50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_offensive,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,0.960577,,,,,,,,,,,686d35cc-f374-412a-aaeb-ffa1eafb04d3,2857,,"[39.5, 75.0]",3893808,70,,,,,-0.902272,,Right Foot,,,,"[50.4, 61.2]",,Ground Pass,,17.585505,,,Rosemary Kathleen Lavelle,4949.0,,,,,,,2,From Free Kick,Emily Ann Fox,107491.0,Right Back,148,United States Women's,1214,['cdc740c8-0bea-41ec-936d-4a7a6334ef83'],42,,,,,,,,,,,,,,,,,,United States Women's,1214,00:25:42.233,Pass,
,,,,,,,,,,,,,,,,,,,1.482711,,,,,,,,,,,c4fa3693-f87d-4658-a845-67137f03b298,2860,,"[50.6, 61.2]",3893808,70,,,,,0.68964666,,Right Foot,,,,"[70.0, 77.2]",,Ground Pass,,25.146769,,,Trinity Rain Moyer-Rodman,107917.0,,,,,,,2,From Free Kick,Rosemary Kathleen Lavelle,4949.0,Right Center Midfield,148,United States Women's,1214,['7f2771b5-0909-4176-b180-ce587063bf06'],43,,,,,,,,,,,,,,,,,,United States Women's,1214,00:25:43.234,Pass,
,,,,,,,,,,,,,,,,,,,2.292298,,,,,,,,,,,9c16b968-e573-4c8e-96e9-25546dde4418,2865,,"[61.8, 5.2]",3893808,70,,,,,2.6578977,,Left Foot,,,,"[46.0, 13.5]",,Ground Pass,,17.847408,,,Jackie Groenen,10654.0,,,,,,Recovery,2,Regular Play,Esmee Brugts,62962.0,Left Wing Back,149,Netherlands Women's,851,"['6b17a58f-7773-4708-b51f-69acf1b0078a', 'c1ab9e3a-680f-41b0-a76c-5046c18f50d4']",46,,,,,,,,,,,,,,,,,,Netherlands Women's,851,00:25:46.168,Pass,True
,,,,,,,,,,,,,,,,,,,0.733029,,,,,,,,,,,0a8b6f04-9d7a-4375-85ef-3299b948aa7d,2867,,"[46.0, 13.5]",3893808,70,,,,,-2.0899425,,Left Foot,,,,"[41.6, 5.8]",,Ground Pass,,8.868484,,,Dominique Johanna Anna Petrone Janssen,10666.0,,,,,,,2,Regular Play,Jackie Groenen,10654.0,Center Defensive Midfield,149,Netherlands Women's,851,['0df417a5-70f1-46d6-9a4d-783c38757c77'],48,,,,,,,,,,,,,,,,,,Netherlands Women's,851,00:25:48.461,Pass,
,,,,,,,,,,,,,,,,,,,1.515936,,,,,,,,,,,3b72a063-90e2-4e9b-b887-6282f56858ea,2870,,"[45.0, 5.2]",3893808,70,,,,,0.94812554,,Left Foot,,,,"[61.8, 28.6]",,Ground Pass,,28.80625,,,Jill Roord,10650.0,,,,,,,2,Regular Play,Dominique Johanna Anna Petrone Janssen,10666.0,Left Center Back,149,Netherlands Women's,851,['1dde70ec-4b3d-4ae8-961c-8765569c6555'],50,,,,,,,,,,,,,,,,,,Netherlands Women's,851,00:25:50.288,Pass,
,,,,,,,,,,,,,,,,,,,4.621256,,,,,,,,,,,404fe5b0-0124-4156-a0ac-e553ad5a39e8,2873,,"[62.9, 32.2]",3893808,70,,,,,-0.08051019,,Right Foot,,,,"[103.8, 28.9]",,Ground Pass,,41.032913,Incomplete,,Lieke Martens,10649.0,,,,,,,2,Regular Play,Jill Roord,10650.0,Left Center Forward,149,Netherlands Women's,851,"['1ab08b6b-5316-438e-a001-7a106878c284', 'b4f1280d-62e9-45a5-adbb-f90d4d471fbf']",52,,,,,,,,,,,,,,,,,,Netherlands Women's,851,00:25:52.826,Pass,
,,,,,,,,,,,,,,,,,,,2.317739,,,,,,,,,,,f90b5404-2bcd-4df2-b05b-7e0b94afedc6,2877,,"[16.0, 46.4]",3893808,70,,,,,-0.7492693,,Keeper Arm,,,,"[33.2, 30.4]",,High Pass,,23.491276,,,Crystal Alyssia Dunn Soubrier,5088.0,,,,,,,2,Regular Play,Alyssa Michele Naeher,5100.0,Goalkeeper,150,United States Women's,1214,['361c82e1-2ec2-4928-ad45-1ee2612f98ab'],58,,,,,,,,,,,,,,,,,,United States Women's,1214,00:25:58.315,Pass,
,,,,,,,,,,,,,,,,,,,0.930356,,,,,,,,,,,62ab7c09-67a3-4a1c-8e37-ab5ca79b0e2a,2880,,"[60.2, 21.4]",3893808,71,,,,,-0.844889,,Right Foot,,,,"[75.2, 4.5]",,Ground Pass,,22.596682,,,Sophia Olivia Smith,49172.0,,,,,,,2,Regular Play,Crystal Alyssia Dunn Soubrier,5088.0,Left Back,150,United States Women's,1214,['c294f4d8-84d1-484f-95b1-d9d37cc769ba'],5,,,,,,,,,,,,,,,,,,United States Women's,1214,00:26:05.756,Pass,
,,,,,,,,,,,,,,,,,,,0.133164,,,,,,,,,,,c7034b53-6c59-4908-9394-891fae2ea5ac,2887,,"[100.6, 5.0]",3893808,71,,,,,1.3370532,,Left Foot,,,,"[101.6, 9.2]",,Low Pass,,4.3174067,Incomplete,,Alexandra Morgan Carrasco,5085.0,,,,,,,2,Regular Play,Sophia Olivia Smith,49172.0,Left Wing,150,United States Women's,1214,"['42473e56-a465-42a0-80e2-66ea4c71a3f6', '62e76d21-f198-4daa-ba23-585667d80c3e']",10,,,,,,,,,,,,,,,,,,United States Women's,1214,00:26:10.993,Pass,
,,,,,,,,,,,,,,,,,,,2.297172,,,,,,,,,,,59df2213-2f44-4d3b-9bb5-a6d56254d3bd,2890,,"[120.0, 0.1]",3893808,71,,,,,1.608,,Left Foot,,,,"[118.5, 40.4]",,High Pass,,40.327908,Unknown,,Julie Beth Ertz,6811.0,,True,True,Straight,,Corner,2,From Corner,Rosemary Kathleen Lavelle,4949.0,Right Center Midfield,151,United States Women's,1214,['d0d265cd-6ebe-4be6-b4fc-c090078cf0f8'],41,,,,,,,,,,,,,,,,,,United States Women's,1214,00:26:41.312,Pass,
,,,,,,,,,,,,,,,,,,,1.881986,,,,,,,,,,,fb22a1f8-3d86-409c-9b1b-559c2f03490f,2894,,"[1.6, 39.7]",3893808,72,,True,,,-0.2947557,,Right Foot,,,,"[65.5, 20.3]",,High Pass,,66.780014,,,Jill Roord,10650.0,,,,,,Free Kick,2,From Free Kick,Daphne van Domselaar,32339.0,Goalkeeper,152,Netherlands Women's,851,['b167716e-523c-4ec5-94c4-8a08cc550b48'],22,,,,,,,,,,,,,,,,,,Netherlands Women's,851,00:27:22.456,Pass,
,,,,,,,,,,,,,,,,,,,1.168559,,,,,,,,,,,4700168b-0cb1-45fc-b77f-e1a5677b019f,2899,,"[57.4, 48.9]",3893808,72,,,,,-1.5832957,,Right Foot,,,,"[57.2, 32.9]",,Ground Pass,,16.00125,,,Crystal Alyssia Dunn Soubrier,5088.0,,,,,,Recovery,2,Regular Play,Lindsey Michelle Horan,4999.0,Left Center Midfield,153,United States Women's,1214,['45f01f9f-6f5d-4ceb-9098-d197e4f9d740'],27,,,,,,,,,,,,,,,,,,United States Women's,1214,00:27:27.257,Pass,
,,,,,,,,,,,,,,,,,,,1.115023,,,,,,,,,,,e49301d2-19ca-4ab2-9b08-e5949743122e,2903,,"[63.1, 28.2]",3893808,72,,,,,0.48344702,,Left Foot,,,,"[87.1, 40.8]",,High Pass,,27.106457,,,Alexandra Morgan Carrasco,5085.0,,,,,,,2,Regular Play,Crystal Alyssia Dunn Soubrier,5088.0,Left Back,153,United States Women's,1214,['de5151df-6654-4d7b-b037-0c64cff46965'],30,,,,,,,,,,,,,,,,,,United States Women's,1214,00:27:30.136,Pass,
,,,,,,,,,,,,,,,,,,,1.257171,,,,,,,,,,,a9d10db8-a840-428f-8c88-e5c2dfa13510,2906,,"[87.1, 40.4]",3893808,72,,,,,-0.8925135,12d6448e-b75a-4e6e-b94d-32431d63c85c,Left Foot,,,,"[95.4, 30.1]",,Low Pass,,13.228001,,,Sophia Olivia Smith,49172.0,True,,,,,,2,Regular Play,Alexandra Morgan Carrasco,5085.0,Center Forward,153,United States Women's,1214,['9248c444-5b09-43ae-8ce9-7d5f277e67a7'],31,,,,,,,,,,,,,,,,,,United States Women's,1214,00:27:31.285,Pass,
,,,,,,,,,,,,,,,,,,,4.978801,,,,,,,,,,,3b1213bd-00fe-402f-8a25-1fd11c723b27,2915,,"[6.0, 36.0]",3893808,73,,,,,-0.6608701,,Right Foot,,,,"[46.0, 4.9]",,High Pass,,50.66764,Incomplete,,Damaris Berta Egurrola Wienke,47541.0,,,,,,Goal Kick,2,From Goal Kick,Daphne van Domselaar,32339.0,Goalkeeper,154,Netherlands Women's,851,"['1e99fa21-5022-4721-a2d0-b7cede7c56f1', 'cd925d13-d8c5-452e-9d73-1fef38760357']",6,,,,,,,,,,,,,,,,,,Netherlands Women's,851,00:28:06.805,Pass,
,,,,,,,,,,,,,,,,,,,1.403614,,,,,,,,,,,1e99fa21-5022-4721-a2d0-b7cede7c56f1,2918,,"[74.1, 75.2]",3893808,73,,,,True,-0.32175055,,,,,,"[76.8, 74.3]",,Low Pass,,2.8460498,,,Rosemary Kathleen Lavelle,4949.0,,,,,,Recovery,2,Regular Play,Andi Sullivan,4940.0,Center Defensive Midfield,155,United States Women's,1214,"['3b1213bd-00fe-402f-8a25-1fd11c723b27', '7b4efe6b-b70d-4bdd-8431-8dee38a94434', 'b8e08ff6-168f-4ee8-8b98-e405f0f42ee6']",11,,,,,,,,,,,,,,,,,,United States Women's,1214,00:28:11.784,Pass,True
,,,,,,,,,,,,,,,,,,,4.648969,,,,,,,,,,,ddc36a03-b3a8-4c28-80ad-31e191164261,2921,,"[76.9, 73.3]",3893808,73,,,,,-1.2835149,,Left Foot,,,,"[87.3, 38.1]",,High Pass,,36.704224,,,Sophia Olivia Smith,49172.0,,,,,,,2,Regular Play,Rosemary Kathleen Lavelle,4949.0,Right Center Midfield,155,United States Women's,1214,['49e5bb67-d606-4675-88f9-788bfb07e682'],13,,,,,,,,,,,,,,,,,,United States Women's,1214,00:28:13.216,Pass,
,,,,,,,,,,,,,,,,,,,0.544601,,,,,,,,,,,f9e037f8-a11a-4d40-a9e4-f8b3b3bffe88,2925,,"[86.3, 30.1]",3893808,73,,,,,-1.714535,,Right Foot,,,,"[85.2, 22.5]",,Ground Pass,,7.6791925,,,Crystal Alyssia Dunn Soubrier,5088.0,,,,,,,2,Regular Play,Sophia Olivia Smith,49172.0,Left Wing,155,United States Women's,1214,['abe3d10f-ac39-40a7-af00-6f24ff595e40'],18,,,,,,,,,,,,,,,,,,United States Women's,1214,00:28:18.744,Pass,
,,,,,,,,,,,,,,,,,,,0.162431,,,,,,,,,,,3335a73b-0046-4ff3-b56b-1db70872900c,2928,,"[91.6, 17.8]",3893808,73,,,,,1.8778421,,Left Foot,,,,"[90.3, 21.9]",,Low Pass,,4.3011627,Incomplete,,Lindsey Michelle Horan,4999.0,,,,,,,2,Regular Play,Crystal Alyssia Dunn Soubrier,5088.0,Left Back,155,United States Women's,1214,"['3ecab7e4-2d9c-4ccf-8233-636e2f9c0e6e', '653fce88-0d13-42f3-90ea-a682d4ff7cf0']",20,,,,,,,,,,,,,,,,,,United States Women's,1214,00:28:20.804,Pass,
,,,,,,,,,,,,,,,,,,,1.909755,,,,,,,,,,,1e5f2096-5e40-4b55-9740-306af5896322,2936,,"[48.8, 76.8]",3893808,73,,,,,-2.075731,,Right Foot,,,,"[33.6, 49.3]",,Ground Pass,,31.421171,,,Aniek Nouwen,62951.0,,,,,,Free Kick,2,From Free Kick,Sherida Spitse,10645.0,Right Center Back,157,Netherlands Women's,851,['7a70700f-54ee-4b07-a106-5fdfc454cac0'],59,,,,,,,,,,,,,,,,,,Netherlands Women's,851,00:28:59.760,Pass,
,,,,,,,,,,,,,,,,,,,2.075713,,,,,,,,,,,492d71d4-9944-4676-a401-f5ef99738b8b,2938,,"[30.4, 50.0]",3893808,74,,,,,1.3513403,,Right Foot,,,,"[36.4, 76.9]",,Ground Pass,,27.561024,,,Sherida Spitse,10645.0,,,,,,,2,From Free Kick,Aniek Nouwen,62951.0,Center Back,157,Netherlands Women's,851,['97d74ea2-922d-4c36-8f9c-5fdf7632b7b4'],1,,,,,,,,,,,,,,,,,,Netherlands Women's,851,00:29:01.670,Pass,
,,,,,,,,,,,,,,,,,,,1.274883,,,,,,,,,,,e9d22a5a-e25f-4db8-9f3c-bab274ae1f92,2941,,"[35.5, 77.3]",3893808,74,,,,,-0.3264307,,Right Foot,,,,"[54.7, 70.8]",,Ground Pass,,20.270422,Incomplete,,Victoria Pelova,63788.0,,,,,,,2,From Free Kick,Sherida Spitse,10645.0,Right Center Back,157,Netherlands Women's,851,"['2fb98747-85af-4d33-96cd-9cc224b25d25', 'fb690340-1e66-44a7-a397-04ea88e079d1']",4,,,,,,,,,,,,,,,,,,Netherlands Women's,851,00:29:04.739,Pass,
,,,,,,,,,,,,,,,,,,,0.933149,,,,,,,,,,,cb79c2ce-61d1-405f-b530-f3b1733546ee,2944,,"[63.3, 80.0]",3893808,74,,,,,-0.7467434,,,,,,"[72.7, 71.3]",,Low Pass,,12.808201,,,Jill Roord,10650.0,,,,,,Throw-in,2,From Throw In,Victoria Pelova,63788.0,Right Wing Back,158,Netherlands Women's,851,['6fe49caf-3191-4058-81e5-e4cf80a82392'],21,,,,,,,,,,,,,,,,,,Netherlands Women's,851,00:29:21.350,Pass,
,,,,,,,,,,,,,,,,,,,1.002185,,,,,,,,,,,05565682-60fa-4a4f-82a0-71ac37700848,2948,,"[70.9, 71.7]",3893808,74,,,,,-2.4638844,,Right Foot,,,,"[62.7, 65.1]",,Ground Pass,,10.526158,,,Damaris Berta Egurrola Wienke,47541.0,,,,,,,2,From Throw In,Jill Roord,10650.0,Left Center Forward,158,Netherlands Women's,851,['6c26119e-2bfd-469c-8a1e-4d491c7c01ae'],24,,,,,,,,,,,,,,,,,,Netherlands Women's,851,00:29:24.627,Pass,
,,,,,,,,,,,,,,,,,,,0.633507,,,,,,,,,,,0f2c5d5e-3b8c-4aae-9bcb-acc59a9c9bdd,2953,,"[61.2, 61.7]",3893808,74,,,,,-0.046840712,,Left Foot,,,,"[67.6, 61.4]",,Ground Pass,,6.4070272,,,Danielle van de Donk,10658.0,,,,,,,2,From Throw In,Damaris Berta Egurrola Wienke,47541.0,Right Center Midfield,158,Netherlands Women's,851,"['0bda97b0-ce11-4de5-9fc9-829ccedcc4d7', '97d09087-fbcb-4e45-b058-cbca5047031e']",26,,,,,,,,,,,,,,,,,,Netherlands Women's,851,00:29:26.891,Pass,True
,,,,,,,,,,,,,,,,,,,0.720242,,,,,,,,,,,62d783ed-86c0-4739-9ef8-1082a765002c,2957,,"[65.5, 60.6]",3893808,74,,,,,1.7221718,,Right Foot,,,,"[64.6, 66.5]",,Ground Pass,,5.9682493,,,Jill Roord,10650.0,,,,,,,2,From Throw In,Danielle van de Donk,10658.0,Left Center Midfield,158,Netherlands Women's,851,"['980647fb-76d3-48b3-b8b4-30b5b204eee6', 'fe7f0377-c905-4bd1-8e80-3572695a3420']",29,,,,,,,,,,,,,,,,,,Netherlands Women's,851,00:29:29.128,Pass,True
,,,,,,,,,,,,,,,,,,,2.317835,,,,,,,,,,,2fb0028c-d6c3-4cd4-aef5-41745a2cebca,2960,,"[64.6, 66.5]",3893808,74,,,,,2.7805874,,Right Foot,,,,"[45.0, 73.9]",,Ground Pass,,20.950418,,,Sherida Spitse,10645.0,,,,,,,2,From Throw In,Jill Roord,10650.0,Left Center Forward,158,Netherlands Women's,851,['81dee822-e3e3-4a8f-a112-3786dd7cd6ea'],30,,,,,,,,,,,,,,,,,,Netherlands Women's,851,00:29:30.397,Pass,
,,,,,,,,,,,,,,,,,,,0.83501,,,,,,,,,,,a0e25f4e-26e4-4ed6-9f15-fe5810eef6ca,2963,,"[46.4, 76.3]",3893808,74,,,,,-0.054491457,,Right Foot,,,,"[68.4, 75.1]",,High Pass,,22.032703,Incomplete,,Victoria Pelova,63788.0,,,,,,,2,From Throw In,Sherida Spitse,10645.0,Right Center Back,158,Netherlands Women's,851,"['14cfb08f-bb63-48e8-8c6b-2ae92f08502e', '3b1ce2cd-9a7f-4dbf-b9bf-b05f5cf85f9b']",32,,,,,,,,,,,,,,,,,,Netherlands Women's,851,00:29:32.755,Pass,
,,,,,,,,,,,,,,,,,,,1.185944,,,,,,,,,,,48e19e14-7565-4a3a-9be6-975c04a010a0,2967,,"[55.5, 4.1]",3893808,74,,,,,0.82802635,,Left Foot,,,,"[75.7, 26.1]",,Low Pass,,29.867039,,,Alexandra Morgan Carrasco,5085.0,,,,,,,2,Regular Play,Lindsey Michelle Horan,4999.0,Left Center Midfield,159,United States Women's,1214,['5d18f006-2f0e-46c0-b54d-eb1a511139a4'],34,,,,,,,,,,,,,,,,,,United States Women's,1214,00:29:34.819,Pass,
,,,,,,,,,,,,,,,,,,,2.881983,,,,,,,,,,,1ead3ab1-1601-4cda-81c4-88e14f736957,2970,,"[75.1, 25.8]",3893808,74,,,,,-0.48995733,,Left Foot,,,,"[99.1, 13.0]",,High Pass,,27.2,,,Trinity Rain Moyer-Rodman,107917.0,,,,,,,2,Regular Play,Alexandra Morgan Carrasco,5085.0,Center Forward,159,United States Women's,1214,['df1cefa4-5249-4e05-bd2e-f3d42d41d1dd'],36,,,,,,,,,,,,,,,,,,United States Women's,1214,00:29:36.072,Pass,
,,,,,,,,,,,,,,,,,,,1.64167,,,,,,,,,,,a6116d10-e2eb-4cd6-9b47-38dcb7bb365b,2980,,"[7.2, 80.0]",3893808,75,,,,,-1.0605353,,,,,,"[14.7, 66.6]",,Low Pass,,15.356106,,,Jill Roord,10650.0,,,,,,Throw-in,2,From Throw In,Victoria Pelova,63788.0,Right Wing Back,160,Netherlands Women's,851,['9d30b11c-1805-4da2-bd97-fe9f0720c6f4'],8,,,,,,,,,,,,,,,,,,Netherlands Women's,851,00:30:08.906,Pass,
,,,,,,,,,,,,,,,,,,,0.465876,,,,,,,,,,,668db25e-ab88-404d-a51c-79e8fcba8975,2983,,"[15.3, 66.9]",3893808,75,,,,,1.9898639,,Right Foot,,,,"[10.4, 77.9]",,Ground Pass,,12.042009,,,Victoria Pelova,63788.0,,,,,,,2,From Throw In,Jill Roord,10650.0,Left Center Forward,160,Netherlands Women's,851,"['01a10401-1974-4361-8181-37e7ba90127f', '0487451d-b0dd-47be-804f-02313fa682dd']",10,,,,,,,,,,,,,,,,,,Netherlands Women's,851,00:30:10.548,Pass,True
,,,,,,,,,,,,,,,,,,,0.661288,,,,,,,,,,,0ebc20e9-9ed9-40f1-ac2e-825a30e49297,2987,,"[8.5, 76.0]",3893808,75,,,,,-0.9174916,,Right Foot,,,,"[14.7, 67.9]",,Ground Pass,,10.20049,,,Jill Roord,10650.0,,,,,,,2,From Throw In,Victoria Pelova,63788.0,Right Wing Back,160,Netherlands Women's,851,"['14de0790-53ac-496c-b172-a46755b6fc6b', '6c552842-47d5-44af-805f-73b67e82d691']",11,,,,,,,,,,,,,,,,,,Netherlands Women's,851,00:30:11.489,Pass,True
,,,,,,,,,,,,,,,,,,,1.17018,,,,,,,,,,,31dcc2d1-46bd-49eb-aa3d-adedf2750fb7,2989,,"[14.7, 67.9]",3893808,75,,,,,0.65695786,,Right Foot,,,,"[30.0, 79.7]",,Ground Pass,,19.321749,Out,,Victoria Pelova,63788.0,,,,,,,2,From Throw In,Jill Roord,10650.0,Left Center Forward,160,Netherlands Women's,851,['9797cd1a-037c-419a-8164-8eb7eb2c1e5e'],12,,,,,,,,,,,,,,,,,,Netherlands Women's,851,00:30:12.151,Pass,
,,,,,,,,,,,,,,,,,,,0.837593,,,,,,,,,,,8a260413-4632-496a-a20d-09e0c2d4dd0f,2991,,"[91.2, 0.1]",3893808,75,,,,,0.44237423,,,,,,"[104.5, 6.4]",,High Pass,,14.716658,Incomplete,,Alexandra Morgan Carrasco,5085.0,,,,,,Throw-in,2,From Throw In,Crystal Alyssia Dunn Soubrier,5088.0,Left Back,161,United States Women's,1214,"['1faeb0c9-684a-4bcd-b167-223292a4c7a8', 'bed54d91-e676-4b08-952d-0b49e4bd0676']",32,,,,,,,,,,,,,,,,,,United States Women's,1214,00:30:32.855,Pass,
,,,,,,,,,,,,,,,,,,,1.403758,,,,,,,,,,,bed54d91-e676-4b08-952d-0b49e4bd0676,2993,,"[15.6, 73.7]",3893808,75,,,,,-1.0617255,,Head,,,,"[20.4, 65.1]",,High Pass,,9.848858,,,Damaris Berta Egurrola Wienke,47541.0,,,,,,Recovery,2,From Throw In,Victoria Pelova,63788.0,Right Wing Back,161,United States Women's,1214,"['8a260413-4632-496a-a20d-09e0c2d4dd0f', 'b2fbd841-d6c0-4e1e-b856-62b66a0d5c30']",33,,,,,,,,,,,,,,,,,,Netherlands Women's,851,00:30:33.692,Pass,
,,,,,,,,,,,,,,,,,,,1.144134,,,,,,,,,,,898a43e1-d2d2-4348-a195-dd75913467ef,2995,,"[20.4, 65.1]",3893808,75,,,,,0.26750517,,Head,,,,"[33.9, 68.8]",,High Pass,,13.997857,Incomplete,,Jill Roord,10650.0,,,,,,,2,From Throw In,Damaris Berta Egurrola Wienke,47541.0,Right Center Midfield,161,United States Women's,1214,"['29af25ba-314d-4f37-8a6d-cc3675e0e83e', '441f213f-9c3f-40cb-98cd-a25b69224162']",35,,,,,,,,,,,,,,,,,,Netherlands Women's,851,00:30:35.096,Pass,
,,,,,,,,,,,,,,,,,,,0.166293,,,,,,,,,,,7bd4937c-d910-4681-85bd-33fd307b7ceb,3000,,"[98.8, 5.0]",3893808,75,,,,,1.3796118,,Left Foot,,,,"[99.4, 8.1]",,Ground Pass,,3.1575308,Incomplete,,Crystal Alyssia Dunn Soubrier,5088.0,,,,,,,2,From Throw In,Lindsey Michelle Horan,4999.0,Left Center Midfield,161,United States Women's,1214,"['1e0b633b-ec2a-4edb-897e-2a16275dc44c', '3db9c724-0d0e-48a1-a981-d3a6ddce2a35', 'e7ed63cd-e882-4cc4-b7a7-742c2c13b9a2']",38,,,,,,,,,,,,,,,,,,United States Women's,1214,00:30:38.463,Pass,True
,,,,,,,,,,,,,,,,,,,0.969012,,,,,,,,,,,5e8cbb5e-88dc-49c9-8636-b86011ea834f,3003,,"[95.0, 0.1]",3893808,75,,,,,0.3529904,,,,,,"[104.5, 3.6]",,Low Pass,,10.1242285,,,Trinity Rain Moyer-Rodman,107917.0,,,,,,Throw-in,2,From Throw In,Crystal Alyssia Dunn Soubrier,5088.0,Left Back,162,United States Women's,1214,['bc406db0-5d81-44c1-98f4-43de2c86ba9a'],47,,,,,,,,,,,,,,,,,,United States Women's,1214,00:30:47.743,Pass,
,,,,,,,,,,,,,,,,,,,1.08555,,,,,,,,,,,29ffd62f-9e77-40d9-9d7d-c9d02cd776a5,3006,,"[104.5, 3.8]",3893808,75,,,,,2.8646839,,Right Foot,,,,"[95.0, 6.5]",,Low Pass,,9.876234,,,Crystal Alyssia Dunn Soubrier,5088.0,,,,,,,2,From Throw In,Trinity Rain Moyer-Rodman,107917.0,Right Wing,162,United States Women's,1214,['e6f4d7f9-a9aa-4e98-b368-8262dd730d63'],48,,,,,,,,,,,,,,,,,,United States Women's,1214,00:30:48.752,Pass,
,,,,,,,,,,,,,,,,,,,0.868043,,,,,,,,,,,8045c9ec-0dbc-4c4d-918c-a73862948866,3009,,"[93.9, 5.6]",3893808,75,,,,,2.4526682,,Right Foot,,,,"[88.8, 9.8]",,Ground Pass,,6.606815,,,Lindsey Michelle Horan,4999.0,,,,,,,2,From Throw In,Crystal Alyssia Dunn Soubrier,5088.0,Left Back,162,United States Women's,1214,['46daf471-0978-4147-bca4-f4c3dd163daa'],50,,,,,,,,,,,,,,,,,,United States Women's,1214,00:30:50.303,Pass,
,,,,,,,,,,,,,,,,,,,0.677659,,,,,,,,,,,a25c7e9f-adb6-4c64-a8eb-216288cbdffd,3012,,"[88.8, 9.8]",3893808,75,,,,,-0.71090937,,Right Foot,,,,"[96.0, 3.6]",,Ground Pass,,9.501579,,,Crystal Alyssia Dunn Soubrier,5088.0,,,,,,,2,From Throw In,Lindsey Michelle Horan,4999.0,Left Center Midfield,162,United States Women's,1214,['68f3ec83-94ff-4320-9bb7-b4e653f66187'],51,,,,,,,,,,,,,,,,,,United States Women's,1214,00:30:51.551,Pass,
,,,,,,,,,,,,,,,,,,,1.638067,,,,,,,,,,,38968a60-8927-4dcd-a86d-681663eb0dc9,3015,,"[92.2, 5.6]",3893808,75,,,,,0.0,,Right Foot,,,,"[104.5, 5.6]",,Ground Pass,,12.3,Incomplete,,Lindsey Michelle Horan,4999.0,,,,,,,2,From Throw In,Crystal Alyssia Dunn Soubrier,5088.0,Left Back,162,United States Women's,1214,"['b8bf0e4e-68fe-4611-b28b-a7a3d086e710', 'd54af258-fcb3-4c35-ab5f-5e4d1fbfdd76']",55,,,,,,,,,,,,,,,,,,United States Women's,1214,00:30:55.856,Pass,
,,,,,,,,,,,,,,,,,,,1.244942,,,,,,,,,,,b8bf0e4e-68fe-4611-b28b-a7a3d086e710,3018,,"[15.6, 74.5]",3893808,75,,,,,-1.1071488,,Right Foot,,,,"[19.6, 66.5]",,Ground Pass,,8.944272,,,Danielle van de Donk,10658.0,,,,,,Recovery,2,Regular Play,Victoria Pelova,63788.0,Right Wing Back,163,Netherlands Women's,851,"['38968a60-8927-4dcd-a86d-681663eb0dc9', '8022357a-01f7-4205-92f0-e20b62dbbb71', 'f44fcc2d-530a-44ba-b843-e6c68a4dcccb']",57,,,,,,,,,,,,,,,,,,Netherlands Women's,851,00:30:57.495,Pass,True
,,,,,,,,,,,,,,,,,,,0.73168,,,,,,,,,,,d7bba273-0d14-4366-a634-a532d8755d22,3021,,"[20.1, 66.5]",3893808,75,,,,,1.7046072,,Right Foot,,,,"[18.7, 76.9]",,Ground Pass,,10.493808,,,Victoria Pelova,63788.0,,,,,,,2,Regular Play,Danielle van de Donk,10658.0,Left Center Midfield,163,Netherlands Women's,851,['d656f28f-dc61-4994-a12b-098f628a5202'],58,,,,,,,,,,,,,,,,,,Netherlands Women's,851,00:30:58.873,Pass,
,,,,,,,,,,,,,,,,,,,2.30628,,,,,,,,,,,48e55174-510c-41fb-b8a8-ec56b0c5bb5b,3024,,"[19.0, 76.9]",3893808,76,,,,,-1.1322612,,Right Foot,,,,"[31.1, 51.1]",,Ground Pass,,28.49649,Incomplete,,Damaris Berta Egurrola Wienke,47541.0,,,,,,,2,Regular Play,Victoria Pelova,63788.0,Right Wing Back,163,Netherlands Women's,851,"['97a9c505-a600-4619-8b7b-50a06957251a', 'ef9ac4e9-f22e-4bf9-b747-51d11f84dab7']",0,,,,,,,,,,,,,,,,,,Netherlands Women's,851,00:31:00.117,Pass,
