50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,1.860181,,,,,,,,,,,,bb148ae9-f05e-4a34-9a11-a749937d524d,18,,"[95.6, 78.9]",3893826,0,,,,,-0.25777113,,Right Foot,,,,"[106.6, 76.0]",Ground Pass,,11.375852,,Emily Ann Fox,107491.0,,,,,,,1,From Kick Off,Rosemary Kathleen Lavelle,4949.0,Right Center Midfield,2,United States Women's,1214,['7f5b9eb1-b059-4cbe-a076-0fbcead46b2d'],11,,,,,,,,,,,,,,,,,,United States Women's,1214,00:00:11.067,Pass,
,,,,,,,,,,,,,,,,,1.691136,,,,,,,,,,,,fdd4ae42-f756-4923-a68a-1ea2d52c480b,21,,"[107.2, 76.0]",3893826,0,,,,,-1.3868529,,Right Foot,True,,,"[113.6, 41.6]",High Pass,,34.990284,Incomplete,Alexandra Morgan Carrasco,5085.0,,,,,,,1,From Kick Off,Emily Ann Fox,107491.0,Right Back,2,United States Women's,1214,"['711faa93-929c-463d-95c0-9182b877bd14', 'c0e08342-9012-45f2-9f7e-297fd42c179f']",13,,,,,,,,,,,,,,,,,,United States Women's,1214,00:00:13.946,Pass,
,,,,,,,,,,,,,,,,,2.324256,,,,,,,,,,,,c0c72a12-8c4e-49ad-8994-a6054fa2d2f2,31,,"[28.8, 29.0]",3893826,0,,,,,0.11643009,,Right Foot,,,,"[80.1, 35.0]",High Pass,,51.649685,Incomplete,Diana Micaela Abreu de Sousa e Silva,10159.0,,,,,,Free Kick,1,From Free Kick,Carole da Silva Costa,10162.0,Left Center Back,3,Portugal Women's,864,"['130286ea-bc4a-4bc8-a349-39271d64a9cd', 'd1adf6f2-0924-4b0a-864d-66cb5cc2c5df']",53,,,,,,,,,,,,,,,,,,Portugal Women's,864,00:00:53.568,Pass,
,,,,,,,,,,,,,,,,,1.524768,,,,,,,,,,,,130286ea-bc4a-4bc8-a349-39271d64a9cd,33,,"[40.0, 45.1]",3893826,0,,,,,1.0498866,,Head,,,,"[47.0, 57.3]",Low Pass,,14.06556,Incomplete,Lynn Raenie Williams,5055.0,,,,,,Recovery,1,From Free Kick,Julie Beth Ertz,6811.0,Right Center Back,3,Portugal Women's,864,"['91248f0d-6ac3-42a5-8622-78a0a0860595', 'c0c72a12-8c4e-49ad-8994-a6054fa2d2f2', 'f953e6b1-0eb9-40fb-9674-2929eca1b8a6']",55,,,,,,,,,,,,,,,,,,United States Women's,1214,00:00:55.892,Pass,
,,,,,,,,,,,,,,,,,0.877849,,,,,,,,,,,,e0fe5527-fc9a-4968-bd00-7cd84c449dc1,41,,"[52.7, 61.8]",3893826,1,,,,,-0.4981911,,Right Foot,,,,"[70.9, 51.9]",Low Pass,,20.71835,Incomplete,Alexandra Morgan Carrasco,5085.0,,,,Through Ball,True,,1,From Free Kick,Julie Beth Ertz,6811.0,Right Center Back,3,Portugal Women's,864,"['8ff7fd29-2313-4c3b-9b33-62d64fd7789c', 'bea216d7-4569-495e-a00d-badf12477059']",0,,,,,,,,,,,,,,,,,,United States Women's,1214,00:01:00.576,Pass,
,,,,,,,,,,,,,,,,,0.591111,,,,,,,,,,,,8ff7fd29-2313-4c3b-9b33-62d64fd7789c,43,,"[49.2, 28.2]",3893826,1,,,,,0.037020117,,Right Foot,,,,"[54.6, 28.4]",Low Pass,,5.4037023,,Dolores Isabel Jacome Silva,10140.0,,,,,,Recovery,1,From Free Kick,Carole da Silva Costa,10162.0,Left Center Back,3,Portugal Women's,864,"['522b1529-f89e-4265-8fff-c21486992726', 'e0fe5527-fc9a-4968-bd00-7cd84c449dc1']",1,,,,,,,,,,,,,,,,,,Portugal Women's,864,00:01:01.454,Pass,
,,,,,,,,,,,,,,,,,3.599139,,,,,,,,,,,,a36a5f23-1898-43c6-a457-1b20bce2b844,46,,"[50.2, 36.2]",3893826,1,,,,,0.89850736,,Right Foot,,,,"[74.0, 66.1]",Ground Pass,,38.215836,Incomplete,Jéssica da Silva,32054.0,,,,,,,1,From Free Kick,Dolores Isabel Jacome Silva,10140.0,Center Defensive Midfield,3,Portugal Women's,864,"['1c84a50a-ca4c-462d-95fc-7ffeda01ef02', '5d2527bf-1f32-42b5-8d8f-002a8b883ae4']",4,,,,,,,,,,,,,,,,,,Portugal Women's,864,00:01:04.490,Pass,
,,,,,,,,,,,,,,,,,2.133413,,,,,,,,,,,,1c84a50a-ca4c-462d-95fc-7ffeda01ef02,49,,"[46.1, 14.0]",3893826,1,,,,,-0.45157576,,Left Foot,,,,"[66.1, 4.3]",Ground Pass,,22.228136,,Sophia Olivia Smith,49172.0,,,,,,Recovery,1,From Free Kick,Crystal Alyssia Dunn Soubrier,5088.0,Left Back,3,Portugal Women's,864,"['670a602e-8ac9-4020-9c87-3829098c3acc', 'a36a5f23-1898-43c6-a457-1b20bce2b844']",8,,,,,,,,,,,,,,,,,,United States Women's,1214,00:01:08.089,Pass,
,,,,,,,,,,,,,,,,,1.500568,,,,,,,,,,,,31e8a49a-374f-4d94-98e3-e2d738807679,53,,"[45.7, 80.0]",3893826,1,,,,,-0.17176016,,,,,,"[65.3, 76.6]",High Pass,,19.892712,,Jéssica da Silva,32054.0,,,,,,Throw-in,1,From Throw In,Ana Borges,10141.0,Right Back,4,Portugal Women's,864,['115a0f61-c4bd-49a8-a8c7-7117558163ca'],30,,,,,,,,,,,,,,,,,,Portugal Women's,864,00:01:30.203,Pass,
,,,,,,,,,,,,,,,,,1.517015,,,,,,,,,,,,26351c1a-25af-464e-8fc5-2dcf1ab197ac,58,,"[64.9, 75.0]",3893826,1,,,,,-0.5355573,,Right Foot,,,,"[74.0, 69.6]",Low Pass,,10.581588,Incomplete,Diana Micaela Abreu de Sousa e Silva,10159.0,,,,,,,1,From Throw In,Jéssica da Silva,32054.0,Right Center Forward,4,Portugal Women's,864,"['1037f255-25e3-40fc-ae1b-7a477c805aa4', '315aa706-bc10-421b-83f8-77559adfc852']",32,,,,,,,,,,,,,,,,,,Portugal Women's,864,00:01:32.923,Pass,
,,,,,,,,,,,,,,,,,2.428486,,,,,,,,,,,,1037f255-25e3-40fc-ae1b-7a477c805aa4,60,,"[46.1, 10.5]",3893826,1,,,,,0.36739424,,Right Foot,,,,"[76.5, 22.2]",High Pass,,32.57376,Incomplete,Alexandra Morgan Carrasco,5085.0,,,,,,Recovery,1,From Throw In,Naomi Haile Girma,219423.0,Left Center Back,4,Portugal Women's,864,"['26351c1a-25af-464e-8fc5-2dcf1ab197ac', '6537ea8d-0c93-49e7-ac48-782a954463f5', 'd7efbe8c-a65e-41ad-9bb9-6e555215aff0']",34,,,,,,,,,,,,,,,,,,United States Women's,1214,00:01:34.441,Pass,
,,,,,,,,,,,,,,,,,1.694073,,,,,,,,,,,,d7efbe8c-a65e-41ad-9bb9-6e555215aff0,62,,"[43.6, 57.9]",3893826,1,,,,True,0.39205703,,,,,,"[54.0, 62.2]",High Pass,,11.253888,Incomplete,Tatiana Vanessa Ferreira Pinto,10167.0,,,,,,Recovery,1,From Throw In,Diana Catarina Ribeiro Gomes,32143.0,Right Center Back,4,Portugal Women's,864,"['1037f255-25e3-40fc-ae1b-7a477c805aa4', '459b6077-5d3d-436b-8575-f5fc079cd5c0', 'b910389b-27ff-4db3-b45b-2ec377c41338', 'e4cface7-7e07-4a2e-b488-03fe6c4963ed']",36,,,,,,,,,,,,,,,,,,Portugal Women's,864,00:01:36.869,Pass,True
,,,,,,,,,,,,,,,,,1.038865,,,,,,,,,,,,e4cface7-7e07-4a2e-b488-03fe6c4963ed,65,,"[66.1, 17.9]",3893826,1,,,,True,2.2518134,,,,,,"[61.4, 23.7]",Low Pass,,7.465253,Incomplete,Andi Sullivan,4940.0,,,,,,Recovery,1,From Throw In,Lindsey Michelle Horan,4999.0,Left Center Midfield,4,Portugal Women's,864,"['8053ab2e-d64c-4460-b260-c92b565bfe63', 'a0745d03-595a-460d-bc5e-160e32eeedea', 'cbdb6927-767c-4991-b534-f9b19e378562', 'd7efbe8c-a65e-41ad-9bb9-6e555215aff0']",38,,,,,,,,,,,,,,,,,,United States Women's,1214,00:01:38.563,Pass,True
,,,,,,,,,,,,,,,,,2.756797,,,,,,,,,,,,edcdce13-ed72-40e3-9bdd-f67969cc8f9f,73,,"[65.1, 68.8]",3893826,1,,,,,0.19739556,,Right Foot,,,,"[93.1, 74.4]",Ground Pass,,28.55451,,Jéssica da Silva,32054.0,,,,,,,1,From Throw In,Francisca Ramos Ribeiro Nazareth Sousa,62913.0,Center Attacking Midfield,4,Portugal Women's,864,['07921ef8-a34e-43d0-bc8b-6ca79402bddc'],42,,,,,,,,,,,,,,,,,,Portugal Women's,864,00:01:42.201,Pass,
,,,,,,,,,,,,,,,,,1.930793,,,,,,,,,,,,e3276189-ca57-448c-b90a-54e5e9b569f7,76,,"[97.9, 75.2]",3893826,1,,,,,-0.36520144,,Right Foot,,,,"[111.5, 70.0]",Ground Pass,,14.56022,,Tatiana Vanessa Ferreira Pinto,10167.0,,,,,,,1,From Throw In,Jéssica da Silva,32054.0,Right Center Forward,4,Portugal Women's,864,['19c17fe8-89dd-4e10-8e72-42da5cc0b81f'],46,,,,,,,,,,,,,,,,,,Portugal Women's,864,00:01:46.892,Pass,
,,,,,,,,,,,,,,,,,0.946809,,,,,,,,,,,,f1ca1f17-29ab-4a3f-ab00-a48d6ec416f3,79,,"[112.5, 70.7]",3893826,1,,,,,2.50243,,Right Foot,,,,"[105.1, 76.2]",Ground Pass,,9.220087,,Jéssica da Silva,32054.0,,,,,,,1,From Throw In,Tatiana Vanessa Ferreira Pinto,10167.0,Right Center Midfield,4,Portugal Women's,864,['0642137c-5880-4533-a512-179ecb7be000'],49,,,,,,,,,,,,,,,,,,Portugal Women's,864,00:01:49.851,Pass,
,,,,,,,,,,,,,,,,,0.881352,,,,,,,,,,,,26493fb6-ad75-421f-b6ab-73b0b6e3d106,82,,"[105.1, 76.2]",3893826,1,,,,,-1.9543239,,Right Foot,,,,"[102.8, 70.5]",Ground Pass,,6.146544,,Francisca Ramos Ribeiro Nazareth Sousa,62913.0,,,,,,,1,From Throw In,Jéssica da Silva,32054.0,Right Center Forward,4,Portugal Women's,864,['b9aebbcf-3f45-4242-afcf-664e61994c3d'],51,,,,,,,,,,,,,,,,,,Portugal Women's,864,00:01:51.838,Pass,
,,,,,,,,,,,,,,,,,1.206264,,,,,,,,,,,,c7c186b8-233e-408c-ac03-d4713c85e040,86,,"[97.1, 76.8]",3893826,1,,,,,-0.30288488,,Right Foot,,,,"[100.3, 75.8]",Ground Pass,,3.3526108,Incomplete,Jéssica da Silva,32054.0,,,,,,,1,From Throw In,Francisca Ramos Ribeiro Nazareth Sousa,62913.0,Center Attacking Midfield,4,Portugal Women's,864,"['4d8958b0-ec12-40b9-8542-7e26e1364ade', '5fbb62c7-285d-4419-ace5-e3fe0d9a4211', 'a7f75666-9d5f-4784-a054-31ae616aace4']",55,,,,,,,,,,,,,,,,,,Portugal Women's,864,00:01:55.349,Pass,True
,,,,,,,,,,,,,,,,,1.608523,,,,,,,,,,,,4a729f4a-929e-4d7a-a7d3-a33700d423e0,91,,"[22.6, 5.7]",3893826,1,,,,,-0.13255154,,Right Foot,,,,"[34.6, 4.1]",Ground Pass,,12.106196,,Sophia Olivia Smith,49172.0,,,,,,,1,Regular Play,Crystal Alyssia Dunn Soubrier,5088.0,Left Back,5,United States Women's,1214,['a779279e-cca7-4b6b-b549-38bef7844cc6'],57,,,,,,,,,,,,,,,,,,United States Women's,1214,00:01:57.746,Pass,
,,,,,,,,,,,,,,,,,0.81338,,,,,,,,,,,,4252247e-f607-4f1c-a2b6-71f304ad8325,95,,"[37.1, 6.6]",3893826,1,,,,,-2.3561945,,Right Foot,,,,"[35.2, 4.7]",Ground Pass,,2.6870058,,Lindsey Michelle Horan,4999.0,,,,,,,1,Regular Play,Sophia Olivia Smith,49172.0,Left Wing,5,United States Women's,1214,['4864c0b7-2f12-4b93-9c5c-8193e143e903'],59,,,,,,,,,,,,,,,,,,United States Women's,1214,00:01:59.462,Pass,
,,,,,,,,,,,,,,,,,1.4925,,,,,,,,,,,,397aa47e-2c8a-4782-9095-01ea26167578,98,,"[34.6, 4.9]",3893826,2,,,,,0.39041358,,Right Foot,,,,"[60.6, 15.6]",Low Pass,,28.115654,Incomplete,Alexandra Morgan Carrasco,5085.0,,,,,,,1,Regular Play,Lindsey Michelle Horan,4999.0,Left Center Midfield,5,United States Women's,1214,"['a8c046c0-e6cd-43c7-b7e9-22a62f6289f7', 'f2df7e49-4dc8-484e-9e00-ff4642d3f3d1']",1,,,,,,,,,,,,,,,,,,United States Women's,1214,00:02:01.335,Pass,
,,,,,,,,,,,,,,,,,1.00833,,,,,,,,,,,,35b17387-e5be-45f1-ada9-3c29cc8b9893,102,,"[82.0, 66.3]",3893826,2,,,,True,-2.8112953,,,,,,"[75.0, 63.9]",Low Pass,,7.4,,Tatiana Vanessa Ferreira Pinto,10167.0,,,,,,Recovery,1,Regular Play,Francisca Ramos Ribeiro Nazareth Sousa,62913.0,Center Attacking Midfield,6,Portugal Women's,864,"['97ebce2a-ac03-4daa-9407-1c88f3c8df49', 'e034a26f-7e71-440b-b09e-2e2238e987c8']",5,,,,,,,,,,,,,,,,,,Portugal Women's,864,00:02:05.136,Pass,True
,,,,,,,,,,,,,,,,,0.873325,,,,,,,,,,,,c3a10ae0-58ac-4bcb-9d0c-fb6153c26726,105,,"[75.0, 63.9]",3893826,2,,,,,-0.87960666,,Right Foot,,,,"[86.5, 50.0]",Ground Pass,,18.04051,,Diana Micaela Abreu de Sousa e Silva,10159.0,,,,,,,1,Regular Play,Tatiana Vanessa Ferreira Pinto,10167.0,Right Center Midfield,6,Portugal Women's,864,['95e94872-9d07-462a-8db6-2295e9d31eda'],6,,,,,,,,,,,,,,,,,,Portugal Women's,864,00:02:06.660,Pass,
,,,,,,,,,,,,,,,,,0.638319,,,,,,,,,,,,7062d579-8fb6-4ea1-8c58-bbc4b75a1b9f,110,,"[86.7, 49.2]",3893826,2,,,,,-2.823037,,Right Foot,,,,"[77.3, 46.1]",Ground Pass,,9.89798,,Andreia Alexandra Norton,34875.0,,,,,,,1,Regular Play,Diana Micaela Abreu de Sousa e Silva,10159.0,Left Center Forward,6,Portugal Women's,864,"['2979b1d0-9d05-46b2-963f-a4bf0cf7ac40', '63d92007-4a53-4e24-ba7d-58649979e4ef', 'bed9ca76-057f-4cb1-b37e-c9adb3e83c0f']",9,,,,,,,,,,,,,,,,,,Portugal Women's,864,00:02:09.422,Pass,True
,,,,,,,,,,,,,,,,,2.217502,,,,,,,,,,,,1e038c89-00a5-47c0-a579-a1a8432ba5a0,114,,"[77.9, 49.0]",3893826,2,,,,,1.071952,,Right Foot,,,,"[93.1, 76.9]",High Pass,,31.771843,,Jéssica da Silva,32054.0,,,,,,,1,Regular Play,Andreia Alexandra Norton,34875.0,Left Center Midfield,6,Portugal Women's,864,"['150d1089-8891-4fd5-a267-29beaa8f0890', '621539e5-4c3a-46e3-b47c-a95de16a7dae']",11,,,,,,,,,,,,,,,,,,Portugal Women's,864,00:02:11.312,Pass,True
,,,,,,,,,,,,,,,,,2.020414,,,,,,,,,,,,ef555ee0-c67b-4f49-9bea-7b0dc8d9fe7c,117,,"[97.5, 75.4]",3893826,2,,,,,-1.2416698,,Right Foot,True,,,"[107.2, 47.0]",High Pass,,30.010832,Incomplete,Diana Micaela Abreu de Sousa e Silva,10159.0,,,,,,,1,Regular Play,Jéssica da Silva,32054.0,Right Center Forward,6,Portugal Women's,864,"['14983bed-086e-4a77-b37d-e8a7a534ebe6', '2c4f5a94-8b74-48be-8851-3c0e734e4db6']",16,,,,,,,,,,,,,,,,,,Portugal Women's,864,00:02:16.071,Pass,
,,,,,,,,,,,,,,,,,2.377561,,,,,,,,,,,,07ffbbab-e7fc-4c6c-8651-1b6d453cd7e0,123,,"[48.4, 62.2]",3893826,2,,,,,-2.3637133,,Right Foot,,,,"[35.0, 49.0]",Ground Pass,,18.809572,,Julie Beth Ertz,6811.0,,,,,,,1,Regular Play,Lynn Raenie Williams,5055.0,Right Wing,7,United States Women's,1214,['bad131ae-ee98-4eb4-836e-45d26cd5a5f6'],29,,,,,,,,,,,,,,,,,,United States Women's,1214,00:02:29.253,Pass,
,,,,,,,,,,,,,,,,,2.01183,,,,,,,,,,,,60ab32a7-dc3a-4dca-8c3c-7388f66ad9ba,126,,"[41.8, 43.9]",3893826,2,,,,,-1.018042,,Right Foot,,,,"[63.7, 8.4]",Ground Pass,,41.711628,,Crystal Alyssia Dunn Soubrier,5088.0,,,,,,,1,Regular Play,Julie Beth Ertz,6811.0,Right Center Back,7,United States Women's,1214,['7493746b-6868-4ae7-9eb1-3e6725ece8bd'],33,,,,,,,,,,,,,,,,,,United States Women's,1214,00:02:33.404,Pass,
,,,,,,,,,,,,,,,,,1.19064,,,,,,,,,,,,970d46c7-5413-4aa0-b06c-b36d124e787c,129,,"[70.7, 12.3]",3893826,2,,,,,-0.42285392,,Right Foot,,,,"[90.7, 3.3]",Ground Pass,,21.931713,,Sophia Olivia Smith,49172.0,,,,,,,1,Regular Play,Crystal Alyssia Dunn Soubrier,5088.0,Left Back,7,United States Women's,1214,['117f44de-9c36-4221-a151-bbbe5135fb7a'],36,,,,,,,,,,,,,,,,,,United States Women's,1214,00:02:36.726,Pass,
,,,,,,,,,,,,,,,,,1.693321,,,,,,,,,,,,c71279f3-efea-45e7-b615-fb624db672c6,132,,"[87.8, 22.6]",3893826,2,,,,,0.9797231,,Right Foot,,,,"[102.9, 45.1]",High Pass,,27.097233,Incomplete,Lynn Raenie Williams,5055.0,,,,,,,1,Regular Play,Sophia Olivia Smith,49172.0,Left Wing,7,United States Women's,1214,"['ab3b8219-7b07-474c-a556-11d70028e52b', 'fb38c2fe-6e14-43c2-8d56-f023fdd0f5ac']",41,,,,,,,,,,,,,,,,,,United States Women's,1214,00:02:41.352,Pass,
