50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_follows_dribble,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,a9a934f5-c2f4-459d-8043-52943ba9a19f,1,,,3879837,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Inter Milan,238,,0,,,,,,,,,,,,,,,,,,"{'formation': 442, 'lineup': [{'player': {'id': 7001, 'name': 'Samir Handanovič'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 5690, 'name': 'Yuto Nagatomo'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 55}, {'player': {'id': 5551, 'name': 'João Miranda de Souza Filho'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 25}, {'player': {'id': 6585, 'name': 'Jeison Fabián Murillo Cerón'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 24}, {'player': {'id': 6969, 'name': 'Juan Guilherme Nunes Jesus'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 5}, {'player': {'id': 25430, 'name': 'Felipe Melo de Carvalho'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 83}, {'player': {'id': 6589, 'name': 'Geoffrey Kondogbia'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 7}, {'player': {'id': 5469, 'name': 'Marcelo Brozović'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'jersey_number': 77}, {'player': {'id': 11497, 'name': 'Jonathan Ludovic Biabiany'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'jersey_number': 11}, {'player': {'id': 6987, 'name': 'Mauro Emanuel Icardi Rivero'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'jersey_number': 9}, {'player': {'id': 3434, 'name': 'Stevan Jovetić'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'jersey_number': 10}]}",Inter Milan,238,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,986b2c07-1cec-4ce4-bd29-015cee792364,2,,,3879837,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Inter Milan,238,,0,,,,,,,,,,,,,,,,,,"{'formation': 352, 'lineup': [{'player': {'id': 3742, 'name': 'Orestis Karnezis'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 31}, {'player': {'id': 3577, 'name': 'Molla Wagué'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 2}, {'player': {'id': 7799, 'name': 'Danilo Larangeira'}, 'position': {'id': 4, 'name': 'Center Back'}, 'jersey_number': 5}, {'player': {'id': 6938, 'name': 'Felipe Dias da Silva dal Belo'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 30}, {'player': {'id': 7796, 'name': 'Silvan Widmer'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'jersey_number': 27}, {'player': {'id': 25116, 'name': 'Edenílson Andrade dos Santos'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'jersey_number': 21}, {'player': {'id': 6577, 'name': 'Zdravko Kuzmanović'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'jersey_number': 22}, {'player': {'id': 24722, 'name': 'Emmanuel Agyemang-Badu'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 7}, {'player': {'id': 5204, 'name': 'Bruno Miguel Borges Fernandes'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 8}, {'player': {'id': 7017, 'name': 'Duván Esteban Zapata Banguera'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'jersey_number': 9}, {'player': {'id': 8272, 'name': 'Cyril Théréau'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'jersey_number': 77}]}",Udinese,230,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,35fbc6e9-1190-430b-ab52-09fcc5fa662b,3,,,3879837,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Inter Milan,238,['bb6941cb-4048-474d-9528-49bd85154f61'],0,,,,,,,,,,,,,,,,,,,Inter Milan,238,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,bb6941cb-4048-474d-9528-49bd85154f61,4,,,3879837,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Inter Milan,238,['35fbc6e9-1190-430b-ab52-09fcc5fa662b'],0,,,,,,,,,,,,,,,,,,,Udinese,230,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,f40aaeb3-0b28-4571-9dbf-faf88b5ccfe4,1789,,,3879837,45,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,,,,92,Udinese,230,['58f11cd2-600c-44c7-8576-945bcd11f2b0'],0,,,,,,,,,,,,,,,,,,,Udinese,230,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,58f11cd2-600c-44c7-8576-945bcd11f2b0,1790,,,3879837,45,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,,,,92,Udinese,230,['f40aaeb3-0b28-4571-9dbf-faf88b5ccfe4'],0,,,,,,,,,,,,,,,,,,,Inter Milan,238,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,1.042735,,,,,,,,,,,,,,f460e2c2-32aa-4347-9e80-8f5c0918ec87,5,,"[60.0, 40.0]",3879837,0,,,,-3.0483387,,Right Foot,,,"[46.1, 38.7]",,Ground Pass,,13.960659,,,,Geoffrey Kondogbia,6589.0,,,,,,Kick Off,1,From Kick Off,Mauro Emanuel Icardi Rivero,6987.0,Right Center Forward,2,Inter Milan,238,['a1e1c3f0-d65d-4abd-8a15-2cfa682a0fab'],1,,,,,,,,,,,,,,,,,,,Inter Milan,238,00:00:01.058,Pass,
,,,,,,,,,,,,,,,,,2.103656,,,,,,,,,,,,,,0db6543d-c650-4146-9cac-e277ae846c8d,8,,"[43.8, 36.3]",3879837,0,,,,-1.7888478,,Left Foot,,,"[36.2, 2.0]",,Ground Pass,,35.131893,,,,Juan Guilherme Nunes Jesus,6969.0,,,,,,,1,From Kick Off,Geoffrey Kondogbia,6589.0,Left Defensive Midfield,2,Inter Milan,238,['e3ff36c3-f954-4103-a3b6-9fc9d3a49e8d'],2,,,,,,,,,,,,,,,,,,,Inter Milan,238,00:00:02.813,Pass,
,,,,,,,,,,,,,,,,,1.411013,,,,,,,,,,,,,,98f810d3-4a0f-4af6-9f0d-ce6bd25c9b32,11,,"[36.2, 5.7]",3879837,0,,,,2.2485976,,Left Foot,,,"[23.4, 21.6]",,Ground Pass,,20.412006,,,,Jeison Fabián Murillo Cerón,6585.0,,,,,,,1,From Kick Off,Juan Guilherme Nunes Jesus,6969.0,Left Back,2,Inter Milan,238,['37549502-3ba4-481f-85ec-31be2c2ac27f'],6,,,,,,,,,,,,,,,,,,,Inter Milan,238,00:00:06.734,Pass,
,,,,,,,,,,,,,,,,,1.277481,,,,,,,,,,,,,,a3ddf776-a222-4521-b494-61b96e114bd1,14,,"[21.6, 24.0]",3879837,0,,,,1.4788576,,Right Foot,,,"[24.2, 52.2]",,Ground Pass,,28.319605,,,,João Miranda de Souza Filho,5551.0,,,,,,,1,From Kick Off,Jeison Fabián Murillo Cerón,6585.0,Left Center Back,2,Inter Milan,238,['fd3aef26-eac9-437e-81c6-6ac5f8b834f6'],9,,,,,,,,,,,,,,,,,,,Inter Milan,238,00:00:09.579,Pass,
,,,,,,,,,,,,,,,,,1.943174,,,,,,,,,,,,,,ea7bda0f-c3c9-44df-a4ea-c70a9ca61fdd,17,,"[27.7, 55.4]",3879837,0,,,,0.9229849,,Right Foot,,,"[41.7, 73.9]",,Ground Pass,,23.200216,,,,Yuto Nagatomo,5690.0,,,,,,,1,From Kick Off,João Miranda de Souza Filho,5551.0,Right Center Back,2,Inter Milan,238,['1b6cd504-b88d-4446-b383-118a414d34ca'],12,,,,,,,,,,,,,,,,,,,Inter Milan,238,00:00:12.303,Pass,
,,,,,,,,,,,,,,,,,1.042789,,,,,,,,,,,,,,cf448b09-3461-4f81-92a2-46f5d03e007e,20,,"[45.2, 73.6]",3879837,0,,,,-0.21647115,,Right Foot,,,"[69.3, 68.3]",,Low Pass,,24.6759,,,,Mauro Emanuel Icardi Rivero,6987.0,,,,,,,1,From Kick Off,Yuto Nagatomo,5690.0,Right Back,2,Inter Milan,238,['d10e5e26-9167-4fc4-b2c3-5c433c4b4c9b'],15,,,,,,,,,,,,,,,,,,,Inter Milan,238,00:00:15.574,Pass,
,,,,,,,,,,,,,,,,,0.977977,,,,,,,,,,,,,,eca19a32-c88f-4ee1-bae6-c7e640b420c0,29,,"[58.9, 76.6]",3879837,0,,,,-0.26396373,,Right Foot,,,"[73.7, 72.6]",,Ground Pass,,15.331015,,Incomplete,,Mauro Emanuel Icardi Rivero,6987.0,,,,,,,1,From Kick Off,Marcelo Brozović,5469.0,Right Midfield,2,Inter Milan,238,"['9024aab2-ebd9-444b-88c4-08336022bb7d', 'b91e1266-bc21-4372-a009-62cff9bb4f90', 'db1349f8-5901-410b-8229-4889ea471ec2']",20,,,,,,,,,,,,,,,,,,,Inter Milan,238,00:00:20.787,Pass,True
,,,,,,,,,,,,,,,,,1.205412,,,,,,,,,,,,,,b6f65220-8dc2-4963-a865-35eb039b124b,32,,"[90.0, 80.0]",3879837,0,True,,,-1.5237722,,,,,"[90.4, 71.5]",,Low Pass,,8.509406,,,,Marcelo Brozović,5469.0,,,,,,Throw-in,1,From Throw In,Yuto Nagatomo,5690.0,Right Back,3,Inter Milan,238,['b4a296c7-fb41-425c-8464-604ea6867e1b'],28,,,,,,,,,,,,,,,,,,,Inter Milan,238,00:00:28.330,Pass,
,,,,,,,,,,,,,,,,,0.692233,,,,,,,,,,,,,,9234959c-6248-46b2-8318-6d7e8886c151,34,,"[90.4, 71.5]",3879837,0,,,,1.5182133,,Head,,,"[90.7, 77.2]",,Low Pass,,5.707889,,,,Yuto Nagatomo,5690.0,,,,,,,1,From Throw In,Marcelo Brozović,5469.0,Right Midfield,3,Inter Milan,238,['d1babc25-137d-45fc-98ff-466f69896c52'],29,,,,,,,,,,,,,,,,,,,Inter Milan,238,00:00:29.535,Pass,
,,,,,,,,,,,,,,,,,1.90294,,,,,,,,,,,,,,a7e5563c-e982-4021-9cb2-5223640667db,37,,"[91.1, 77.2]",3879837,0,,,,-0.28969157,,Right Foot,,,"[111.9, 71.0]",,High Pass,,21.704378,,Incomplete,,Marcelo Brozović,5469.0,,,,,,,1,From Throw In,Yuto Nagatomo,5690.0,Right Back,3,Inter Milan,238,"['46ef2b2a-9ab8-4eb9-a0e0-e4df0cda84f2', '9106c420-7fb5-4fb0-b69b-74aea85767ce']",30,,,,,,,,,,,,,,,,,,,Inter Milan,238,00:00:30.770,Pass,
,,,,,,,,,,,,,,,,,1.531735,,,,,,,,,,,,,,07c15adb-6b9e-4f3f-9e5b-2a93b43d11ed,42,,"[7.6, 8.8]",3879837,0,,,,-0.70777667,,Right Foot,,,"[17.3, 0.5]",,High Pass,,12.766362,,Out,,Edenílson Andrade dos Santos,25116.0,,,,,,,1,From Throw In,Bruno Miguel Borges Fernandes,5204.0,Left Center Midfield,3,Inter Milan,238,"['6330c122-6a1c-4bfb-b792-50e97ccfd704', 'dcf0a388-e5d1-489d-8931-f96175acb7d4']",33,,,,,,,,,,,,,,,,,,,Udinese,230,00:00:33.348,Pass,True
,,,,,,,,,,,,,,,,,0.749155,,,,,,,,,,,,,,e49de74c-a8b7-4080-b370-5d53340a1228,44,,"[106.4, 80.0]",3879837,0,,,,-2.284887,,,,,"[98.6, 71.0]",,Low Pass,,11.90966,,,,Marcelo Brozović,5469.0,,,,,,Throw-in,1,From Throw In,Yuto Nagatomo,5690.0,Right Back,4,Inter Milan,238,['534f9c16-c949-4fd1-bb7f-38e21fb5eca4'],46,,,,,,,,,,,,,,,,,,,Inter Milan,238,00:00:46.963,Pass,
,,,,,,,,,,,,,,,,,0.650885,,,,,,,,,,,,,,64135369-6c5f-4fe8-a5f8-1c63463d5ea2,47,,"[99.0, 70.8]",3879837,0,,,,1.0612041,,Right Foot,,,"[102.8, 77.6]",,Low Pass,,7.7897367,,,,Yuto Nagatomo,5690.0,,,,,,,1,From Throw In,Marcelo Brozović,5469.0,Right Midfield,4,Inter Milan,238,"['486dc66f-76e0-4787-bc23-62b884586392', '7a28428d-32d9-461a-94b6-a43ff895b528']",47,,,,,,,,,,,,,,,,,,,Inter Milan,238,00:00:47.712,Pass,True
,,,,,,,,,,,,,,,,,0.108827,,,,,,,,,,,,,,1c160a9f-aad9-43df-823a-4df54781bb45,51,,"[118.0, 77.8]",3879837,0,,,,-1.735945,,Right Foot,,,"[117.6, 75.4]",,Low Pass,,2.433105,,Incomplete,,,,,,,,,,1,From Throw In,Yuto Nagatomo,5690.0,Right Back,4,Inter Milan,238,"['0014660e-c017-4256-934b-f7f9f8c44b26', 'db1f6a34-7d08-4028-ab6a-c48d84c8a888']",52,,,,,,,,,,,,,,,,,,,Inter Milan,238,00:00:52.113,Pass,True
,,,,,,,,,,,,,,,,,0.708423,,,,,,,,,,,,,,557c1d8b-d0bb-4619-8992-eca7b306c9f0,53,,"[115.3, 80.0]",3879837,1,,,,-2.7455113,,,,,"[104.3, 75.4]",,Low Pass,,11.923087,,,,Marcelo Brozović,5469.0,,,,,,Throw-in,1,From Throw In,Yuto Nagatomo,5690.0,Right Back,5,Inter Milan,238,['0de30a28-f1b8-4c5c-8aa5-03a6f46db92e'],3,,,,,,,,,,,,,,,,,,,Inter Milan,238,00:01:03.814,Pass,
,,,,,,,,,,,,,,,,,0.846558,,,,,,,,,,,,,,ca4614b7-b6e8-4391-9364-80d7fcaa44d3,55,,"[104.3, 75.4]",3879837,1,,,,0.18164884,,Right Foot,,,"[109.2, 76.3]",,Ground Pass,,4.9819674,,,,Yuto Nagatomo,5690.0,,,,,,,1,From Throw In,Marcelo Brozović,5469.0,Right Midfield,5,Inter Milan,238,['a99832d1-0b53-4377-ae22-a743c9512ca1'],4,,,,,,,,,,,,,,,,,,,Inter Milan,238,00:01:04.522,Pass,
,,,,,,,,,,,,,,,,,0.09487,,,,,,,,,,,,,,5a7968ae-d2c4-456c-8c47-21388a66da38,59,,"[117.1, 76.0]",3879837,1,,,,-1.6475682,,Right Foot,,,"[116.9, 73.4]",,Low Pass,,2.607681,,Incomplete,,,,,,,,,,1,From Throw In,Yuto Nagatomo,5690.0,Right Back,5,Inter Milan,238,"['6c8396c4-a636-4e16-a52b-e2e46db78a99', 'f3bfe18c-70c7-4666-b0f6-3630436dad23']",7,,,,,,,,,,,,,,,,,,,Inter Milan,238,00:01:07.522,Pass,True
,,,,,,,,,,,,,,,,,1.330062,,,,,,,,,,,,,,b6cf2f3a-0b88-4b59-8a06-5b95d50a34b1,61,,"[120.0, 80.0]",3879837,1,True,,,-1.7460375,,Right Foot,,,"[112.9, 39.9]",,High Pass,,40.7237,,Incomplete,True,,,,,True,Outswinging,,Corner,1,From Corner,Marcelo Brozović,5469.0,Right Midfield,6,Inter Milan,238,['76a22481-8426-4ea3-8878-d2ebb29b102b'],26,,,,,,,,,,,,,,,,,,,Inter Milan,238,00:01:26.059,Pass,
,,,,,,,,,,,,,,,,,4.650725,,,,,,,,,,,,,,9af7b7d3-8f9f-4ebb-b61e-d85caaf5f6b9,66,,"[8.2, 36.5]",3879837,1,,,,0.13870473,,Drop Kick,,,"[78.4, 46.3]",,High Pass,,70.880745,,,,Duván Esteban Zapata Banguera,7017.0,,,,,,,1,From Keeper,Orestis Karnezis,3742.0,Goalkeeper,8,Udinese,230,['4d568ebc-0813-45e2-a7a7-de87b493ab7f'],38,,,,,,,,,,,,,,,,,,,Udinese,230,00:01:38.169,Pass,
,,,,,,,,,,,,,,,,,0.806174,,,,,,,,,,,,,,4d30d65f-04f4-4346-be2c-d1664eea767b,72,,"[70.4, 20.6]",3879837,1,,,,1.0801283,,Left Foot,,,"[74.3, 27.9]",,Ground Pass,,8.276473,,,,Bruno Miguel Borges Fernandes,5204.0,,,,,,Recovery,1,From Keeper,Edenílson Andrade dos Santos,25116.0,Left Wing Back,8,Udinese,230,['cb02abab-fc8a-4a79-a485-be047dc55a9d'],46,,,,,,,,,,,,,,,,,,,Udinese,230,00:01:46.152,Pass,
,,,,,,,,,,,,,,,,,1.999234,,,,,,,,,,,,,,96445498-9bec-4e42-a4ab-c28723afd74d,76,,"[74.3, 24.9]",3879837,1,,,,-2.6203165,,Right Foot,,,"[54.1, 13.3]",,Ground Pass,,23.293776,,,,Felipe Dias da Silva dal Belo,6938.0,,,,,,,1,From Keeper,Bruno Miguel Borges Fernandes,5204.0,Left Center Midfield,8,Udinese,230,['17a2bee1-1256-48d7-8369-22b856b1b442'],47,,,,,,,,,,,,,,,,,,,Udinese,230,00:01:47.517,Pass,
,,,,,,,,,,,,,,,,,1.611651,,,,,,,,,,,,,,75902557-462f-4cec-84ba-5c1052f47176,79,,"[54.1, 13.3]",3879837,1,,,,2.242068,,Left Foot,,,"[42.9, 27.4]",,Ground Pass,,18.006943,,,,Danilo Larangeira,7799.0,,,,,,,1,From Keeper,Felipe Dias da Silva dal Belo,6938.0,Left Center Back,8,Udinese,230,['c7d3bda1-4b65-4ada-8589-7689faaae8ac'],50,,,,,,,,,,,,,,,,,,,Udinese,230,00:01:50.863,Pass,
,,,,,,,,,,,,,,,,,4.334906,,,,,,,,,,,,,,dd4de59f-f56a-44d3-bb90-f3422806173a,83,,"[65.5, 41.4]",3879837,1,,,,-0.51419973,,Right Foot,,,"[117.9, 11.8]",,High Pass,,60.18239,,,,Bruno Miguel Borges Fernandes,5204.0,,,,,,,1,From Keeper,Danilo Larangeira,7799.0,Center Back,8,Udinese,230,"['1e4e1c09-20e7-408a-988e-cdea6f03eb00', 'cd1bb370-874e-4af9-ad56-ca9bd13fc0c5']",57,,,,,,,,,,,,,,,,,,,Udinese,230,00:01:57.114,Pass,True
