50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_success_in_play,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,2.525774,,,,,,,,,,,,,,198aba9d-a53f-48ac-acad-2f3858e3f32d,17,,"[30.7, 77.3]",3879854,0,,,,,-0.097489476,,Right Foot,,,,"[71.6, 73.3]",High Pass,,41.095135,,Incomplete,,Artur Ioniţă,7949.0,,,,,,,1,From Kick Off,Eros Pisano,11342.0,Right Back,2,Hellas Verona,226,"['104fab0c-2c96-449e-9445-bb935ef5faca', 'cdfa6ea4-07ae-49e7-a4c2-31fd0023370b']",10,,,,,,,,,,,,,,,,,,Hellas Verona,226,00:00:10.527,Pass,
,,,,,,,,,,,,,,,0.549802,,,,,,,,,,,,,,cdfa6ea4-07ae-49e7-a4c2-31fd0023370b,19,,"[48.5, 6.8]",3879854,0,,,,,-0.4791103,,Left Foot,,,,"[56.2, 2.8]",Ground Pass,,8.676981,,,,Alessandro Longhi,387420.0,,,,,,Recovery,1,From Kick Off,Francesco Acerbi,7119.0,Left Center Back,2,Hellas Verona,226,"['198aba9d-a53f-48ac-acad-2f3858e3f32d', 'f225df82-d5e3-4f3d-8b65-6804e129160a']",13,,,,,,,,,,,,,,,,,,Sassuolo,232,00:00:13.053,Pass,
,,,,,,,,,,,,,,,1.275417,,,,,,,,,,,,,,79db58e0-6a7e-41c3-8cc8-a33b3a31f394,23,,"[63.9, 80.0]",3879854,0,,True,,,-2.7656317,,,,,,"[56.3, 77.0]",Low Pass,,8.170679,,,,Vangelis Moras,31488.0,,,,,,Throw-in,1,From Throw In,Eros Pisano,11342.0,Right Back,3,Hellas Verona,226,['2acb3f85-21b4-4796-bcd3-79473a98e225'],23,,,,,,,,,,,,,,,,,,Hellas Verona,226,00:00:23.282,Pass,
,,,,,,,,,,,,,,,2.149627,,,,,,,,,,,,,,7376932f-539d-41fc-89ff-3036672f6fc6,25,,"[56.1, 76.8]",3879854,0,,,,,-0.98279375,,Right Foot,,,,"[68.1, 58.8]",Ground Pass,,21.633308,,,,Federico Viviani,7770.0,,,,,,,1,From Throw In,Vangelis Moras,31488.0,Right Center Back,3,Hellas Verona,226,['551f33b3-b697-4c44-9b27-5ea223858e96'],25,,,,,,,,,,,,,,,,,,Hellas Verona,226,00:00:25.553,Pass,
,,,,,,,,,,,,,,,3.800388,,,,,,,,,,,,,,62346ab2-9afb-4e9e-b6a6-068ad4f26248,28,,"[67.3, 58.4]",3879854,0,,,,,-1.4643123,,Right Foot,,,True,"[71.8, 16.3]",Ground Pass,,42.339817,,,,Luca Siligardi,11494.0,,,True,,,,1,From Throw In,Federico Viviani,7770.0,Right Defensive Midfield,3,Hellas Verona,226,"['a9a82432-ea20-428d-ae15-e3a4e9837759', 'b07e8a6f-4e1f-4908-8ce6-12da797e0271']",27,,,,,,,,,,,,,,,,,,Hellas Verona,226,00:00:27.703,Pass,True
,,,,,,,,,,,,,,,1.888741,,,,,,,,,,,,,,efc491f1-0d3d-4e2f-8263-f7f0e8aa52fd,32,,"[77.8, 12.6]",3879854,0,,,,,-0.5456551,,Left Foot,,,,"[91.8, 4.1]",Ground Pass,,16.37834,,,,Michelangelo Albertazzi,386650.0,,,,,,,1,From Throw In,Luca Siligardi,11494.0,Left Wing,3,Hellas Verona,226,['a8f0e528-38d3-4f15-820e-f3dba1ed8fd4'],32,,,,,,,,,,,,,,,,,,Hellas Verona,226,00:00:32.561,Pass,
,,,,,,,,,,,,,,,2.877184,,,,,,,,,,,,,,fff85145-e63a-4f19-9487-cf51eb3d9996,35,,"[93.3, 4.1]",3879854,0,,,,,0.8145676,,Left Foot,,,,"[111.6, 23.5]",Ground Pass,,26.669271,,Incomplete,,Luca Siligardi,11494.0,,,,,,,1,From Throw In,Michelangelo Albertazzi,386650.0,Left Back,3,Hellas Verona,226,"['76058772-2e4c-46df-bc7c-0f84d60738ef', 'cc983907-49f1-4b25-adc8-d18424cc4023']",34,,,,,,,,,,,,,,,,,,Hellas Verona,226,00:00:34.759,Pass,
,,,,,,,,,,,,,,,1.738004,,,,,,,,,,,,,,b1772e2f-dd80-4cf3-9e3b-f0f331ab3a7b,40,,"[2.8, 57.8]",3879854,0,,,,,0.8858343,,Right Foot,,,,"[20.2, 79.1]",Low Pass,,27.503635,,Out,,Šime Vrsaljko,5461.0,,,,,,,1,From Throw In,Lorenzo Pellegrini,6963.0,Right Center Midfield,3,Hellas Verona,226,['a8a41659-7a9a-4644-b5fa-f18c60c37ffe'],38,,,,,,,,,,,,,,,,,,Sassuolo,232,00:00:38.718,Pass,
,,,,,,,,,,,,,,,0.992193,,,,,,,,,,,,,,d036432d-ee9c-4c0d-92d6-f2011fa263b2,42,,"[103.6, 0.1]",3879854,0,,,,,0.9357696,,,,,,"[109.2, 7.7]",Low Pass,,9.440339,,,,Luca Siligardi,11494.0,,,,,,Throw-in,1,From Throw In,Michelangelo Albertazzi,386650.0,Left Back,4,Hellas Verona,226,['d281de45-fa64-4a75-beaa-b563569661d8'],50,,,,,,,,,,,,,,,,,,Hellas Verona,226,00:00:50.237,Pass,
,,,,,,,,,,,,,,,1.618019,,,,,,,,,,,,,,5e197c87-e447-4682-9cb3-0ec1c432f6e5,51,,"[105.6, 5.4]",3879854,0,,,,,-3.0648208,,Left Foot,,,,"[93.9, 4.5]",Ground Pass,,11.734565,,,,Leandro Greco,32119.0,,,,,,,1,From Throw In,Luca Siligardi,11494.0,Left Wing,4,Hellas Verona,226,['7823d0c9-52b7-483b-90f4-bff7823c7999'],54,,,,,,,,,,,,,,,,,,Hellas Verona,226,00:00:54.428,Pass,
,,,,,,,,,,,,,,,0.876423,,,,,,,,,,,,,,bf263dc2-de83-4452-8f66-5fed53c39eb3,53,,"[93.9, 4.5]",3879854,0,,,,,1.1843588,,Left Foot,True,,,"[105.7, 33.5]",Low Pass,,31.308784,,Incomplete,,Artur Ioniţă,7949.0,,,,,,,1,From Throw In,Leandro Greco,32119.0,Left Defensive Midfield,4,Hellas Verona,226,"['42130d17-8d26-4f8d-bd43-b284b0e240d5', 'ae5755c5-0a14-41cf-b48e-767859a39391']",56,,,,,,,,,,,,,,,,,,Hellas Verona,226,00:00:56.046,Pass,
,,,,,,,,,,,,,,,1.32419,,,,,,,,,,,,,,519843cc-4e01-47c3-83b2-1bbb0e39b479,56,,"[100.1, 0.1]",3879854,1,,,,,2.8515058,,,,,,"[86.7, 4.1]",Low Pass,,13.984277,,,,Leandro Greco,32119.0,,,,,,Throw-in,1,From Throw In,Michelangelo Albertazzi,386650.0,Left Back,5,Hellas Verona,226,['92b2f7c1-cd0c-4ad2-a886-8ccd35d36787'],8,,,,,,,,,,,,,,,,,,Hellas Verona,226,00:01:08.685,Pass,
,,,,,,,,,,,,,,,0.867206,,,,,,,,,,,,,,a9696109-000e-42c1-81f9-f5f71852cccb,59,,"[86.7, 4.1]",3879854,1,,,,,0.8721365,,Left Foot,,,,"[93.0, 11.6]",Ground Pass,,9.794897,,,,Luca Siligardi,11494.0,,,,,,,1,From Throw In,Leandro Greco,32119.0,Left Defensive Midfield,5,Hellas Verona,226,['b2c86a15-bace-4e9f-9d2d-1d81d914a3f2'],12,,,,,,,,,,,,,,,,,,Hellas Verona,226,00:01:12.402,Pass,
,,,,,,,,,,,,,,,0.608903,,,,,,,,,,,,,,a7a7dac5-0578-4099-9d73-026ceecb4233,63,,"[94.9, 11.8]",3879854,1,,,,,-2.6671927,,Left Foot,,,,"[91.2, 9.9]",Ground Pass,,4.159327,,,,Leandro Greco,32119.0,,,,,,,1,From Throw In,Luca Siligardi,11494.0,Left Wing,5,Hellas Verona,226,"['02ed4c3d-d70a-4f22-9fd0-8787875057e9', 'fbef8a6d-ac4e-4e8c-a86a-4fbc7c1da29b']",13,,,,,,,,,,,,,,,,,,Hellas Verona,226,00:01:13.309,Pass,True
,,,,,,,,,,,,,,,0.116947,,,,,,,,,,,,,,0c960051-d810-47c5-85a1-5f142c8865c8,67,,"[109.6, 6.8]",3879854,1,,,,,1.1071488,,Left Foot,,,,"[110.6, 8.8]",Low Pass,,2.236068,,Incomplete,,Artur Ioniţă,7949.0,,,,,,,1,From Throw In,Leandro Greco,32119.0,Left Defensive Midfield,5,Hellas Verona,226,"['17847b70-fbee-4b08-90f6-56f4784b23af', 'f30a0a0c-9ab5-46df-94c3-c8d259aea678']",17,,,,,,,,,,,,,,,,,,Hellas Verona,226,00:01:17.578,Pass,
,,,,,,,,,,,,,,,1.182135,,,,,,,,,,,,,,6b8e43e1-b3b2-4cb5-be1d-102d9ef21b32,70,,"[120.0, 0.1]",3879854,1,,,,,1.7368662,,Right Foot,,,,"[114.1, 35.3]",High Pass,True,35.691036,,Incomplete,,Matteo Bianchetti,8421.0,,,,Inswinging,,Corner,1,From Corner,Federico Viviani,7770.0,Right Defensive Midfield,6,Hellas Verona,226,"['56a25855-355f-4745-89d0-24aa2090ef79', 'bf380a09-4abd-4613-bb00-fed3e505e61c']",40,,,,,,,,,,,,,,,,,,Hellas Verona,226,00:01:40.550,Pass,
,,,,,,,,,,,,,,,0.94025,,,,,,,,,,,,,,82d51381-78c7-4bef-9205-262c7169ab88,79,,"[111.3, 5.6]",3879854,1,,,,,1.6102024,,Right Foot,True,,,"[110.2, 33.5]",Low Pass,,27.921677,,Incomplete,,Artur Ioniţă,7949.0,,,,,,,1,From Corner,Federico Viviani,7770.0,Right Defensive Midfield,6,Hellas Verona,226,"['5702317e-dcd9-4be4-8798-dbe1b15a3f5b', 'f814c018-dd0e-46ef-9db3-4839003aa2ad']",48,,,,,,,,,,,,,,,,,,Hellas Verona,226,00:01:48.502,Pass,
,,,,,,,,,,,,,,,1.512508,,,,,,,,,,,,,,63e687bf-241a-41c2-8b8a-d39203cc47c3,82,,"[71.8, 0.1]",3879854,2,,,,,0.11816835,,,,,,"[93.7, 2.7]",High Pass,,22.053799,,Incomplete,,Luca Siligardi,11494.0,,,,,,Throw-in,1,From Throw In,Michelangelo Albertazzi,386650.0,Left Back,7,Hellas Verona,226,"['a071da2e-f50f-40dd-b2d3-7b16faf02ee1', 'b67b2e07-c37b-472f-954d-cadcc1a54a3a']",0,,,,,,,,,,,,,,,,,,Hellas Verona,226,00:02:00.959,Pass,
,,,,,,,,,,,,,,,1.91996,,,,,,,,,,,,,,b67b2e07-c37b-472f-954d-cadcc1a54a3a,84,,"[26.4, 77.4]",3879854,2,,,,,-1.1780356,,Head,,,,"[29.3, 70.4]",High Pass,,7.5769386,,Unknown,,Francesco Magnanelli,7127.0,,,,,,Recovery,1,From Throw In,Šime Vrsaljko,5461.0,Right Back,7,Hellas Verona,226,"['48b48f38-ae7b-409c-aa32-1054511553c0', '63e687bf-241a-41c2-8b8a-d39203cc47c3']",2,,,,,,,,,,,,,,,,,,Sassuolo,232,00:02:02.471,Pass,
,,,,,,,,,,,,,,,2.051293,,,,,,,,,,,,,,f79e2911-3725-4077-b06c-73900549d153,88,,"[28.9, 70.6]",3879854,2,,,,,-2.1317313,,Right Foot,,,,"[12.0, 43.7]",Ground Pass,,31.768223,,,,Andrea Consigli,7132.0,,,,,,Free Kick,1,From Free Kick,Paolo Cannavaro,8848.0,Right Center Back,8,Sassuolo,232,['bb73350b-b57d-408e-8c95-e87b298491d8'],43,,,,,,,,,,,,,,,,,,Sassuolo,232,00:02:43.089,Pass,
,,,,,,,,,,,,,,,1.408124,,,,,,,,,,,,,,787e2744-ac73-48e8-aa8b-742cdc137f20,91,,"[12.7, 44.8]",3879854,2,,,,,1.1338091,,Left Foot,,,,"[19.8, 60.0]",Ground Pass,,16.776472,,,,Paolo Cannavaro,8848.0,,,,,,,1,From Free Kick,Andrea Consigli,7132.0,Goalkeeper,8,Sassuolo,232,['0ba32ee2-d774-489f-9965-3b5e96c80c4e'],46,,,,,,,,,,,,,,,,,,Sassuolo,232,00:02:46.646,Pass,
,,,,,,,,,,,,,,,1.595415,,,,,,,,,,,,,,cf9fba62-720e-4fed-ad84-c00ef9c943b7,94,,"[21.4, 60.1]",3879854,2,,,,,0.98279375,,Right Foot,,,,"[31.4, 75.1]",Ground Pass,,18.027756,,,,Šime Vrsaljko,5461.0,,,,,,,1,From Free Kick,Paolo Cannavaro,8848.0,Right Center Back,8,Sassuolo,232,['73744a8e-f095-4861-9104-a0389358a795'],49,,,,,,,,,,,,,,,,,,Sassuolo,232,00:02:49.269,Pass,
,,,,,,,,,,,,,,,1.394798,,,,,,,,,,,,,,e1564655-9b3f-4b3e-9f1b-73719e3a56b0,97,,"[49.7, 70.8]",3879854,2,,,,,0.36767012,,Right Foot,,,,"[63.2, 76.0]",Ground Pass,,14.466859,,,,Lorenzo Pellegrini,6963.0,,,,,,,1,From Free Kick,Šime Vrsaljko,5461.0,Right Back,8,Sassuolo,232,['8c794031-6b75-4253-bf27-3b0e67b81047'],56,,,,,,,,,,,,,,,,,,Sassuolo,232,00:02:56.158,Pass,
,,,,,,,,,,,,,,,3.000296,,,,,,,,,,,,,,0ae99f44-8356-4c0c-9ffe-1f52edb9556e,100,,"[63.2, 74.3]",3879854,2,,,,,-0.019605331,,Right Foot,,,,"[93.8, 73.7]",High Pass,,30.605883,,,,Diego Falcinelli,8093.0,,,,,,,1,From Free Kick,Lorenzo Pellegrini,6963.0,Right Center Midfield,8,Sassuolo,232,['3428ad11-87b5-4c04-890e-cf8857332802'],57,,,,,,,,,,,,,,,,,,Sassuolo,232,00:02:57.997,Pass,
,,,,,,,,,,,,,,,0.8052,,,,,,,,,,,,,,428233cc-c7f5-4fde-ac34-b6ffe4c2e05f,106,,"[100.8, 80.0]",3879854,3,,,,,-1.174557,,,,,,"[104.9, 70.2]",Low Pass,,10.623088,,,,Domenico Berardi,7131.0,,,,,,Throw-in,1,From Throw In,Šime Vrsaljko,5461.0,Right Back,9,Sassuolo,232,['5616bcca-06d5-4b82-b0bb-e65616bb74e4'],13,,,,,,,,,,,,,,,,,,Sassuolo,232,00:03:13.040,Pass,
,,,,,,,,,,,,,,,0.833355,,,,,,,,,,,,,,1c2ad642-99ed-4945-a45a-a4cfe84eff81,109,,"[104.9, 70.2]",3879854,3,,,,,0.6086893,,Left Foot,,,,"[108.2, 72.5]",Ground Pass,,4.022437,,Incomplete,,Šime Vrsaljko,5461.0,,,,,,,1,From Throw In,Domenico Berardi,7131.0,Right Wing,9,Sassuolo,232,"['401ac605-cb12-480a-bad1-aed3b1b8a8c5', 'f2dbfac6-7604-403e-8633-4cbf3b888b9e']",13,,,,,,,,,,,,,,,,,,Sassuolo,232,00:03:13.925,Pass,
,,,,,,,,,,,,,,,0.028628,,,,,,,,,,,,,,838cf557-0514-4679-9891-3f330a4ddda0,114,,"[15.1, 5.0]",3879854,3,,,,,0.0,,Left Foot,,,,"[15.6, 5.0]",Ground Pass,,0.5,,Incomplete,,Luca Siligardi,11494.0,,,,,,,1,Regular Play,Michelangelo Albertazzi,386650.0,Left Back,10,Hellas Verona,226,"['50670ab5-48e3-4b7c-921e-ebce685a8812', '7c0e5513-6a5b-4f76-a9b5-558cfd27e957']",16,,,,,,,,,,,,,,,,,,Hellas Verona,226,00:03:16.052,Pass,
,,,,,,,,,,,,,,,1.41699,,,,,,,,,,,,,,69f8b1a6-02e8-4e46-81a3-8d8f301825b9,118,,"[17.5, 3.3]",3879854,3,,,,,-0.07485985,,Right Foot,,,,"[29.5, 2.4]",Ground Pass,,12.033703,,,,Luca Siligardi,11494.0,,,,,,Recovery,1,Regular Play,Michelangelo Albertazzi,386650.0,Left Back,10,Hellas Verona,226,"['b136d2fc-7ae3-4049-b3d1-ee2ca46abf1e', 'dcfd7d5f-aee0-4460-bbdd-93df53445f89']",17,,,,,,,,,,,,,,,,,,Hellas Verona,226,00:03:17.063,Pass,True
,,,,,,,,,,,,,,,1.030182,,,,,,,,,,,,,,b445040e-92d3-4045-8db7-75647356b10c,121,,"[28.0, 2.4]",3879854,3,,,,,2.360979,,Left Foot,,,,"[17.5, 12.8]",Ground Pass,,14.778701,,,,Leandro Greco,32119.0,,,,,,,1,Regular Play,Luca Siligardi,11494.0,Left Wing,10,Hellas Verona,226,['efd479f9-bc85-4b93-9435-0e95ef105f77'],19,,,,,,,,,,,,,,,,,,Hellas Verona,226,00:03:19.578,Pass,
,,,,,,,,,,,,,,,4.162011,,,,,,,,,,,,,,b8210634-2202-4247-81c5-e246531fb0a7,124,,"[22.8, 26.4]",3879854,3,,,,,0.9931082,,Left Foot,,,,"[50.7, 69.2]",High Pass,,51.090607,,,,Eros Pisano,11342.0,,,True,,,,1,Regular Play,Leandro Greco,32119.0,Left Defensive Midfield,10,Hellas Verona,226,['e807392b-2333-41d3-a6f7-926899f8e64f'],23,,,,,,,,,,,,,,,,,,Hellas Verona,226,00:03:23.215,Pass,
,,,,,,,,,,,,,,,0.687757,,,,,,,,,,,,,,9c1cb5c1-252f-4974-a26d-fe4b12156628,128,,"[56.9, 66.7]",3879854,3,,,,,-1.6220335,,Right Foot,,,,"[56.5, 58.9]",Ground Pass,,7.81025,,,,Federico Viviani,7770.0,,,,,,,1,Regular Play,Eros Pisano,11342.0,Right Back,10,Hellas Verona,226,['629829b1-be21-484b-8432-053d5aaeb76d'],31,,,,,,,,,,,,,,,,,,Hellas Verona,226,00:03:31.106,Pass,
,,,,,,,,,,,,,,,0.863648,,,,,,,,,,,,,,8fc989fc-4411-43dd-ac80-5cf8080ac19d,132,,"[56.3, 58.9]",3879854,3,,,,,1.5707964,,Right Foot,,,,"[56.3, 71.9]",Ground Pass,,13.0,,,,Eros Pisano,11342.0,,,,,,,1,Regular Play,Federico Viviani,7770.0,Right Defensive Midfield,10,Hellas Verona,226,"['01250941-d64a-4561-9436-47d3944f6543', 'b1a011a5-253d-49a3-baa0-70be226e9326']",32,,,,,,,,,,,,,,,,,,Hellas Verona,226,00:03:32.307,Pass,True
