50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,0.20608,,,,,,,,,,,,67868894-8b6e-4656-9e3b-8ec7ac0a71d9,2020,,"[107.1, 4.5]",3879783,49,,,,,1.2076494,,Left Foot,,,,"[109.0, 9.5]",,Low Pass,5.3488317,,Incomplete,,,,,,,,,2,Regular Play,Ali Adnan Kadhim Al Tameemi,8191.0,Left Back,124,Udinese,230,['47ce8728-ed88-49c2-80b5-c3090c520a10'],15,,,,,,,,,,,,,,,,,Udinese,230,00:04:15.457,Pass,
,,,,,,,,,,,,,,,,,1.474816,,,,,,,,,,,,ac190184-7dd1-4335-92c6-90f097155919,2022,,"[109.3, 0.1]",3879783,49,,,,,1.3058203,,,,,,"[114.7, 20.0]",,Low Pass,20.61965,,,,Cyril Théréau,8272.0,,,,,Throw-in,2,From Throw In,Ali Adnan Kadhim Al Tameemi,8191.0,Left Back,125,Udinese,230,['0825c2b7-4d65-48bd-8eb2-0592d178e803'],23,,,,,,,,,,,,,,,,,Udinese,230,00:04:23.813,Pass,
,,,,,,,,,,,,,,,,,1.883895,,,,,,,,,,,,9cf1c6b3-783c-4d7a-8349-3d1002f291a2,2025,,"[111.0, 15.7]",3879783,49,,,,True,-1.4819221,,,,,,"[111.9, 5.6]",,High Pass,10.140019,,,,Ali Adnan Kadhim Al Tameemi,8191.0,,,,,,2,From Throw In,Cyril Théréau,8272.0,Left Wing,125,Udinese,230,"['342780c5-1e08-4d69-9ff6-e7a90075b55f', '4fb14bdc-808b-4bb6-bc7d-d249804ae850']",26,,,,,,,,,,,,,,,,,Udinese,230,00:04:26.339,Pass,True
,,,,,,,,,,,,,,,,,0.164799,,,,,,,,,,,,82f7371d-09ec-4104-928c-bf1dc53a72e6,2028,,"[111.9, 5.6]",3879783,49,,,,,1.4364749,,Left Foot,,,,"[112.4, 9.3]",,Low Pass,3.733631,,Incomplete,,,,,,,,,2,From Throw In,Ali Adnan Kadhim Al Tameemi,8191.0,Left Back,125,Udinese,230,['b97c339d-eaff-4feb-889d-06a2df6bdf4a'],29,,,,,,,,,,,,,,,,,Udinese,230,00:04:29.152,Pass,
,,,,,,,,,,,,,,,,,1.003079,,,,,,,,,,,,c315c620-b40a-4dba-8606-6ac10409fdab,2030,,"[120.0, 0.1]",3879783,49,,,,,1.6787664,,Left Foot,,,,"[116.9, 28.7]",,High Pass,28.767517,,Incomplete,True,,,,,Outswinging,,Corner,2,From Corner,Francesco Lodi,40367.0,Center Defensive Midfield,126,Udinese,230,['5a5282a9-1153-4e5d-87b3-e9d87c6c0afd'],50,,,,,,,,,,,,,,,,,Udinese,230,00:04:50.954,Pass,
,,,,,,,,,,,,,,,,,1.620094,,,,,,,,,,,,5421c229-27b1-4b5d-9a4f-5e541c14bfdd,2034,,"[86.7, 28.7]",3879783,49,,,,,2.0152156,,Right Foot,,,,"[77.7, 47.6]",,Ground Pass,20.933466,,,,Bruno Miguel Borges Fernandes,5204.0,,,,,Recovery,2,From Corner,Emmanuel Agyemang-Badu,24722.0,Right Center Midfield,126,Udinese,230,['583befb9-d34e-4bba-a737-538342fc0b2a'],55,,,,,,,,,,,,,,,,,Udinese,230,00:04:55.009,Pass,
,,,,,,,,,,,,,,,,,3.100162,,,,,,,,,,,,b72aa3cb-b69e-45ee-8e40-d2b81b86ab4b,2037,,"[78.5, 42.0]",3879783,49,,,,,-0.7115888,,Right Foot,,,,"[109.0, 15.7]",,High Pass,40.273315,,,,Francesco Lodi,40367.0,,,,,,2,From Corner,Bruno Miguel Borges Fernandes,5204.0,Right Wing,126,Udinese,230,['07e1512f-67d6-403d-a9d5-8812eef2a62b'],57,,,,,,,,,,,,,,,,,Udinese,230,00:04:57.638,Pass,
,,,,,,,,,,,,,,,,,1.476682,,,,,,,,,,,,aeaec535-e821-4c5d-a45b-d877d7640993,2040,,"[110.1, 15.7]",3879783,50,,,,,1.4062331,,Left Foot,True,,,"[114.7, 43.4]",,High Pass,28.079351,,Incomplete,,Felipe Dias da Silva dal Belo,6938.0,,,,,,2,From Corner,Francesco Lodi,40367.0,Center Defensive Midfield,126,Udinese,230,"['8c355c38-a3e4-4a8f-9c7d-c683f0d8cc63', 'd48fe650-81b5-4953-83b7-e6316ae619a0']",2,,,,,,,,,,,,,,,,,Udinese,230,00:05:02.059,Pass,
,,,,,,,,,,,,,,,,,1.74906,,,,,,,,,,,,52ad4c44-0bf1-4317-b2ae-59b12fe9224c,2045,,"[87.8, 41.4]",3879783,50,,,,,1.0759089,,Head,,,,"[98.0, 60.3]",,High Pass,21.476732,,,,Emil Hallfreðsson,5512.0,,,,,Recovery,2,From Corner,Bruno Miguel Borges Fernandes,5204.0,Right Wing,126,Udinese,230,['2cf7ef91-506d-4cda-acea-6ac02c1500ac'],7,,,,,,,,,,,,,,,,,Udinese,230,00:05:07.023,Pass,
,,,,,,,,,,,,,,,,,1.36598,,,,,,,,,,,,8fdaa9b8-7e5b-4f25-b805-9634f1dc36c3,2048,,"[94.6, 57.8]",3879783,50,,,,,-1.0979606,,Left Foot,,,,"[107.9, 31.8]",,High Pass,29.20428,,Incomplete,,,,,,,,,2,From Corner,Emil Hallfreðsson,5512.0,Left Center Midfield,126,Udinese,230,['c8b661c0-869c-4a2f-8d11-fa0eda30bfa9'],10,,,,,,,,,,,,,,,,,Udinese,230,00:05:10.072,Pass,
,,,,,,,,,,,,,,,,,1.373251,,,,,,,,,,,,c8b661c0-869c-4a2f-8d11-fa0eda30bfa9,2049,,"[12.2, 48.3]",3879783,50,,,,,-0.31542152,,Head,,,,"[31.2, 42.1]",,Low Pass,19.985994,,,,Stephan El Shaarawy,6979.0,,,,,Recovery,2,Regular Play,Alessandro Florenzi,6964.0,Right Back,127,AS Roma,229,"['260cd671-5058-46fd-94c9-38a6a3b0b768', '8fdaa9b8-7e5b-4f25-b805-9634f1dc36c3']",11,,,,,,,,,,,,,,,,,AS Roma,229,00:05:11.438,Pass,
,,,,,,,,,,,,,,,,,1.253594,,,,,,,,,,,,2811ff7d-280f-446c-9b99-a5b308f2ef02,2053,,"[34.2, 46.9]",3879783,50,,,,,0.7494855,,Right Foot,,,,"[51.5, 63.0]",,High Pass,23.632605,,,,Mohamed Salah,3531.0,,,,,,2,Regular Play,Stephan El Shaarawy,6979.0,Left Wing,127,AS Roma,229,"['a9e21819-da38-44c4-b319-ad417443747f', 'be236d4f-3347-4d6f-98e2-a697737a253d']",13,,,,,,,,,,,,,,,,,AS Roma,229,00:05:13.892,Pass,True
,,,,,,,,,,,,,,,,,2.216419,,,,,,,,,,,,229e4db8-2271-42b6-a3cc-05195bed4728,2059,,"[27.4, 12.6]",3879783,50,,True,,,1.6883619,,Right Foot,,,,"[22.9, 50.7]",,Ground Pass,38.364826,,,,Danilo Larangeira,7799.0,,,,,Free Kick,2,From Free Kick,Emmanuel Agyemang-Badu,24722.0,Right Center Midfield,128,Udinese,230,['f1521274-2519-4df3-b9e2-c875543b4c67'],34,,,,,,,,,,,,,,,,,Udinese,230,00:05:34.598,Pass,
,,,,,,,,,,,,,,,,,1.19786,,,,,,,,,,,,e41f7341-594b-4c7e-af79-0f879a319d7a,2061,,"[26.9, 57.2]",3879783,50,,,,,1.022247,,Right Foot,,,,"[39.0, 77.0]",,Ground Pass,23.204525,,,,Silvan Widmer,7796.0,,,,,,2,From Free Kick,Danilo Larangeira,7799.0,Right Center Back,128,Udinese,230,['4c79903b-a251-4814-9fb4-7df796d4e55c'],38,,,,,,,,,,,,,,,,,Udinese,230,00:05:38.734,Pass,
,,,,,,,,,,,,,,,,,1.399464,,,,,,,,,,,,c5b37a3d-a1c7-47e9-b725-92e881ff2bef,2064,,"[32.5, 75.6]",3879783,50,,,,,-0.07589954,,Right Foot,,,,"[58.8, 73.6]",,High Pass,26.375937,,Incomplete,,Duván Esteban Zapata Banguera,7017.0,,,,,,2,From Free Kick,Silvan Widmer,7796.0,Right Back,128,Udinese,230,"['eeebe790-bb85-4753-a69a-8d4d934e0a3e', 'f8f961a3-b91e-4c21-9dee-1f5c01656210']",43,,,,,,,,,,,,,,,,,Udinese,230,00:05:43.532,Pass,
,,,,,,,,,,,,,,,,,1.241299,,,,,,,,,,,,7405ccba-7b73-407b-aadc-b862514819a3,2071,,"[70.4, 10.5]",3879783,51,,,,,2.0066733,,Left Foot,,,,"[63.6, 25.1]",,Ground Pass,16.1059,,,,Ervin Zukanović,7137.0,,,,,Free Kick,2,From Free Kick,Lucas Digne,6849.0,Left Back,130,AS Roma,229,['489b0f33-3c5a-4cae-94b7-6d93e9c3c780'],4,,,,,,,,,,,,,,,,,AS Roma,229,00:06:04.691,Pass,
,,,,,,,,,,,,,,,,,0.883524,,,,,,,,,,,,ea04896f-60ec-43fd-8e50-89d52783e8a5,2074,,"[61.9, 26.8]",3879783,51,,,,,1.1266901,,Left Foot,,,,"[67.8, 39.2]",,Ground Pass,13.7320795,,,,Radja Nainggolan,6962.0,,,,,,2,From Free Kick,Ervin Zukanović,7137.0,Left Center Back,130,AS Roma,229,['b4bd0a6d-a51a-44f3-b6dc-8f9209261aec'],7,,,,,,,,,,,,,,,,,AS Roma,229,00:06:07.091,Pass,
,,,,,,,,,,,,,,,,,0.923201,,,,,,,,,,,,1df2cbe9-8340-4ee5-bd18-d3d1ece1393c,2077,,"[68.1, 39.2]",3879783,51,,,,,-2.03152,,Right Foot,,,,"[61.3, 25.5]",,Ground Pass,15.29477,,,,Ervin Zukanović,7137.0,,,,,,2,From Free Kick,Radja Nainggolan,6962.0,Right Defensive Midfield,130,AS Roma,229,['f8b6b8a3-27e2-420a-8817-b8d619f94961'],8,,,,,,,,,,,,,,,,,AS Roma,229,00:06:08.204,Pass,
,,,,,,,,,,,,,,,,,1.38259,,,,,,,,,,,,1d52be7c-6d2d-4380-a2d4-bca4de46388a,2080,,"[64.2, 24.0]",3879783,51,,,,,-1.0896066,,Left Foot,,,,"[70.1, 12.7]",,Ground Pass,12.747549,,,,Diego Perotti,7456.0,,,,,,2,From Free Kick,Ervin Zukanović,7137.0,Left Center Back,130,AS Roma,229,['01974189-f52e-4882-aafe-50d82c18a327'],10,,,,,,,,,,,,,,,,,AS Roma,229,00:06:10.292,Pass,
,,,,,,,,,,,,,,,,,2.024901,,,,,,,,,,,,2a762d0d-db8f-45e9-8553-0434572d053f,2083,,"[70.1, 12.7]",3879783,51,,,,,0.72854894,,Right Foot,,,,"[96.1, 35.9]",,High Pass,34.845947,,,,Edin Džeko,6973.0,,,,,,2,From Free Kick,Diego Perotti,7456.0,Center Attacking Midfield,130,AS Roma,229,['de0985f1-415e-4e6d-89aa-8e56063d94f5'],12,,,,,,,,,,,,,,,,,AS Roma,229,00:06:12.814,Pass,
,,,,,,,,,,,,,,,,,1.428655,,,,,,,,,,,,edc39e73-5723-462a-8357-87ef8cf8ffb2,2087,,"[95.8, 32.2]",3879783,51,,,,,2.1138222,,Right Foot,,,,"[85.6, 49.1]",,Low Pass,19.739553,,,,Mohamed Salah,3531.0,,,,,,2,From Free Kick,Edin Džeko,6973.0,Center Forward,130,AS Roma,229,"['cad0fb83-a4cd-4b2e-b2b2-a3c54e0f8634', 'd4c3f3a0-ffb2-42b1-a53e-6402bcdd5b6a']",15,,,,,,,,,,,,,,,,,AS Roma,229,00:06:15.912,Pass,True
,,,,,,,,,,,,,,,,,1.224675,,,,,,,,,,,,b6c9ccce-be24-4041-8f47-8d5f1b6724d7,2091,,"[87.0, 49.4]",3879783,51,,,,,-2.198633,,Left Foot,,,,"[82.5, 43.2]",,Ground Pass,7.6609397,,,,Seydou Kéita,20169.0,,,,,,2,From Free Kick,Mohamed Salah,3531.0,Right Wing,130,AS Roma,229,"['50c1ace7-034d-4cae-860b-c2221d4c4ebf', 'a7dbe506-833e-4e3d-9228-acc48197f22a']",17,,,,,,,,,,,,,,,,,AS Roma,229,00:06:17.380,Pass,True
,,,,,,,,,,,,,,,,,1.608192,,,,,,,,,,,,1fcd8b14-e9b1-4226-b0f3-cf8dd7ef885a,2094,,"[82.5, 43.2]",3879783,51,,,,,1.4479127,,Left Foot,,,,"[85.6, 68.3]",,Ground Pass,25.29071,,,,Alessandro Florenzi,6964.0,,,,,,2,From Free Kick,Seydou Kéita,20169.0,Left Defensive Midfield,130,AS Roma,229,['aa5e59f8-61d0-4355-afa7-89b00d3c2906'],18,,,,,,,,,,,,,,,,,AS Roma,229,00:06:18.645,Pass,
,,,,,,,,,,,,,,,,,1.995545,,,,,,,,,,,,bb2b8f0a-5c80-41a0-b6eb-abf3aa296feb,2097,,"[92.4, 74.0]",3879783,51,,,,,-0.866749,,Right Foot,True,,,"[120.0, 41.5]",,High Pass,42.63813,,Out,,,,,,,,,2,From Free Kick,Alessandro Florenzi,6964.0,Right Back,130,AS Roma,229,,21,,,,,,,,,,,,,,,,,AS Roma,229,00:06:21.760,Pass,
,,,,,,,,,,,,,,,,,3.390552,,,,,,,,,,,,01c447eb-a36a-4301-81ef-11c9347e5438,2098,,"[6.0, 44.0]",3879783,51,,,,,0.24986008,,Right Foot,,,,"[73.4, 61.2]",,High Pass,69.56004,,,,Duván Esteban Zapata Banguera,7017.0,,,,,Goal Kick,2,From Goal Kick,Orestis Karnezis,3742.0,Goalkeeper,131,Udinese,230,['a6b1ab7a-34e0-4f63-95c6-e8d73a6ba026'],42,,,,,,,,,,,,,,,,,Udinese,230,00:06:42.644,Pass,
,,,,,,,,,,,,,,,,,2.412482,,,,,,,,,,,,886362f7-c04a-40fa-8ed7-e65b57461da2,2100,,"[73.4, 61.2]",3879783,51,,,,,-0.24017102,,Head,,,,"[93.0, 56.4]",,High Pass,20.179197,,Incomplete,,,,,,,,,2,From Goal Kick,Duván Esteban Zapata Banguera,7017.0,Center Forward,131,Udinese,230,['8c95488f-29f4-422d-8fec-99e2fd98d3ad'],46,,,,,,,,,,,,,,,,,Udinese,230,00:06:46.155,Pass,
,,,,,,,,,,,,,,,,,1.392738,,,,,,,,,,,,8c95488f-29f4-422d-8fec-99e2fd98d3ad,2101,,"[27.1, 23.7]",3879783,51,,,,,2.7218359,,Head,,,,"[15.0, 29.1]",,Low Pass,13.250283,,,,Wojciech Szczęsny,5669.0,,,,,Recovery,2,Regular Play,Ervin Zukanović,7137.0,Left Center Back,132,AS Roma,229,"['886362f7-c04a-40fa-8ed7-e65b57461da2', 'a53e7aaa-3639-4c71-9fa4-1aa0e9062c5a']",48,,,,,,,,,,,,,,,,,AS Roma,229,00:06:48.567,Pass,
,,,,,,,,,,,,,,,,,1.330347,,,,,,,,,,,,444d2439-abaa-436a-9ebe-f1a152d89d10,2104,,"[15.0, 30.8]",3879783,51,,,,,0.7581322,,Keeper Arm,,,,"[26.3, 41.5]",,Ground Pass,15.562134,,,,Konstantinos Manolas,7048.0,,,,,,2,Regular Play,Wojciech Szczęsny,5669.0,Goalkeeper,132,AS Roma,229,['e6cee1e8-a040-4df9-b102-c394573c4ee0'],50,,,,,,,,,,,,,,,,,AS Roma,229,00:06:50.685,Pass,
,,,,,,,,,,,,,,,,,1.444373,,,,,,,,,,,,a1e8f3cd-e487-4970-8750-b387167b27b7,2107,,"[40.1, 40.3]",3879783,51,,,,,0.7462026,,Right Foot,,,,"[61.3, 59.9]",,Ground Pass,28.872131,,,,Mohamed Salah,3531.0,,,,,,2,Regular Play,Konstantinos Manolas,7048.0,Right Center Back,132,AS Roma,229,['bedc4d9d-1089-43cd-8b89-0718c8a24fe3'],55,,,,,,,,,,,,,,,,,AS Roma,229,00:06:55.721,Pass,
,,,,,,,,,,,,,,,,,1.473372,,,,,,,,,,,,96d67b92-09e2-46a2-9970-c19ed96d2733,2110,,"[61.3, 59.9]",3879783,51,,,,,-0.6250227,,Left Foot,,,,"[69.2, 54.2]",,High Pass,9.741663,,Incomplete,,Radja Nainggolan,6962.0,,,,,,2,Regular Play,Mohamed Salah,3531.0,Right Wing,132,AS Roma,229,"['076064b1-c15f-453b-9c07-3b046c2ceb29', 'c444f1af-29f3-402d-8fc0-fe047eebfcbd']",57,,,,,,,,,,,,,,,,,AS Roma,229,00:06:57.205,Pass,
,,,,,,,,,,,,,,,,,1.275559,,,,,,,,,,,,531c978c-972f-4762-8d02-2ed6826a5af5,2114,,"[79.1, 27.9]",3879783,52,,,,,-0.8706184,,Left Foot,,,,"[88.2, 17.1]",,Ground Pass,14.122677,,,,Cyril Théréau,8272.0,,,,,,2,Regular Play,Felipe Dias da Silva dal Belo,6938.0,Left Center Back,132,AS Roma,229,['8609df0e-9ccf-44c2-bf3e-45de21493b7f'],2,,,,,,,,,,,,,,,,,Udinese,230,00:07:02.429,Pass,
,,,,,,,,,,,,,,,,,3.381015,,,,,,,,,,,,5688b3ee-73a6-4b89-8572-0515232ae400,2117,,"[96.4, 24.8]",3879783,52,,,,,0.9201085,,Right Foot,,,,"[120.0, 55.8]",,High Pass,38.961006,,Out,,,,,,,,,2,Regular Play,Cyril Théréau,8272.0,Left Wing,132,AS Roma,229,,8,,,,,,,,,,,,,,,,,Udinese,230,00:07:08.453,Pass,
,,,,,,,,,,,,,,,,,1.628738,,,,,,,,,,,,ec5c688a-4026-4bb0-826b-a26214c8fa63,2118,,"[7.0, 36.1]",3879783,52,,,,,1.4084449,,Right Foot,,,,"[10.8, 59.3]",,Ground Pass,23.509148,,,,Konstantinos Manolas,7048.0,,,,,Goal Kick,2,From Goal Kick,Wojciech Szczęsny,5669.0,Goalkeeper,133,AS Roma,229,['07048bfb-6308-4e7f-8bb8-d7e3e45a4674'],25,,,,,,,,,,,,,,,,,AS Roma,229,00:07:25.649,Pass,
,,,,,,,,,,,,,,,,,3.159173,,,,,,,,,,,,24e5394b-5f84-4b5a-9bca-abe3ea3181c4,2121,,"[27.8, 64.4]",3879783,52,,,,,-0.25445205,,Right Foot,,,,"[72.4, 52.8]",,High Pass,46.083836,,,,Edin Džeko,6973.0,,,,,,2,From Goal Kick,Konstantinos Manolas,7048.0,Right Center Back,133,AS Roma,229,['7a1310bd-7aac-4450-ab48-6b8cc89a18fe'],33,,,,,,,,,,,,,,,,,AS Roma,229,00:07:33.209,Pass,
,,,,,,,,,,,,,,,,,1.339046,,,,,,,,,,,,b436c244-4b5b-4fe9-83d7-ea37363acdb9,2124,,"[71.8, 52.0]",3879783,52,,,,True,-0.15063591,,,,,,"[83.0, 50.3]",,Low Pass,11.328283,,Incomplete,,Diego Perotti,7456.0,,,,,,2,From Goal Kick,Edin Džeko,6973.0,Center Forward,133,AS Roma,229,"['61144ae2-87bc-421d-aecd-5eda85f8824e', '8da01d79-b190-4372-a78a-301ac9bea1c6', 'bdef650d-49da-4cb8-9bce-1ad34bdc0f74']",36,,,,,,,,,,,,,,,,,AS Roma,229,00:07:36.368,Pass,True
,,,,,,,,,,,,,,,,,0.783558,,,,,,,,,,,,b9d1adde-54af-44bd-abb3-5acb82776764,2128,,"[53.5, 42.6]",3879783,52,,,,,0.2965458,,Head,,,,"[57.1, 43.7]",,High Pass,3.764306,,,,Seydou Kéita,20169.0,,,,,Recovery,2,From Goal Kick,Ervin Zukanović,7137.0,Left Center Back,133,AS Roma,229,['e483d63b-5f5f-4bff-a949-337abb0cdd7d'],40,,,,,,,,,,,,,,,,,AS Roma,229,00:07:40.862,Pass,
,,,,,,,,,,,,,,,,,1.124845,,,,,,,,,,,,a88df1dc-b679-4b97-a7d9-68b5e9f6b85c,2131,,"[57.1, 43.7]",3879783,52,,,,True,0.51155615,,,,,,"[62.8, 46.9]",,High Pass,6.536819,,,,Radja Nainggolan,6962.0,,,,,,2,From Goal Kick,Seydou Kéita,20169.0,Left Defensive Midfield,133,AS Roma,229,"['62948634-9779-4e99-8b84-646f24d8cf8f', '959d2138-6ee5-41af-be9e-4f14468a212a']",41,,,,,,,,,,,,,,,,,AS Roma,229,00:07:41.645,Pass,True
,,,,,,,,,,,,,,,,,0.958682,,,,,,,,,,,,3716897b-b26b-4edc-9b7a-b89dbb4d8868,2136,,"[56.0, 50.5]",3879783,52,,,,,-2.3096333,,Left Foot,,,,"[42.7, 35.9]",,Ground Pass,19.749683,,,,Ervin Zukanović,7137.0,,,,,,2,From Goal Kick,Radja Nainggolan,6962.0,Right Defensive Midfield,133,AS Roma,229,"['03de631b-e684-484d-9e2b-0db8b88a3b52', '62e76afb-4199-47f4-a1cf-e0bac7c527cf']",44,,,,,,,,,,,,,,,,,AS Roma,229,00:07:44.453,Pass,True
,,,,,,,,,,,,,,,,,0.72024,,,,,,,,,,,,c4d4b57c-bf80-4d89-8422-65e5791ef07b,2140,,"[63.3, 20.9]",3879783,52,,,,,-1.3088413,,Left Foot,,,,"[67.0, 7.1]",,Ground Pass,14.287407,,,,Lucas Digne,6849.0,,,,,,2,From Goal Kick,Ervin Zukanović,7137.0,Left Center Back,133,AS Roma,229,"['13a8978a-ba98-4b31-a8e1-be455f552dc3', 'f2c61bd8-7f05-495f-aa50-a2cd293e74c2']",50,,,,,,,,,,,,,,,,,AS Roma,229,00:07:50.260,Pass,True
,,,,,,,,,,,,,,,,,0.75446,,,,,,,,,,,,4fa596b9-5795-4fab-8fb4-23feb367d03e,2143,,"[67.0, 7.1]",3879783,52,,,,,-0.28309578,,Left Foot,,,,"[78.0, 3.9]",,Ground Pass,11.456003,,,,Stephan El Shaarawy,6979.0,,,,,,2,From Goal Kick,Lucas Digne,6849.0,Left Back,133,AS Roma,229,['d6bb80dc-7d22-424a-b2d6-8a1e6608f806'],52,,,,,,,,,,,,,,,,,AS Roma,229,00:07:52.014,Pass,
,,,,,,,,,,,,,,,,,1.544967,,,,,,,,,,,,b7a849a8-32d6-4e52-885d-827442294aa2,2154,,"[73.2, 52.1]",3879783,53,,,,,-0.37278977,,Right Foot,,,,"[111.3, 37.2]",,High Pass,40.9099,,Incomplete,,,,,,,,Free Kick,2,From Free Kick,Bruno Miguel Borges Fernandes,5204.0,Right Wing,134,Udinese,230,['baacb295-8132-46bd-a691-768b10771973'],28,,,,,,,,,,,,,,,,,Udinese,230,00:08:28.818,Pass,
,,,,,,,,,,,,,,,,,1.469379,,,,,,,,,,,,cbab86a4-ed52-4840-a799-37768bd68075,2157,,"[16.2, 44.0]",3879783,53,,,,,-0.29099104,,Keeper Arm,,,,"[35.9, 38.1]",,Ground Pass,20.564533,,,,Radja Nainggolan,6962.0,,,,,,2,From Keeper,Wojciech Szczęsny,5669.0,Goalkeeper,135,AS Roma,229,['2d94c9e6-0f1a-411f-b9d8-d200414dfdd5'],33,,,,,,,,,,,,,,,,,AS Roma,229,00:08:33.781,Pass,
,,,,,,,,,,,,,,,,,2.466984,,,,,,,,,,,,07a1c8ac-3242-4a50-818e-2dc049832fad,2160,,"[48.3, 39.8]",3879783,53,,,,,-0.48459274,,Right Foot,,,,"[84.2, 20.9]",,High Pass,40.57117,,Incomplete,,Stephan El Shaarawy,6979.0,,,,,,2,From Keeper,Radja Nainggolan,6962.0,Right Defensive Midfield,135,AS Roma,229,"['537f2525-b13b-4604-8348-20fd89c94fba', '9aced879-6f36-403e-bd83-05e1577b18b9']",36,,,,,,,,,,,,,,,,,AS Roma,229,00:08:36.755,Pass,
,,,,,,,,,,,,,,,,,2.175721,,,,,,,,,,,,9aced879-6f36-403e-bd83-05e1577b18b9,2162,,"[35.9, 59.2]",3879783,53,,,,,-1.8527008,,Head,,,,"[30.6, 40.9]",,Low Pass,19.052034,,,,Felipe Dias da Silva dal Belo,6938.0,,,,,Recovery,2,Regular Play,Bruno Miguel Borges Fernandes,5204.0,Right Wing,136,Udinese,230,"['07a1c8ac-3242-4a50-818e-2dc049832fad', 'a462af6c-a270-409f-941e-0c1e4e25059d']",39,,,,,,,,,,,,,,,,,Udinese,230,00:08:39.222,Pass,
,,,,,,,,,,,,,,,,,2.03656,,,,,,,,,,,,430bd7ee-8bf3-4b28-9aa3-57af3188e301,2165,,"[30.6, 40.9]",3879783,53,,,,,1.5880857,,Left Foot,,,,"[30.0, 75.6]",,High Pass,34.70519,,,,Bruno Miguel Borges Fernandes,5204.0,,,,,,2,Regular Play,Felipe Dias da Silva dal Belo,6938.0,Left Center Back,136,Udinese,230,['b160ab79-4447-494d-b765-0f8a26d3e486'],41,,,,,,,,,,,,,,,,,Udinese,230,00:08:41.554,Pass,
,,,,,,,,,,,,,,,,,0.738167,,,,,,,,,,,,b28f4f58-5440-4856-853e-5e8d47e7d305,2168,,"[30.0, 75.6]",3879783,53,,,,,0.026309717,,Right Foot,,,,"[37.6, 75.8]",,Low Pass,7.602631,,,,Silvan Widmer,7796.0,,,,,,2,Regular Play,Bruno Miguel Borges Fernandes,5204.0,Right Wing,136,Udinese,230,['5bdda1d3-dc11-4185-a341-da711bc9d8d6'],45,,,,,,,,,,,,,,,,,Udinese,230,00:08:45.237,Pass,
,,,,,,,,,,,,,,,,,1.692556,,,,,,,,,,,,ca05ef89-01ba-4f42-b87a-cf6009f2c491,2171,,"[37.6, 75.8]",3879783,53,,,,,0.16772157,,Right Foot,,,,"[56.5, 79.0]",,High Pass,19.168985,,Out,,Duván Esteban Zapata Banguera,7017.0,,,,,,2,Regular Play,Silvan Widmer,7796.0,Right Back,136,Udinese,230,['5a5d5e58-7479-4231-9d8f-7d3323b9619c'],47,,,,,,,,,,,,,,,,,Udinese,230,00:08:47.313,Pass,
,,,,,,,,,,,,,,,,,1.7475,,,,,,,,,,,,91811995-0821-4df7-ba8e-d7a26609215b,2173,,"[61.9, 0.1]",3879783,54,,True,,,2.38183,,,,,,"[57.9, 3.9]",,Low Pass,5.517246,,,,Diego Perotti,7456.0,,,,,Throw-in,2,From Throw In,Lucas Digne,6849.0,Left Back,137,AS Roma,229,['7f5226db-4045-4148-9694-c4468728cdb4'],7,,,,,,,,,,,,,,,,,AS Roma,229,00:09:07.058,Pass,
,,,,,,,,,,,,,,,,,4.613689,,,,,,,,,,,,f096fbce-8ae5-47fe-9a9f-00cd13ca9bb6,2175,,"[55.1, 4.8]",3879783,54,,,,,1.0261456,,Right Foot,,,,"[92.9, 67.2]",,High Pass,72.956154,,Incomplete,,Mohamed Salah,3531.0,,True,,,,2,From Throw In,Diego Perotti,7456.0,Center Attacking Midfield,137,AS Roma,229,"['0b2f8e5d-354a-45e2-821d-69547728c3bf', 'caa14d89-c68b-4fc0-a0e4-c43bdf17562e']",9,,,,,,,,,,,,,,,,,AS Roma,229,00:09:09.282,Pass,
