50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_offensive,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,,2.185994,,,,,,,,,,,,,,7331cff5-72fc-4c83-b80e-2bf36935ea1c,2216,,"[45.0, 39.6]",3879683,59,,,,-1.5455208,,Left Foot,,,,"[45.9, 4.0]",Ground Pass,,35.611374,,,Samuel Souprayen,7695.0,,,,,,2,From Goal Kick,Federico Viviani,7770.0,Right Defensive Midfield,136,Hellas Verona,226,"['54641e60-6e98-4200-9b7d-947d1be16676', 'c18660ff-bb8c-476b-92f1-e5a6774ed957']",47,,,,,,,,,,,,,,,,,,,Hellas Verona,226,00:14:47.702,Pass,True
,,,,,,,,,,,,,,,,,,,,,1.190574,,,,,,,,,,,,,,9e811522-aaf6-4c9d-930e-11f7b4e0a113,2219,,"[47.9, 4.0]",3879683,59,,,,-0.028563658,,Left Foot,,,,"[61.9, 3.6]",Ground Pass,,14.005713,,,Urby Emanuelson,8463.0,,,,,,2,From Goal Kick,Samuel Souprayen,7695.0,Left Back,136,Hellas Verona,226,['0ee7a94c-f4be-4bd4-8135-05f3a5498570'],51,,,,,,,,,,,,,,,,,,,Hellas Verona,226,00:14:51.335,Pass,
,,,,,,,,,,,,,,,,,,,,,1.670487,,,,,,,,,,,,,,807ba7d3-3499-40ce-bfd3-27f0b022ead2,2222,,"[66.5, 4.2]",3879683,59,,,,1.8794472,,Left Foot,,,,"[62.1, 18.0]",Ground Pass,,14.484474,,,Emil Hallfreðsson,5512.0,,,,,,2,From Goal Kick,Urby Emanuelson,8463.0,Left Midfield,136,Hellas Verona,226,['a2cfffbf-3af0-464b-a57f-1e8b112be26b'],53,,,,,,,,,,,,,,,,,,,Hellas Verona,226,00:14:53.818,Pass,
,,,,,,,,,,,,,,,,,,,,,1.172941,,,,,,,,,,,,,,1085334f-1303-471a-885c-82b1cd071bf4,2225,,"[62.5, 17.8]",3879683,59,,,,1.711046,,Left Foot,,,,"[61.3, 26.3]",Ground Pass,,8.584288,,,Federico Viviani,7770.0,,,,,,2,From Goal Kick,Emil Hallfreðsson,5512.0,Left Defensive Midfield,136,Hellas Verona,226,['0c9eb4fc-b21c-4e7a-9247-7d04a82f6d99'],56,,,,,,,,,,,,,,,,,,,Hellas Verona,226,00:14:56.089,Pass,
,,,,,,,,,,,,,,,,,,,,,3.25984,,,,,,,,,,,,,,2f183b17-8380-4a10-a037-d03f0e0cabf8,2229,,"[60.9, 31.3]",3879683,59,,,,0.686571,,Right Foot,,,,"[99.7, 63.1]",High Pass,,50.166523,Incomplete,,Jacopo Sala,7020.0,,,,,,2,From Goal Kick,Federico Viviani,7770.0,Right Defensive Midfield,136,Hellas Verona,226,"['2eed45da-551e-4029-ba87-5e8af0466c39', '3096f359-35a0-4a2d-b69a-d19a66c44877', '98e63868-a7e2-4b94-8d38-27e4a7d45b34']",58,,,,,,,,,,,,,,,,,,,Hellas Verona,226,00:14:58.076,Pass,True
,,,,,,,,,,,,,,,,,,,,,3.173254,,,,,,,,,,,,,,3096f359-35a0-4a2d-b69a-d19a66c44877,2231,,"[20.4, 17.0]",3879683,60,,,,0.27426562,,Left Foot,,,,"[49.9, 25.3]",Low Pass,,30.645391,,,Mato Jajalo,30735.0,,,,,Recovery,2,From Goal Kick,Achraf Lazaar,10032.0,Left Wing Back,136,Hellas Verona,226,"['2f183b17-8380-4a10-a037-d03f0e0cabf8', 'edf3866b-5e95-49a2-a13c-03a4ff2406cf']",1,,,,,,,,,,,,,,,,,,,Palermo,2256,00:15:01.336,Pass,
,,,,,,,,,,,,,,,,,,,,,1.821682,,,,,,,,,,,,,,a9ec64b8-1b0e-4a62-894e-0b924cf46ef0,2238,,"[63.6, 74.6]",3879683,60,,,,0.14707835,,Right Foot,,,,"[74.4, 76.2]",Ground Pass,,10.917875,,,Jacopo Sala,7020.0,,,,,,2,From Goal Kick,Artur Ioniţă,7949.0,Right Midfield,136,Hellas Verona,226,['14393de7-bb74-42af-b70a-f86f05b4106c'],7,,,,,,,,,,,,,,,,,,,Hellas Verona,226,00:15:07.966,Pass,
,,,,,,,,,,,,,,,,,,,,,1.70449,,,,,,,,,,,,,,57686dae-c1be-4c26-b98e-72ba708d5018,2242,,"[44.1, 0.1]",3879683,60,,,,0.56802875,,,,,,"[64.0, 12.8]",High Pass,,23.607203,,,Alberto Gilardino,38389.0,,,,,Throw-in,2,From Throw In,Achraf Lazaar,10032.0,Left Wing Back,137,Palermo,2256,['97c13712-60f5-4779-95c8-671d387b6809'],27,,,,,,,,,,,,,,,,,,,Palermo,2256,00:15:27.286,Pass,
,,,,,,,,,,,,,,,,,,,,,0.575783,,,,,,,,,,,,,,14b2ef74-4f9b-428f-a800-b19f53755c68,2248,,"[65.1, 6.3]",3879683,60,,,,0.07304057,,Left Foot,,,,"[73.3, 6.9]",Ground Pass,,8.221922,,,Aleksandar Trajkovski,30512.0,,,,,,2,From Throw In,Alberto Gilardino,38389.0,Center Forward,137,Palermo,2256,"['571e9bfe-cae0-479c-8c3c-6df6ffa2ac14', '6bbe28e0-6ad0-4c53-ad39-a69cf650bce6']",33,,,,,,,,,,,,,,,,,,,Palermo,2256,00:15:33.035,Pass,True
,,,,,,,,,,,,,,,,,,,,,3.425594,,,,,,,,,,,,,,7a13ada0-1737-4f88-bde1-04b2c2655665,2253,,"[47.6, 80.0]",3879683,60,True,,,-1.9669789,,,,,,"[34.8, 49.4]",Low Pass,,33.169262,,,Filip Helander,7966.0,,,,,Throw-in,2,From Throw In,Jacopo Sala,7020.0,Right Back,138,Hellas Verona,226,['2e454e2a-841b-43ef-861e-ec782d2ecc1e'],38,,,,,,,,,,,,,,,,,,,Hellas Verona,226,00:15:38.598,Pass,
,,,,,,,,,,,,,,,,,,,,,1.724426,,,,,,,,,,,,,,fd98977e-3225-451d-b980-96c9d7d360dd,2255,,"[37.5, 44.1]",3879683,60,,,,-1.3963428,,Right Foot,,,,"[42.1, 18.0]",Ground Pass,,26.502264,,,Samuel Souprayen,7695.0,,,,,,2,From Throw In,Filip Helander,7966.0,Left Center Back,138,Hellas Verona,226,['cc004011-ef79-4ffd-a1b9-551ec0ed3a26'],43,,,,,,,,,,,,,,,,,,,Hellas Verona,226,00:15:43.065,Pass,
,,,,,,,,,,,,,,,,,,,,,0.81491,,,,,,,,,,,,,,0f162ae4-29d7-4521-88c1-1f8716e38678,2258,,"[63.6, 4.2]",3879683,60,,,,0.0,,Right Foot,,,,"[70.9, 4.2]",Ground Pass,,7.3,,,Urby Emanuelson,8463.0,,,,,,2,From Throw In,Samuel Souprayen,7695.0,Left Back,138,Hellas Verona,226,['0cc8ca4f-4b0b-40b5-9b71-d09e144221bb'],49,,,,,,,,,,,,,,,,,,,Hellas Verona,226,00:15:49.104,Pass,
,,,,,,,,,,,,,,,,,,,,,1.058994,,,,,,,,,,,,,,cb3987b8-e6e6-42eb-8d4a-f391544206b8,2260,,"[70.9, 4.2]",3879683,60,,,,2.9724915,,Left Foot,,,,"[62.7, 5.6]",Ground Pass,,8.318654,,,Samuel Souprayen,7695.0,,,,,,2,From Throw In,Urby Emanuelson,8463.0,Left Midfield,138,Hellas Verona,226,['2f7b88c0-bb2f-4301-ad89-c5095d10dec9'],49,,,,,,,,,,,,,,,,,,,Hellas Verona,226,00:15:49.919,Pass,
,,,,,,,,,,,,,,,,,,,,,1.740986,,,,,,,,,,,,,,35ba7b9a-93d3-493e-9bbb-597b99e28fe6,2263,,"[62.7, 5.6]",3879683,60,,,,1.4071779,,Left Foot,,,,"[66.2, 26.8]",Ground Pass,,21.486973,,,Federico Viviani,7770.0,,,,,,2,From Throw In,Samuel Souprayen,7695.0,Left Back,138,Hellas Verona,226,['bbaf8c8c-00d1-4caf-82a5-8dfa1ceee192'],52,,,,,,,,,,,,,,,,,,,Hellas Verona,226,00:15:52.086,Pass,
,,,,,,,,,,,,,,,,,,,,,0.830545,,,,,,,,,,,,,,83aa9467-470f-4349-bfdc-e9606385a6eb,2267,,"[66.0, 24.2]",3879683,60,,,,-0.13863973,,Right Foot,,,,"[78.9, 22.4]",Low Pass,,13.024976,,,Giampaolo Pazzini,6686.0,,,,,,2,From Throw In,Federico Viviani,7770.0,Right Defensive Midfield,138,Hellas Verona,226,"['113121e3-74e5-43de-958a-438134917aa6', '855dc57a-d6ff-438f-88bd-a84938a82fd3']",54,,,,,,,,,,,,,,,,,,,Hellas Verona,226,00:15:54.521,Pass,True
,,,,,,,,,,,,,,,,,,,,,1.204501,,,,,,,,,,,,,,25bfbf2e-3d90-4ef9-a3f9-981c580e02e7,2270,,"[78.9, 22.4]",3879683,60,,,,-1.2861854,,Right Foot,,,,"[84.4, 3.6]",Ground Pass,,19.588007,,,Urby Emanuelson,8463.0,,,,,,2,From Throw In,Giampaolo Pazzini,6686.0,Right Center Forward,138,Hellas Verona,226,['ccbabcd6-5bee-4cb6-b0c0-e7e145974f0f'],56,,,,,,,,,,,,,,,,,,,Hellas Verona,226,00:15:56.431,Pass,
,,,,,,,,,,,,,,,,,,,,,1.319945,,,,,,,,,,,,,,32d9f59f-1b38-4b99-a895-f1a6331d80bd,2274,,"[100.1, 6.6]",3879683,61,,,,1.6149443,201c3e9f-7b97-437f-9603-105d4d1e593f,Left Foot,,,,"[99.0, 31.5]",Ground Pass,,24.924286,,,Giampaolo Pazzini,6686.0,True,,,,,2,From Throw In,Urby Emanuelson,8463.0,Left Midfield,138,Hellas Verona,226,"['af40d20e-241a-41fb-9aeb-cd512204bcac', 'c4f5f0cf-4fd3-4839-9963-c289a5a9b2ac']",0,,,,,,,,,,,,,,,,,,,Hellas Verona,226,00:16:00.006,Pass,True
,,,,,,,,,,,,,,,,,,,,,1.041906,,,,,,,,,,,,,,1f48e792-2257-420e-b1e7-3c4a5d467abd,2281,,"[15.9, 26.7]",3879683,61,,,,0.24497867,,Head,,,,"[21.5, 28.1]",High Pass,,5.772348,Incomplete,,Aleksandar Trajkovski,30512.0,,,,,Recovery,2,From Throw In,Mato Jajalo,30735.0,Left Defensive Midfield,138,Hellas Verona,226,"['31eeb665-f9ab-4406-9cf4-4dd2b5840c42', 'dea61dfe-0e37-4595-949b-72ae6a95e66c']",6,,,,,,,,,,,,,,,,,,,Palermo,2256,00:16:06.576,Pass,
,,,,,,,,,,,,,,,,,,,,,2.369926,,,,,,,,,,,,,,dea61dfe-0e37-4595-949b-72ae6a95e66c,2283,,"[98.6, 52.0]",3879683,61,,,,-3.1050792,,Right Foot,,,,"[76.7, 51.2]",High Pass,,21.914606,,,Jacopo Sala,7020.0,,,,,Interception,2,From Throw In,Federico Viviani,7770.0,Right Defensive Midfield,138,Hellas Verona,226,"['0b9260d3-35ce-4f5f-9005-38e0514ba393', '1f48e792-2257-420e-b1e7-3c4a5d467abd']",7,,,,,,,,,,,,,,,,,,,Hellas Verona,226,00:16:07.618,Pass,
,,,,,,,,,,,,,,,,,,,,,4.810443,,,,,,,,,,,,,,e0644adc-761e-48d9-ad12-9d310923419c,2286,,"[76.9, 50.3]",3879683,61,,,,3.067169,,Right Foot,,,,"[54.1, 52.0]",High Pass,,22.863289,,,Emil Hallfreðsson,5512.0,,,,,,2,From Throw In,Jacopo Sala,7020.0,Right Back,138,Hellas Verona,226,"['44ed0b80-11d3-420e-9db8-809a077e5159', 'aa9f4fda-3379-4b14-a7b7-4da3bd0a2bba']",9,,,,,,,,,,,,,,,,,,,Hellas Verona,226,00:16:09.988,Pass,True
,,,,,,,,,,,,,,,,,,,,,2.260801,,,,,,,,,,,,,,a599ea06-b5eb-4a6a-a50b-4c1ce20e5df3,2290,,"[51.0, 51.4]",3879683,61,,,,-2.0364723,,Left Foot,,,,"[41.1, 31.7]",Ground Pass,,22.047676,,,Filip Helander,7966.0,,,,,,2,From Throw In,Emil Hallfreðsson,5512.0,Left Defensive Midfield,138,Hellas Verona,226,['e2405a33-8ba6-4ab4-897d-1290a4ce33d9'],14,,,,,,,,,,,,,,,,,,,Hellas Verona,226,00:16:14.824,Pass,
,,,,,,,,,,,,,,,,,,,,,1.674367,,,,,,,,,,,,,,b02f4b08-dbbb-40b4-826d-505c24a800f2,2292,,"[40.3, 31.5]",3879683,61,,,,-0.64620745,,Left Foot,,,,"[52.1, 22.6]",Ground Pass,,14.780054,,,Samuel Souprayen,7695.0,,,,,,2,From Throw In,Filip Helander,7966.0,Left Center Back,138,Hellas Verona,226,['32e9c031-d421-4e8f-b15f-e7bc2846ec04'],17,,,,,,,,,,,,,,,,,,,Hellas Verona,226,00:16:17.085,Pass,
,,,,,,,,,,,,,,,,,,,,,4.886849,,,,,,,,,,,,,,a5c10467-23ae-4720-b7cf-0da89f291868,2295,,"[54.0, 21.5]",3879683,61,,,,0.47478738,,Left Foot,,,,"[114.7, 52.7]",High Pass,,68.24903,,,Artur Ioniţă,7949.0,,,,,,2,From Throw In,Samuel Souprayen,7695.0,Left Back,138,Hellas Verona,226,['d817527f-4f6e-4a6f-acce-026c967a6e7b'],20,,,,,,,,,,,,,,,,,,,Hellas Verona,226,00:16:20.365,Pass,
,,,,,,,,,,,,,,,,,,,,,1.147408,,,,,,,,,,,,,,2e1a65ba-108a-416e-94bb-c31f7d7dba9a,2298,,"[114.7, 52.7]",3879683,61,,,,-2.4004135,34d88f37-9fa0-4695-bd0c-1079207ed326,Right Foot,,True,,"[108.8, 47.3]",Ground Pass,,7.9981246,,,Giampaolo Pazzini,6686.0,True,,,,,2,From Throw In,Artur Ioniţă,7949.0,Right Midfield,138,Hellas Verona,226,['1a53e14d-c9b2-48cb-8393-8d900fb8b4c6'],26,,,,,,,,,,,,,,,,,,,Hellas Verona,226,00:16:26.851,Pass,
,,,,,,,,,,,,,,,,,,,,,0.739097,,,,,,,,,,,,,,51269f88-c10c-478b-8b0e-c17a787c3330,2305,,"[34.8, 16.6]",3879683,61,,,,2.2686992,,Right Foot,,,,"[27.0, 25.9]",Ground Pass,,12.137957,,,Mato Jajalo,30735.0,,,,,,2,Regular Play,Aleksandar Trajkovski,30512.0,Left Attacking Midfield,139,Palermo,2256,['c0f77c6b-7692-4f8c-831d-a2bfe8741728'],35,,,,,,,,,,,,,,,,,,,Palermo,2256,00:16:35.138,Pass,
,,,,,,,,,,,,,,,,,,,,,1.438915,,,,,,,,,,,,,,432a56f9-42b0-4332-bc27-02ef16a20340,2307,,"[48.1, 22.7]",3879683,61,True,,,1.2490457,,Right Foot,,,,"[49.9, 28.1]",Ground Pass,,5.6920996,,,Franco Damián Vázquez,6719.0,,,,,,2,Regular Play,Mato Jajalo,30735.0,Left Defensive Midfield,139,Palermo,2256,['c25f9b11-7859-4908-82aa-a7a97f3a0736'],37,,,,,,,,,,,,,,,,,,,Palermo,2256,00:16:37.789,Pass,
,,,,,,,,,,,,,,,,,,,,,3.519374,,,,,,,,,,,,,,c3a99fa4-20f7-42c6-b8b2-82091ee1feda,2311,,"[47.0, 26.7]",3879683,61,,,,-0.5732544,,Left Foot,,,,"[78.6, 6.3]",High Pass,,37.612762,,,Aleksandar Trajkovski,30512.0,,,,,,2,Regular Play,Franco Damián Vázquez,6719.0,Right Attacking Midfield,139,Palermo,2256,"['22f5b300-2d06-4e97-8135-28df25d27988', '62a57a04-a163-4562-82b8-5fcb296c4d73']",39,,,,,,,,,,,,,,,,,,,Palermo,2256,00:16:39.336,Pass,True
,,,,,,,,,,,,,,,,,,,,,1.46749,,,,,,,,,,,,,,11231da6-b07a-4056-b122-d029f5a0bd90,2316,,"[63.8, 12.5]",3879683,61,,,,2.7275128,,Right Foot,,,,"[48.1, 19.4]",Ground Pass,,17.149343,,,Achraf Lazaar,10032.0,,,,,,2,Regular Play,Aleksandar Trajkovski,30512.0,Left Attacking Midfield,139,Palermo,2256,"['51700f16-6315-49ca-8882-0bf620a1dacc', 'be4a11ef-1567-4349-b714-9444193994ea']",48,,,,,,,,,,,,,,,,,,,Palermo,2256,00:16:48.586,Pass,True
,,,,,,,,,,,,,,,,,,,,,1.5,,,,,,,,,,,,,,f2506ccb-3a60-44ef-b9f6-056b6e37b942,2325,,"[51.5, 20.1]",3879683,61,,,,2.757218,,Left Foot,,,,"[42.6, 23.7]",Ground Pass,,9.600521,,,Siniša Anđelković,40350.0,,,,,,2,Regular Play,Achraf Lazaar,10032.0,Left Wing Back,139,Palermo,2256,"['511ba2b1-3cf2-4ff7-9c46-45a68b571b29', '5d7f59a0-2f6c-4cba-962a-6ca7ab788112']",55,,,,,,,,,,,,,,,,,,,Palermo,2256,00:16:55.861,Pass,True
,,,,,,,,,,,,,,,,,,,,,1.012263,,,,,,,,,,,,,,f400790c-5217-41e5-b546-3ea45e202918,2327,,"[42.6, 23.7]",3879683,61,,,,0.37865108,,Right Foot,,,,"[51.9, 27.4]",Ground Pass,,10.008996,,,Mato Jajalo,30735.0,,,,,,2,Regular Play,Siniša Anđelković,40350.0,Left Center Back,139,Palermo,2256,['8f9fdcf6-f123-4c02-b683-7227e5e71898'],57,,,,,,,,,,,,,,,,,,,Palermo,2256,00:16:57.334,Pass,
,,,,,,,,,,,,,,,,,,,,,0.729074,,,,,,,,,,,,,,61ff7923-a4a7-44db-b385-d9168529210b,2331,,"[55.8, 17.6]",3879683,62,,,,-1.274518,,Left Foot,,,,"[58.7, 8.1]",Ground Pass,,9.932774,,,Aleksandar Trajkovski,30512.0,,,,,,2,Regular Play,Mato Jajalo,30735.0,Left Defensive Midfield,139,Palermo,2256,['297f2754-9219-4454-9ce1-45f45c064aa6'],1,,,,,,,,,,,,,,,,,,,Palermo,2256,00:17:01.783,Pass,
,,,,,,,,,,,,,,,,,,,,,0.799998,,,,,,,,,,,,,,5f16fbdc-1695-406c-ae79-b05886aa8b0a,2338,,"[56.9, 11.7]",3879683,62,,,,0.82838243,,Right Foot,,,,"[65.8, 21.4]",Ground Pass,,13.164346,,,Franco Damián Vázquez,6719.0,,,,,,2,Regular Play,Aleksandar Trajkovski,30512.0,Left Attacking Midfield,139,Palermo,2256,['7ed70a3d-f7e6-4ce9-81a9-345788b7d285'],5,,,,,,,,,,,,,,,,,,,Palermo,2256,00:17:05.216,Pass,
,,,,,,,,,,,,,,,,,,,,,2.298636,,,,,,,,,,,,,,239e1ea7-a6b6-4063-8dde-cdb064c6e05c,2344,,"[55.6, 53.2]",3879683,62,,,,-0.13370052,,Left Foot,,,,"[72.7, 50.9]",High Pass,,17.253984,Incomplete,,Giampaolo Pazzini,6686.0,,,,,Recovery,2,Regular Play,Emil Hallfreðsson,5512.0,Left Defensive Midfield,139,Palermo,2256,"['0ff0175b-b837-4727-82b8-75c8a71bcd04', '401c7b50-7cfd-4b0c-af71-c9d64bbc3868']",7,,,,,,,,,,,,,,,,,,,Hellas Verona,226,00:17:07.900,Pass,
,,,,,,,,,,,,,,,,,,,,,0.44,,,,,,,,,,,,,,0ff0175b-b837-4727-82b8-75c8a71bcd04,2346,,"[47.4, 29.2]",3879683,62,,,,0.5928452,,Head,,,,"[56.9, 35.6]",Low Pass,,11.454694,,,Oscar Hiljemark,5605.0,,,,,Recovery,2,Regular Play,Siniša Anđelković,40350.0,Left Center Back,139,Palermo,2256,"['239e1ea7-a6b6-4063-8dde-cdb064c6e05c', 'a5a2fa0f-6072-4bbe-b395-79a81b7dc138']",10,,,,,,,,,,,,,,,,,,,Palermo,2256,00:17:10.199,Pass,
,,,,,,,,,,,,,,,,,,,,,1.245723,,,,,,,,,,,,,,6bf74636-7146-4588-a93c-e8a85627318b,2349,,"[56.9, 35.6]",3879683,62,,,,2.8501358,,Right Foot,,,,"[35.9, 41.9]",High Pass,,21.924644,,,Giancarlo González Castro,5584.0,,,,,,2,Regular Play,Oscar Hiljemark,5605.0,Right Defensive Midfield,139,Palermo,2256,['851ad46e-bef9-4ebe-80e0-1802bd8007c8'],11,,,,,,,,,,,,,,,,,,,Palermo,2256,00:17:11.104,Pass,
,,,,,,,,,,,,,,,,,,,,,0.799999,,,,,,,,,,,,,,da47f761-dd14-4659-9a6f-c66a041ca2bc,2352,,"[35.9, 41.9]",3879683,62,,,,1.6325155,,Left Foot,,,,"[34.8, 59.7]",Ground Pass,,17.833956,,,Edoardo Goldaniga,8102.0,,,,,,2,Regular Play,Giancarlo González Castro,5584.0,Center Back,139,Palermo,2256,['87fb7c3f-1df7-439e-93af-c9fed97b0176'],14,,,,,,,,,,,,,,,,,,,Palermo,2256,00:17:14.827,Pass,
,,,,,,,,,,,,,,,,,,,,,2.155113,,,,,,,,,,,,,,2a91d2ee-ab1d-4508-8b0a-9ed8e9dff2b4,2355,,"[34.3, 67.9]",3879683,62,,,,-2.370378,,Left Foot,,,,"[20.0, 54.0]",Ground Pass,,19.942417,,,Giancarlo González Castro,5584.0,,,,,,2,Regular Play,Edoardo Goldaniga,8102.0,Right Center Back,139,Palermo,2256,['187e2995-0dbe-4e17-95af-bfc6234d2721'],18,,,,,,,,,,,,,,,,,,,Palermo,2256,00:17:18.264,Pass,
,,,,,,,,,,,,,,,,,,,,,0.799999,,,,,,,,,,,,,,95e6137c-0520-40db-ad0c-27b948795f65,2358,,"[17.9, 54.9]",3879683,62,,,,-0.21569276,,Right Foot,,,,"[35.7, 51.0]",Ground Pass,,18.222239,,,Mato Jajalo,30735.0,,,,,,2,Regular Play,Giancarlo González Castro,5584.0,Center Back,139,Palermo,2256,['b6709bbe-5816-4fe2-b686-2cfb254c931e'],21,,,,,,,,,,,,,,,,,,,Palermo,2256,00:17:21.620,Pass,
,,,,,,,,,,,,,,,,,,,,,1.096134,,,,,,,,,,,,,,46202fec-15e0-4256-806d-e5d0e7a96abc,2361,,"[35.7, 51.0]",3879683,62,,,,-0.009803607,,Right Foot,,,,"[56.1, 50.8]",Ground Pass,,20.40098,,,Oscar Hiljemark,5605.0,,,,,,2,Regular Play,Mato Jajalo,30735.0,Left Defensive Midfield,139,Palermo,2256,['c22e1246-4b37-4dcc-912e-b26dccc4010b'],24,,,,,,,,,,,,,,,,,,,Palermo,2256,00:17:24.379,Pass,
,,,,,,,,,,,,,,,,,,,,,0.4,,,,,,,,,,,,,,c7f8ab2e-0459-4c9c-be2c-9c5d9dc32774,2364,,"[54.9, 44.9]",3879683,62,,,,-1.2220253,,Right Foot,,,,"[56.5, 40.5]",Ground Pass,,4.68188,,,Franco Damián Vázquez,6719.0,,,,,,2,Regular Play,Oscar Hiljemark,5605.0,Right Defensive Midfield,139,Palermo,2256,['f4b8d167-bc55-446b-8ce8-98e7a968faa2'],26,,,,,,,,,,,,,,,,,,,Palermo,2256,00:17:26.813,Pass,
,,,,,,,,,,,,,,,,,,,,,3.188824,,,,,,,,,,,,,,8ccb790c-1700-4384-914d-be5458fed245,2367,,"[77.1, 45.1]",3879683,62,,,,0.23577212,,Right Foot,,,,"[110.4, 53.1]",Ground Pass,,34.247482,Incomplete,,,,,,,,,2,Regular Play,Franco Damián Vázquez,6719.0,Right Attacking Midfield,139,Palermo,2256,['a1db3245-f6dd-4921-b8b6-7738517d5d41'],30,,,,,,,,,,,,,,,,,,,Palermo,2256,00:17:30.904,Pass,
,,,,,,,,,,,,,,,,,,,,,0.925039,,,,,,,,,,,,,,1ffcc4bf-b316-4c99-bc11-4b683dcf8d7c,2370,,"[7.7, 23.0]",3879683,62,,,,-0.54948956,,Keeper Arm,,,,"[20.6, 15.1]",Ground Pass,,15.126798,,,Samuel Souprayen,7695.0,,,,,,2,Regular Play,Pierluigi Gollini,8274.0,Goalkeeper,140,Hellas Verona,226,['cc23e64a-df7c-468e-986f-37a98c76d5e8'],34,,,,,,,,,,,,,,,,,,,Hellas Verona,226,00:17:34.945,Pass,
,,,,,,,,,,,,,,,,,,,,,1.003156,,,,,,,,,,,,,,0ca3256c-e90b-405c-9fcd-c557749530a5,2373,,"[71.2, 6.2]",3879683,62,,,,-0.02739041,,Left Foot,,,,"[85.8, 5.8]",Ground Pass,,14.605478,,,Urby Emanuelson,8463.0,,,,,,2,Regular Play,Samuel Souprayen,7695.0,Left Back,140,Hellas Verona,226,['59726714-45f6-4089-b6f3-d479a3f37a9f'],43,,,,,,,,,,,,,,,,,,,Hellas Verona,226,00:17:43.633,Pass,
,,,,,,,,,,,,,,,,,,,,,0.941063,,,,,,,,,,,,,,19820df3-60dd-4a59-82d4-af4014f0a0ff,2376,,"[87.6, 6.0]",3879683,62,,,,1.1844591,,Left Foot,,,,"[90.0, 11.9]",Ground Pass,,6.369458,,,Samuel Souprayen,7695.0,,,,,,2,Regular Play,Urby Emanuelson,8463.0,Left Midfield,140,Hellas Verona,226,['8bb5e908-e8fa-4b61-a307-a294ff24ba4c'],48,,,,,,,,,,,,,,,,,,,Hellas Verona,226,00:17:48.148,Pass,
,,,,,,,,,,,,,,,,,,,,,1.111972,,,,,,,,,,,,,,56df9ee3-37a2-44fa-b866-7b394276a018,2380,,"[89.8, 11.1]",3879683,62,,,,-2.3228736,,Left Foot,,,,"[84.0, 4.9]",Ground Pass,,8.489994,,,Emil Hallfreðsson,5512.0,,,,,,2,Regular Play,Samuel Souprayen,7695.0,Left Back,140,Hellas Verona,226,['8070a379-9202-47f7-b4c1-1292b984b9eb'],49,,,,,,,,,,,,,,,,,,,Hellas Verona,226,00:17:49.166,Pass,
,,,,,,,,,,,,,,,,,,,,,1.006809,,,,,,,,,,,,,,5b980b26-d43e-4e72-b814-f4e188c33206,2383,,"[84.8, 4.9]",3879683,62,,,,0.9808406,,Left Foot,,,,"[100.6, 28.5]",High Pass,,28.400703,Incomplete,,Giampaolo Pazzini,6686.0,,,,,,2,Regular Play,Emil Hallfreðsson,5512.0,Left Defensive Midfield,140,Hellas Verona,226,"['1c4a7439-7e69-4159-b939-3accc4799859', '702fc87d-a33f-4197-888b-162dc3ec7e59']",51,,,,,,,,,,,,,,,,,,,Hellas Verona,226,00:17:51.627,Pass,
,,,,,,,,,,,,,,,,,,,,,2.261876,,,,,,,,,,,,,,d4406e50-addd-4cb6-9e42-13fcc69c340f,2387,,"[22.4, 53.1]",3879683,62,,,,-0.35972884,,Right Foot,,,,"[56.7, 40.2]",High Pass,,36.6456,Incomplete,,,,,,,,,2,Regular Play,Mato Jajalo,30735.0,Left Defensive Midfield,140,Hellas Verona,226,['fc24af44-7d8c-41fd-8fcc-be2e5f764c00'],53,,,,,,,,,,,,,,,,,,,Palermo,2256,00:17:53.360,Pass,
