bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,half_start_late_video_start,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,1.602235,,,,,,,,,,,,,,,,499df3fa-b64c-49fe-883c-171dd668cf52,16,,"[32.9, 11.4]",3879689,0,,,,1.7181911,,Left Foot,,,,"[29.5, 34.3]",,Ground Pass,,23.151026,,,,,Simone Romagnoli,7172.0,,,,,,1,From Kick Off,Riccardo Gagliolo,11499.0,Left Center Back,2,Carpi,1683,['1ab6ed9c-af27-476b-b782-e1ac055bda59'],10,,,,,,,,,,,,,,,,,Carpi,1683,00:00:10.534,Pass,
,,,,,,,,,,,,,,,,,1.323192,,,,,,,,,,,,,,,,19911c40-e8ba-46f9-b9f1-aa62f62bbe49,19,,"[32.4, 53.5]",3879689,0,,,,1.2087089,,Left Foot,,,,"[37.4, 66.7]",,Ground Pass,,14.11524,,,,,Cristian Zaccardo,387300.0,,,,,,1,From Kick Off,Simone Romagnoli,7172.0,Right Center Back,2,Carpi,1683,['4b429963-bf0e-47a4-b7ab-be9ff264e79c'],14,,,,,,,,,,,,,,,,,Carpi,1683,00:00:14.010,Pass,
,,,,,,,,,,,,,,,,,1.552412,,,,,,,,,,,,,,,,6fb52a42-fcfb-4c4a-8135-c7e54e559cad,22,,"[37.4, 66.7]",3879689,0,,,,0.38130066,,Right Foot,,,,"[59.1, 75.4]",,Ground Pass,,23.379051,,,,,Lorenzo Pasciuti,387472.0,,,,,,1,From Kick Off,Cristian Zaccardo,387300.0,Right Back,2,Carpi,1683,['df5cb3bd-8007-47c9-8a8f-d7b7ca7b1c30'],15,,,,,,,,,,,,,,,,,Carpi,1683,00:00:15.956,Pass,
,,,,,,,,,,,,,,,,,0.760472,,,,,,,,,,,,,,,,a44f6512-98f6-4148-a772-069df5574430,25,,"[59.3, 75.7]",3879689,0,,,,-0.940993,,Left Foot,,,,"[67.9, 63.9]",,Low Pass,,14.60137,,,Incomplete,,Lorenzo Lollo,30829.0,,,,,,1,From Kick Off,Lorenzo Pasciuti,387472.0,Right Midfield,2,Carpi,1683,"['8c02fc86-e6ab-4f03-95e4-752247c5676f', '92b8837d-2615-4d19-b4c3-3d22382d9b7b']",17,,,,,,,,,,,,,,,,,Carpi,1683,00:00:17.588,Pass,
,,,,,,,,,,,,,,,,,1.321617,,,,,,,,,,,,,,,,7affefc8-ba59-4a26-bc09-156d36e6fc13,28,,"[75.2, 80.0]",3879689,0,,,,-0.34596726,,,,,,"[92.4, 73.8]",,Low Pass,,18.283325,,,,,Lorenzo Lollo,30829.0,,,,,Throw-in,1,From Throw In,Lorenzo Pasciuti,387472.0,Right Midfield,3,Carpi,1683,['51e01d69-dc6b-46c4-a3c9-6478e5ec1a06'],22,,,,,,,,,,,,,,,,,Carpi,1683,00:00:22.552,Pass,
,,,,,,,,,,,,,,,,,1.846777,,,,,,,,,,,,,,,,a8c8df89-fa4c-4fec-91d3-dea9440838a1,31,,"[115.7, 74.3]",3879689,0,,,,-1.6501402,,Right Foot,True,,,"[113.1, 41.6]",,High Pass,,32.8032,,,Incomplete,,Jerry Uche Mbakogu,32608.0,,,,,,1,From Throw In,Lorenzo Lollo,30829.0,Center Attacking Midfield,3,Carpi,1683,"['81551a52-324d-4e8d-a306-7cf52f634683', 'e4af8fdf-d506-4f6a-a535-0407f911d348']",27,,,,,,,,,,,,,,,,,Carpi,1683,00:00:27.221,Pass,
,,,,,,,,,,,,,,,,,3.2168,,,,,,,,,,,,,,,,db709f7f-2e78-413c-8a9d-4aeca755c268,35,,"[13.0, 36.6]",3879689,0,,,,0.9521147,,Keeper Arm,,,,"[34.5, 66.8]",,High Pass,,37.07142,,,,,Pedro Miguel Almeida Lopes Pereira,8423.0,,,,,,1,From Keeper,Emiliano Viviano,7018.0,Goalkeeper,4,Sampdoria,234,['be9d690f-55ba-47f8-aa95-7d89a1549c19'],31,,,,,,,,,,,,,,,,,Sampdoria,234,00:00:31.661,Pass,
,,,,,,,,,,,,,,,,,1.370495,,,,,,,,,,,,,,,,28e8b475-f52a-4b7e-a037-fb80bb175406,38,,"[33.8, 67.8]",3879689,0,,,,-2.705377,,Left Foot,,,,"[20.5, 61.6]",,Ground Pass,,14.674127,,,,,Matías Agustín Silvestre,7019.0,,,,,,1,From Keeper,Pedro Miguel Almeida Lopes Pereira,8423.0,Right Back,4,Sampdoria,234,['ed5dbd3e-b1d7-4007-ac6d-123a92e30190'],35,,,,,,,,,,,,,,,,,Sampdoria,234,00:00:35.669,Pass,
,,,,,,,,,,,,,,,,,1.305004,,,,,,,,,,,,,,,,9927b4cf-6153-4c81-9037-d34fab4ecf5d,41,,"[21.5, 61.4]",3879689,0,,,,0.9717357,,Right Foot,,,,"[31.4, 75.9]",,Ground Pass,,17.557335,,,,,Pedro Miguel Almeida Lopes Pereira,8423.0,,,,,,1,From Keeper,Matías Agustín Silvestre,7019.0,Right Center Back,4,Sampdoria,234,['b1d778b4-7d42-4552-8825-57543e4c0485'],38,,,,,,,,,,,,,,,,,Sampdoria,234,00:00:38.452,Pass,
,,,,,,,,,,,,,,,,,1.539475,,,,,,,,,,,,,,,,78b45174-0f50-4bd4-8d88-a3480dffda18,44,,"[31.4, 75.9]",3879689,0,,,,-2.3032405,,Right Foot,,,,"[18.0, 61.0]",,Ground Pass,,20.039211,,,,,Matías Agustín Silvestre,7019.0,,,,,,1,From Keeper,Pedro Miguel Almeida Lopes Pereira,8423.0,Right Back,4,Sampdoria,234,['45801d84-dc9f-4474-aa8c-4d871bfbb330'],41,,,,,,,,,,,,,,,,,Sampdoria,234,00:00:41.342,Pass,
,,,,,,,,,,,,,,,,,1.37881,,,,,,,,,,,,,,,,dbd78d04-2650-4feb-a404-f2f0951676b4,47,,"[20.1, 58.3]",3879689,0,,,,-1.442823,,Right Foot,,,,"[23.6, 31.1]",,Ground Pass,,27.42426,,,,,Ervin Zukanović,7137.0,,,,,,1,From Keeper,Matías Agustín Silvestre,7019.0,Right Center Back,4,Sampdoria,234,['2f941be3-afed-49ba-bd68-e250d50130cc'],43,,,,,,,,,,,,,,,,,Sampdoria,234,00:00:43.953,Pass,
,,,,,,,,,,,,,,,,,2.344084,,,,,,,,,,,,,,,,2cf2a43c-5e4e-4c64-a160-9471e33c2339,50,,"[37.8, 24.5]",3879689,0,,,,0.10882758,,Left Foot,,,,"[91.8, 30.4]",,High Pass,,54.321358,,,Incomplete,,,,,,,,,1,From Keeper,Ervin Zukanović,7137.0,Left Center Back,4,Sampdoria,234,['e5d14df8-adce-4119-bf38-4e27696021d4'],51,,,,,,,,,,,,,,,,,Sampdoria,234,00:00:51.571,Pass,
,,,,,,,,,,,,,,,,,1.837685,,,,,,,,,,,,,,,,e5d14df8-adce-4119-bf38-4e27696021d4,51,,"[28.3, 49.7]",3879689,0,,,,-0.50780874,,Head,,,,"[52.2, 36.4]",,High Pass,,27.351418,,,,,Antonio Di Gaudio,11502.0,,,,,Recovery,1,From Keeper,Simone Romagnoli,7172.0,Right Center Back,4,Sampdoria,234,"['2cf2a43c-5e4e-4c64-a160-9471e33c2339', 'c4394bcc-11e5-49f5-8e49-7291b3e7a767']",53,,,,,,,,,,,,,,,,,Carpi,1683,00:00:53.915,Pass,
,,,,,,,,,,,,,,,,,2.020401,,,,,,,,,,,,,,,,9172bd54-4345-4571-bd25-9247f60a9de5,55,,"[52.3, 36.7]",3879689,0,,,,0.4548178,,Right Foot,,,,"[70.5, 45.6]",,High Pass,,20.259565,,,Incomplete,,Jerry Uche Mbakogu,32608.0,,,,,,1,From Keeper,Antonio Di Gaudio,11502.0,Left Midfield,4,Sampdoria,234,"['90ca9373-8108-4223-9734-2f818f1ec943', '9279bbf9-7b15-4cc3-8fab-229363c3b97b', 'cc485ff4-f23f-4e8a-bc2b-03e7ef38fd12']",55,,,,,,,,,,,,,,,,,Carpi,1683,00:00:55.873,Pass,True
,,,,,,,,,,,,,,,,,2.465351,,,,,,,,,,,,,,,,cc485ff4-f23f-4e8a-bc2b-03e7ef38fd12,57,,"[49.6, 34.5]",3879689,0,,,,1.3165108,,Head,,,,"[55.5, 57.2]",,Low Pass,,23.45421,,,,,Pedro Miguel Almeida Lopes Pereira,8423.0,,,,,Recovery,1,From Keeper,Ervin Zukanović,7137.0,Left Center Back,4,Sampdoria,234,"['6574c7bc-8ebb-4952-8715-fb73fe38fc38', '9172bd54-4345-4571-bd25-9247f60a9de5']",57,,,,,,,,,,,,,,,,,Sampdoria,234,00:00:57.894,Pass,
,,,,,,,,,,,,,,,,,1.527823,,,,,,,,,,,,,,,,d59004c2-4f2a-4358-b105-e0a06fd201e8,60,,"[55.8, 59.1]",3879689,1,,,,1.0291315,,Right Foot,,,,"[62.9, 70.9]",,Ground Pass,,13.771347,,,,,Eder Citadin Martins,7000.0,,,,,,1,From Keeper,Pedro Miguel Almeida Lopes Pereira,8423.0,Right Back,4,Sampdoria,234,['a76f9767-e2e1-462b-a468-e6020e18f62c'],0,,,,,,,,,,,,,,,,,Sampdoria,234,00:01:00.495,Pass,
,,,,,,,,,,,,,,,,,1.72592,,,,,,,,,,,,,,,,2dde171e-601c-4709-956b-47f065e54ccb,65,,"[63.6, 64.0]",3879689,1,,,,0.4986886,,Left Foot,,,,"[84.9, 75.6]",,Ground Pass,,24.253866,,,,,Pedro Miguel Almeida Lopes Pereira,8423.0,,,,,,1,From Keeper,Eder Citadin Martins,7000.0,Right Wing,4,Sampdoria,234,"['64d4f948-8d60-4d35-84e9-72a2b88490e9', '9e9e51a0-0d91-4f94-9bbb-888912cd58b9', 'b9307364-3164-4ca3-9a64-19c8b108f1e2']",3,,,,,,,,,,,,,,,,,Sampdoria,234,00:01:03.854,Pass,True
,,,,,,,,,,,,,,,,,1.560846,,,,,,,,,,,,,,,,0439e01b-698b-4120-a987-c9b785e23114,72,,"[43.3, 8.5]",3879689,1,,,,-0.31083056,,Left Foot,,,,"[62.6, 2.3]",,Ground Pass,,20.271408,,,,,Gaetano Letizia,7114.0,,,,,,1,From Keeper,Raffaele Bianco,352172.0,Left Defensive Midfield,4,Sampdoria,234,['1535f47f-1d26-44ee-8785-f0429e1c9293'],8,,,,,,,,,,,,,,,,,Carpi,1683,00:01:08.727,Pass,
,,,,,,,,,,,,,,,,,1.125388,,,,,,,,,,,,,,,,872594f0-fc29-48e3-990c-003fb49ab39f,76,,"[63.2, 2.1]",3879689,1,,,,0.59300256,,Left Foot,,,,"[72.4, 8.3]",,Ground Pass,,11.094143,True,,Incomplete,,Antonio Di Gaudio,11502.0,,,,,,1,From Keeper,Gaetano Letizia,7114.0,Left Back,4,Sampdoria,234,"['00090c24-2ea0-4dfa-866b-43fba2dbb676', '141901c9-e4f8-4207-9df8-c7b18e297958', '2508b5b1-be18-4d90-9ba9-d3c5952b14be']",10,,,,,,,,,,,,,,,,,Carpi,1683,00:01:10.604,Pass,True
,,,,,,,,,,,,,,,,,1.124734,,,,,,,,,,,,,,,,22d58a0c-5ccd-4afe-bd15-92f4abe53a49,80,,"[53.6, 65.4]",3879689,1,,,,-0.018955076,,Right Foot,,,,"[74.7, 65.0]",,Ground Pass,,21.10379,,,Pass Offside,,Antonio Cassano,19850.0,,,,,,1,From Keeper,Matías Agustín Silvestre,7019.0,Right Center Back,4,Sampdoria,234,['030c8432-2df5-43e3-92b0-d205a8dca0f2'],13,,,,,,,,,,,,,,,,,Sampdoria,234,00:01:13.915,Pass,
,,,,,,,,,,,,,,,,,0.896486,,,,,,,,,,,,,,,,bc9d9d90-45f0-420c-a594-9f0d2d9a4270,82,,"[45.1, 15.8]",3879689,1,True,,,1.6716744,,Right Foot,,,,"[39.3, 73.1]",,Ground Pass,,57.592796,,,,,Cristian Zaccardo,387300.0,,True,,,Free Kick,1,From Free Kick,Raffaele Bianco,352172.0,Left Defensive Midfield,5,Carpi,1683,['69865932-b2fd-4501-9a2f-2655f5486594'],30,,,,,,,,,,,,,,,,,Carpi,1683,00:01:30.998,Pass,
,,,,,,,,,,,,,,,,,1.664796,,,,,,,,,,,,,,,,e68c1d0e-751a-4298-a267-04926c87bdf4,85,,"[41.8, 75.9]",3879689,1,,,,-0.3840746,,Right Foot,,,,"[80.4, 60.3]",,High Pass,,41.63316,,,Incomplete,,Jerry Uche Mbakogu,32608.0,,,,,,1,From Free Kick,Cristian Zaccardo,387300.0,Right Back,5,Carpi,1683,"['4aca4dfc-753b-4a8e-babc-b63d6dded2c1', '5bf1ec49-45a8-4683-81d1-f2011aaf04cb', 'c7e3b8f4-8d82-468d-bab9-c73d604bfe85']",32,,,,,,,,,,,,,,,,,Carpi,1683,00:01:32.939,Pass,True
,,,,,,,,,,,,,,,,,3.593843,,,,,,,,,,,,,,,,841e7a9f-5708-44a7-ae92-28ac34aad7ed,88,,"[65.3, 58.2]",3879689,1,,,,-0.02272336,,Head,,,,"[87.3, 57.7]",,High Pass,,22.005682,,,,,Jerry Uche Mbakogu,32608.0,,,,,Recovery,1,From Free Kick,Isaac Cofie,7460.0,Right Defensive Midfield,5,Carpi,1683,['7ab49faf-53dc-467b-b202-782a881cc7ac'],35,,,,,,,,,,,,,,,,,Carpi,1683,00:01:35.332,Pass,
,,,,,,,,,,,,,,,,,0.720125,,,,,,,,,,,,,,,,1d704427-1945-454e-91cd-cdccff104108,92,,"[91.1, 56.7]",3879689,1,,,,-0.73605555,,Right Foot,,,,"[99.6, 49.0]",,Low Pass,,11.469089,,,Incomplete,,Lorenzo Lollo,30829.0,,,,,,1,From Free Kick,Jerry Uche Mbakogu,32608.0,Center Forward,5,Carpi,1683,"['d0d1056f-e4c8-4211-a577-5134eb58b5d6', 'd979da68-ad7b-46ff-925e-79605bb118e0']",39,,,,,,,,,,,,,,,,,Carpi,1683,00:01:39.345,Pass,
,,,,,,,,,,,,,,,,,1.463096,,,,,,,,,,,,,,,,0f3e4311-0cee-4163-a503-fa34d38e221a,96,,"[88.7, 62.2]",3879689,1,,,True,-1.0267537,,,,,,"[93.6, 54.1]",,Low Pass,,9.4667845,,,,,Lorenzo Lollo,30829.0,,,,,Recovery,1,From Free Kick,Lorenzo Pasciuti,387472.0,Right Midfield,5,Carpi,1683,"['37a2e408-d86b-473d-bbb0-f01aaa089717', 'f83dc921-3710-4d04-a29d-dcbc37641d0b']",41,,,,,,,,,,,,,,,,,Carpi,1683,00:01:41.855,Pass,True
,,,,,,,,,,,,,,,,,1.641175,,,,,,,,,,,,,,,,9d4b162d-424c-4c20-b1a6-92b6af5c8545,100,,"[94.6, 51.3]",3879689,1,,,,-1.3787483,,Right Foot,,,,"[96.7, 40.5]",,Ground Pass,,11.002273,,,Incomplete,,Jerry Uche Mbakogu,32608.0,,,,,,1,From Free Kick,Lorenzo Lollo,30829.0,Center Attacking Midfield,5,Carpi,1683,"['406a19c5-7cf2-4eec-a34a-c0d172d66bbb', 'd3775381-358b-4ad7-902c-4b3d5af0ca02']",43,,,,,,,,,,,,,,,,,Carpi,1683,00:01:43.391,Pass,
,,,,,,,,,,,,,,,,,0.968609,,,,,,,,,,,,,,,,d3775381-358b-4ad7-902c-4b3d5af0ca02,103,,"[23.4, 39.6]",3879689,1,,,,0.6570749,,Right Foot,,,,"[40.9, 53.1]",,Low Pass,,22.102036,,,,,Eder Citadin Martins,7000.0,,,,,Recovery,1,Regular Play,Matías Agustín Silvestre,7019.0,Right Center Back,6,Sampdoria,234,"['70dbf47f-86b1-4885-9d4c-0e7105d0018d', '74578b3d-980e-4a25-b1a4-fd59f35b4057', '9d4b162d-424c-4c20-b1a6-92b6af5c8545']",45,,,,,,,,,,,,,,,,,Sampdoria,234,00:01:45.033,Pass,True
,,,,,,,,,,,,,,,,,1.325256,,,,,,,,,,,,,,,,04baebb9-78ab-47fc-8f36-305e4fb8dcad,106,,"[56.3, 78.5]",3879689,1,,,,-0.5963776,,Right Foot,,,,"[70.0, 69.2]",,Ground Pass,,16.558382,,,,,Roberto Soriano,6759.0,,,,,,1,Regular Play,Eder Citadin Martins,7000.0,Right Wing,6,Sampdoria,234,['e9756476-434f-480c-af54-fee4d3697079'],50,,,,,,,,,,,,,,,,,Sampdoria,234,00:01:50.697,Pass,
,,,,,,,,,,,,,,,,,1.586076,,,,,,,,,,,,,,,,7d85a16b-6955-4c26-9d93-0113e7bb0754,113,,"[55.5, 5.4]",3879689,1,,,,2.709185,,Right Foot,,,,"[45.1, 10.2]",,Ground Pass,,11.454257,,,,,Riccardo Gagliolo,11499.0,,,,,Recovery,1,Regular Play,Jerry Uche Mbakogu,32608.0,Center Forward,7,Carpi,1683,"['b77fd9f9-51ff-462e-b74e-3789015ba0fb', 'f1bcca4a-857c-4aa1-9ed3-c21c5be3a07f']",53,,,,,,,,,,,,,,,,,Carpi,1683,00:01:53.520,Pass,True
,,,,,,,,,,,,,,,,,0.453772,,,,,,,,,,,,,,,,ae691607-af0f-4af1-996b-0c5a019c2b60,116,,"[45.1, 10.2]",3879689,1,,,,1.150133,,Right Foot,,,,"[46.8, 14.0]",,Ground Pass,,4.1629314,,,,,Raffaele Bianco,352172.0,,,,,,1,Regular Play,Riccardo Gagliolo,11499.0,Left Center Back,7,Carpi,1683,['d1dd5d27-863e-4705-8ca5-59d5fc70413e'],55,,,,,,,,,,,,,,,,,Carpi,1683,00:01:55.369,Pass,
,,,,,,,,,,,,,,,,,1.965144,,,,,,,,,,,,,,,,e8ce83ec-e04a-4c25-8891-ce3e3aa1bbd1,119,,"[51.8, 15.4]",3879689,2,,True,,-1.3028859,,Left Foot,,,,"[56.0, 0.1]",,Ground Pass,,15.866001,,,Injury Clearance,,,,,,,,,1,Regular Play,Raffaele Bianco,352172.0,Left Defensive Midfield,7,Carpi,1683,,1,,,,,,,,,,,,,,,,,Carpi,1683,00:02:01.397,Pass,
