50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,1.923261,,,,,,,,,,,,ff8c6ce9-74bb-44a8-b657-f73b372606e6,16,,"[36.6, 6.1]",3879758,0,,,,2.2075973,,Left Foot,,,"[22.4, 25.3]",Ground Pass,,23.880535,,,,,Kamil Glik,3034.0,,,,,,1,From Kick Off,Emiliano Moretti,7476.0,Left Center Back,2,Torino,241,['492399b7-6f8d-4f5e-8078-3acd20043b9d'],10,,,,,,,,,,,,,,,,,,Torino,241,00:00:10.484,Pass,
,,,,,,,,,,,,,,,,,1.083527,,,,,,,,,,,,cd51242e-0152-4cd0-a4a3-061fd19d0848,19,,"[22.4, 25.3]",3879758,0,,,,-0.94200003,,Right Foot,,,"[32.8, 11.0]",Ground Pass,,17.681911,,,,,Emiliano Moretti,7476.0,,,,,,1,From Kick Off,Kamil Glik,3034.0,Center Back,2,Torino,241,['435bae98-9bc5-4c85-9f52-53d488f6b508'],12,,,,,,,,,,,,,,,,,,Torino,241,00:00:12.821,Pass,
,,,,,,,,,,,,,,,,,1.041002,,,,,,,,,,,,146bce2e-7ebc-4148-8e33-5844e4595cae,22,,"[37.0, 10.4]",3879758,0,,,,-0.27372187,,Left Foot,,,"[63.0, 3.1]",Ground Pass,,27.00537,,,,,Bruno da Silva Peres,6965.0,,,,,,1,From Kick Off,Emiliano Moretti,7476.0,Left Center Back,2,Torino,241,['01032d11-7368-4449-b719-c4c790864aa3'],15,,,,,,,,,,,,,,,,,,Torino,241,00:00:15.573,Pass,
,,,,,,,,,,,,,,,,,1.920103,,,,,,,,,,,,98f96de9-3fb9-4202-aee1-afef8c6b78d8,30,,"[44.0, 78.3]",3879758,0,,,,-0.647662,,Right Foot,,,"[67.0, 60.9]",Ground Pass,,28.84025,,,,,Carlos Arturo Bacca Ahumada,5688.0,,,,,,1,Regular Play,Juraj Kucka,10919.0,Right Defensive Midfield,3,AC Milan,243,"['6792fcc9-652c-477b-9245-7f78082488b1', '9c3cc17a-0abb-4ba8-81aa-d9866868bc3b']",23,,,,,,,,,,,,,,,,,,AC Milan,243,00:00:23.119,Pass,True
,,,,,,,,,,,,,,,,,0.034207,,,,,,,,,,,,b17135e4-d12b-4456-92ec-23a69d7a071a,32,,"[67.0, 61.6]",3879758,0,,,,-1.1071488,,No Touch,,,"[68.1, 59.4]",Ground Pass,,2.4596748,,True,Incomplete,,M''Baye Babacar Niang,5661.0,,,,,,1,Regular Play,Carlos Arturo Bacca Ahumada,5688.0,Right Center Forward,3,AC Milan,243,"['a4a5faed-661a-4eef-808f-93131984e759', 'bb3f0b52-8156-4a7b-a4f0-1b4ca3316478']",25,,,,,,,,,,,,,,,,,,AC Milan,243,00:00:25.039,Pass,
,,,,,,,,,,,,,,,,,0.476409,,,,,,,,,,,,a5454690-9e43-4b9c-927c-501c002824c3,37,,"[47.0, 77.1]",3879758,0,,,,0.16514868,,Right Foot,,,"[54.2, 78.3]",Ground Pass,,7.299315,,,,,Ignazio Abate,7463.0,,,,,Recovery,1,Regular Play,Alex Rodrigo Dias da Costa,40945.0,Right Center Back,3,AC Milan,243,['2c587754-9657-4c55-b6d2-0b0f5251a61c'],28,,,,,,,,,,,,,,,,,,AC Milan,243,00:00:28.911,Pass,
,,,,,,,,,,,,,,,,,0.500711,,,,,,,,,,,,91de6e70-83ec-42ab-b915-37b2e982cc1e,41,,"[59.9, 76.7]",3879758,0,,,,-1.1226513,,Right Foot,,,"[62.4, 71.5]",Ground Pass,,5.7697487,,,,,Keisuke Honda,5683.0,,,,,,1,Regular Play,Ignazio Abate,7463.0,Right Back,3,AC Milan,243,"['5692b313-bffd-4eaf-a77d-b19b89a0caf7', 'c6a69f3b-59d9-4739-8b17-b708e110974d']",31,,,,,,,,,,,,,,,,,,AC Milan,243,00:00:31.723,Pass,True
,,,,,,,,,,,,,,,,,1.059093,,,,,,,,,,,,fec438b4-db04-4753-8b8d-071f836894ed,44,,"[62.8, 71.2]",3879758,0,,,,2.6502705,,Left Foot,,,"[51.4, 77.3]",Ground Pass,,12.929423,,,,,Ignazio Abate,7463.0,,,,,,1,Regular Play,Keisuke Honda,5683.0,Right Midfield,3,AC Milan,243,"['b06fe9a5-a8a7-42a9-9221-72078ab5edf2', 'db5971ba-d1f9-4173-a913-92ef4e964aad']",32,,,,,,,,,,,,,,,,,,AC Milan,243,00:00:32.223,Pass,True
,,,,,,,,,,,,,,,,,2.320098,,,,,,,,,,,,0554cc2f-9c8e-46fb-b0e7-ffafc9aaf438,47,,"[55.4, 77.3]",3879758,0,,,,-2.325733,,Right Foot,,,"[37.9, 58.7]",Ground Pass,,25.538403,,,,,Alex Rodrigo Dias da Costa,40945.0,,,,,,1,Regular Play,Ignazio Abate,7463.0,Right Back,3,AC Milan,243,['689de9c7-f25f-4589-ae59-35a7a0a6a27a'],35,,,,,,,,,,,,,,,,,,AC Milan,243,00:00:35.048,Pass,
,,,,,,,,,,,,,,,,,1.66073,,,,,,,,,,,,e25fc158-23d1-4937-85ae-4bd8611e1952,50,,"[37.9, 58.7]",3879758,0,,,,-1.472628,,Right Foot,,,"[40.5, 32.3]",Ground Pass,,26.527721,,,,,Cristian Eduardo Zapata Valencia,6360.0,,,,,,1,Regular Play,Alex Rodrigo Dias da Costa,40945.0,Right Center Back,3,AC Milan,243,['156831be-f48d-4d67-bae5-e007d226fb63'],38,,,,,,,,,,,,,,,,,,AC Milan,243,00:00:38.917,Pass,
,,,,,,,,,,,,,,,,,1.143263,,,,,,,,,,,,f33ea453-4d26-43d3-9fbc-8475548f97a1,53,,"[40.5, 32.3]",3879758,0,,,,-1.0833031,,Right Foot,,,"[52.8, 9.1]",Ground Pass,,26.258904,,,,,Luca Antonelli,8874.0,,,,,,1,Regular Play,Cristian Eduardo Zapata Valencia,6360.0,Left Center Back,3,AC Milan,243,['56dbffac-d089-48ac-b843-36c6c5c2d271'],41,,,,,,,,,,,,,,,,,,AC Milan,243,00:00:41.163,Pass,
,,,,,,,,,,,,,,,,,1.135592,,,,,,,,,,,,6ee7c69a-26ae-4ac1-841a-294ca7651bb9,56,,"[66.5, 6.7]",3879758,0,,,,-0.051425207,,Left Foot,,,"[80.1, 6.0]",Ground Pass,,13.618003,,,,,Giacomo Bonaventura,7026.0,,,,,,1,Regular Play,Luca Antonelli,8874.0,Left Back,3,AC Milan,243,['4eef35ff-8810-4dfe-b688-028eb190b8d6'],45,,,,,,,,,,,,,,,,,,AC Milan,243,00:00:45.398,Pass,
,,,,,,,,,,,,,,,,,1.822456,,,,,,,,,,,,ef163c6d-5382-49e4-ab88-541da0ec49f7,60,,"[75.2, 6.1]",3879758,0,,,,2.7296917,,Right Foot,,,"[54.6, 15.1]",Ground Pass,,22.480213,,,,,Cristian Eduardo Zapata Valencia,6360.0,,,,,,1,Regular Play,Giacomo Bonaventura,7026.0,Left Midfield,3,AC Milan,243,"['96aeae59-c7b2-4b5e-8321-63cf7c6c1f19', 'cba4c176-a004-4fa1-8ab3-efe6a0fe4e0e']",47,,,,,,,,,,,,,,,,,,AC Milan,243,00:00:47.611,Pass,True
,,,,,,,,,,,,,,,,,1.416343,,,,,,,,,,,,c3c6ec33-e652-43b5-a400-0aec119f2269,63,,"[51.6, 18.1]",3879758,0,,,,1.6589209,,Right Foot,,,"[49.4, 43.0]",Ground Pass,,24.997,,,,,Alex Rodrigo Dias da Costa,40945.0,,,,,,1,Regular Play,Cristian Eduardo Zapata Valencia,6360.0,Left Center Back,3,AC Milan,243,['cf224b32-1ce2-4c8b-87dd-5eb0f8dd2aaa'],50,,,,,,,,,,,,,,,,,,AC Milan,243,00:00:50.760,Pass,
,,,,,,,,,,,,,,,,,1.684442,,,,,,,,,,,,970ff134-adba-4731-8bd2-0eaac0fdf221,66,,"[52.0, 55.6]",3879758,0,,,,0.92092586,,Right Foot,,,"[67.2, 75.6]",Ground Pass,,25.12051,,,,,Ignazio Abate,7463.0,,,,,,1,Regular Play,Alex Rodrigo Dias da Costa,40945.0,Right Center Back,3,AC Milan,243,['b130b7bc-86d2-4b00-809e-6e72899912d6'],53,,,,,,,,,,,,,,,,,,AC Milan,243,00:00:53.805,Pass,
,,,,,,,,,,,,,,,,,0.908683,,,,,,,,,,,,bb6d55de-f4f2-4ddd-9a27-6460ca47ed21,69,,"[67.3, 75.6]",3879758,0,,,,0.35425943,,Right Foot,,,"[74.6, 78.3]",Ground Pass,,7.7833157,,,,,Keisuke Honda,5683.0,,,,,,1,Regular Play,Ignazio Abate,7463.0,Right Back,3,AC Milan,243,['59ac23b3-91d7-4a48-ae02-cdeb68849739'],56,,,,,,,,,,,,,,,,,,AC Milan,243,00:00:56.664,Pass,
,,,,,,,,,,,,,,,,,1.561926,,,,,,,,,,,,e0e8e2f9-ac3e-4de2-8ac7-c7808934a9a8,72,,"[74.4, 77.8]",3879758,0,,,,-2.8988562,,Right Foot,,,"[53.4, 72.6]",Ground Pass,,21.634232,,,,,Alex Rodrigo Dias da Costa,40945.0,,,,,,1,Regular Play,Keisuke Honda,5683.0,Right Midfield,3,AC Milan,243,"['3fab6625-05e4-42ac-8aa9-df415dae45ef', '820d032f-110c-466b-ade9-891aea5b4ef1']",57,,,,,,,,,,,,,,,,,,AC Milan,243,00:00:57.573,Pass,True
,,,,,,,,,,,,,,,,,1.543112,,,,,,,,,,,,132ef7b5-67ec-445e-a69c-10cdad2b120c,75,,"[57.2, 66.8]",3879758,1,,,,-1.6682782,,Right Foot,,,"[54.1, 35.1]",Ground Pass,,31.851217,,,,,Cristian Eduardo Zapata Valencia,6360.0,,,,,,1,Regular Play,Alex Rodrigo Dias da Costa,40945.0,Right Center Back,3,AC Milan,243,['ca708187-6f2e-4131-ab2b-c941b70a5f49'],1,,,,,,,,,,,,,,,,,,AC Milan,243,00:01:01.534,Pass,
,,,,,,,,,,,,,,,,,0.97987,,,,,,,,,,,,86b9a875-b722-4c26-bff3-1590b49446d7,78,,"[56.0, 27.7]",3879758,1,,,,-1.0653013,,Right Foot,,,"[64.8, 11.8]",Ground Pass,,18.172781,,,,,Luca Antonelli,8874.0,,,,,,1,Regular Play,Cristian Eduardo Zapata Valencia,6360.0,Left Center Back,3,AC Milan,243,['fc0fab88-cbf4-45f2-8b3f-8a51230b8ba0'],4,,,,,,,,,,,,,,,,,,AC Milan,243,00:01:04.363,Pass,
,,,,,,,,,,,,,,,,,0.931942,,,,,,,,,,,,bf56a436-2f0f-4e68-97f0-1489b6ed2711,81,,"[65.9, 8.9]",3879758,1,,,,-0.20145507,,Left Foot,,,"[80.1, 6.0]",Ground Pass,,14.493102,,,,,Giacomo Bonaventura,7026.0,,,,,,1,Regular Play,Luca Antonelli,8874.0,Left Back,3,AC Milan,243,['6dad1c1d-8e71-4d93-8296-50a8713f6084'],6,,,,,,,,,,,,,,,,,,AC Milan,243,00:01:06.741,Pass,
,,,,,,,,,,,,,,,,,1.892092,,,,,,,,,,,,cfe9ed39-a072-4524-be7e-ea453ec707b8,84,,"[81.5, 7.2]",3879758,1,,,,0.9338007,,Right Foot,,,"[94.3, 24.5]",Low Pass,,21.520456,,,Incomplete,,Andrea Bertolacci,7147.0,,,,,,1,Regular Play,Giacomo Bonaventura,7026.0,Left Midfield,3,AC Milan,243,"['5a8d2b11-d260-43cd-8a00-729a48ac67a0', 'd96dabc6-c0a3-47b1-a1d2-1893ff696db5', 'ed44df32-c2ea-48b0-8551-bf51213ea953']",7,,,,,,,,,,,,,,,,,,AC Milan,243,00:01:07.673,Pass,True
,,,,,,,,,,,,,,,,,1.092248,,,,,,,,,,,,5a8d2b11-d260-43cd-8a00-729a48ac67a0,86,,"[25.8, 55.6]",3879758,1,,,,-0.17809294,,Right Foot,,,"[40.8, 52.9]",Low Pass,,15.241063,,,,,Andrea Belotti,7471.0,,,,,Recovery,1,Regular Play,Giuseppe Vives,40430.0,Center Defensive Midfield,3,AC Milan,243,"['4999c389-38b1-467f-9401-8c76797a1209', 'cfe9ed39-a072-4524-be7e-ea453ec707b8']",9,,,,,,,,,,,,,,,,,,Torino,241,00:01:09.565,Pass,
,,,,,,,,,,,,,,,,,1.887881,,,,,,,,,,,,3ecef945-2dad-4d0b-b2b8-c1fc0337ff09,91,,"[71.7, 27.5]",3879758,1,,,,2.2293997,,Right Foot,,,"[56.3, 47.4]",Ground Pass,,25.16287,,,,,Alex Rodrigo Dias da Costa,40945.0,,,,,Recovery,1,Regular Play,Giacomo Bonaventura,7026.0,Left Midfield,3,AC Milan,243,['01b05668-5cb2-4716-a6fb-17db610e475b'],12,,,,,,,,,,,,,,,,,,AC Milan,243,00:01:12.586,Pass,
,,,,,,,,,,,,,,,,,1.661454,,,,,,,,,,,,4e7018e9-ccb5-43f2-8ec2-1b673ac3ca2f,94,,"[61.4, 50.0]",3879758,1,,,,0.83535653,,Right Foot,,,"[80.4, 71.0]",Ground Pass,,28.319605,,,,,Keisuke Honda,5683.0,,,,,,1,Regular Play,Alex Rodrigo Dias da Costa,40945.0,Right Center Back,3,AC Milan,243,['193c2820-82f5-476d-8dec-4f91edd2f921'],15,,,,,,,,,,,,,,,,,,AC Milan,243,00:01:15.170,Pass,
,,,,,,,,,,,,,,,,,1.623074,,,,,,,,,,,,fda4d127-926b-4a38-92dd-d169c33a7990,98,,"[95.1, 68.5]",3879758,1,,,,-0.91874844,,Left Foot,True,,"[116.4, 40.6]",High Pass,,35.10128,,,Incomplete,,M''Baye Babacar Niang,5661.0,,,,,,1,Regular Play,Keisuke Honda,5683.0,Right Midfield,3,AC Milan,243,"['1e91ea1f-2d8d-42be-bff9-a5d2de8906d7', '815c2c75-6274-4ff9-ada4-7b6e59d4da9d', 'b57f3fe4-3d05-4ed9-bed0-3a008d6220ad']",22,,,,,,,,,,,,,,,,,,AC Milan,243,00:01:22.948,Pass,True
,,,,,,,,,,,,,,,,,0.991953,,,,,,,,,,,,23bc95fb-c189-4e0d-af37-db4f213749bd,102,,"[8.5, 47.0]",3879758,1,,,,1.2780832,,Keeper Arm,,,"[10.7, 54.3]",Ground Pass,,7.6243033,,,,,Davide Zappacosta,3660.0,,,,,,1,From Keeper,Daniele Padelli,34881.0,Goalkeeper,4,Torino,241,['34e88644-acc6-4857-95a0-859fc049a5e3'],26,,,,,,,,,,,,,,,,,,Torino,241,00:01:26.430,Pass,
,,,,,,,,,,,,,,,,,0.64406,,,,,,,,,,,,5d62716b-ec8b-47b8-8b14-ae7b21e8941b,105,,"[65.9, 74.6]",3879758,1,,,,-0.9947836,,Right Foot,,,"[78.5, 55.2]",Ground Pass,,23.132662,,,,,Ciro Immobile,7788.0,,,,,,1,From Keeper,Davide Zappacosta,3660.0,Right Wing Back,4,Torino,241,['68aa97be-29fe-4a53-9365-bb6a9bb6cd98'],33,,,,,,,,,,,,,,,,,,Torino,241,00:01:33.865,Pass,
,,,,,,,,,,,,,,,,,2.554448,,,,,,,,,,,,62089968-4756-4f2f-8c50-ddd628342f6d,113,,"[44.3, 14.0]",3879758,1,,,,-0.26510307,,Right Foot,,,"[66.4, 8.0]",High Pass,,22.9,,,Incomplete,,M''Baye Babacar Niang,5661.0,,,,,,1,From Keeper,Andrea Bertolacci,7147.0,Left Defensive Midfield,4,Torino,241,"['5ca3f2ef-a8e5-4306-bb66-50a801854059', '8b5ae109-ecc4-4437-8838-cf155f69e710']",36,,,,,,,,,,,,,,,,,,AC Milan,243,00:01:36.899,Pass,
,,,,,,,,,,,,,,,,,1.565131,,,,,,,,,,,,7c4cc031-7590-4f4d-9e5e-dcdb496de9a6,117,,"[49.8, 71.3]",3879758,1,,,,-2.7254412,,Right Foot,,,"[27.4, 61.4]",Ground Pass,,24.490202,,,,,Nikola Maksimović,16202.0,,,,,,1,From Keeper,Afriyie Acquah,7474.0,Right Center Midfield,4,Torino,241,['e3aa9b76-eae7-43c9-b1d4-3475c9237423'],40,,,,,,,,,,,,,,,,,,Torino,241,00:01:40.617,Pass,
,,,,,,,,,,,,,,,,,1.057239,,,,,,,,,,,,5db07fd6-7d95-473d-8863-654125bd245c,120,,"[32.3, 60.3]",3879758,1,,,,-0.8589495,,Right Foot,,,"[45.5, 45.0]",Ground Pass,,20.207176,,,,,Giuseppe Vives,40430.0,,,,,,1,From Keeper,Nikola Maksimović,16202.0,Right Center Back,4,Torino,241,['545be326-32bc-443a-ab2b-f4ab903d76af'],43,,,,,,,,,,,,,,,,,,Torino,241,00:01:43.259,Pass,
,,,,,,,,,,,,,,,,,0.93763,,,,,,,,,,,,509c0089-d5ef-4a4d-9f41-1debfd604b72,123,,"[56.7, 32.3]",3879758,1,,,,0.16941305,,Right Foot,,,"[71.9, 34.9]",Ground Pass,,15.420765,,,,,Daniele Baselli,7465.0,,,,,,1,From Keeper,Giuseppe Vives,40430.0,Center Defensive Midfield,4,Torino,241,['2a511528-3903-498e-b7a6-70ae47fedaa6'],47,,,,,,,,,,,,,,,,,,Torino,241,00:01:47.886,Pass,
,,,,,,,,,,,,,,,,,0.727323,,,,,,,,,,,,a3c9e237-a4ec-4dc7-b1b4-b8ed6e037f0c,126,,"[81.6, 34.5]",3879758,1,,,,0.0087717045,bb225056-8343-465f-91ec-dfa4079b00c7,Right Foot,,,"[93.0, 34.6]",Ground Pass,,11.400438,,,,,Andrea Belotti,7471.0,True,,,,,1,From Keeper,Daniele Baselli,7465.0,Left Center Midfield,4,Torino,241,['400f2a6c-4739-4f99-b9f3-647808d0e2aa'],50,,,,,,,,,,,,,,,,,,Torino,241,00:01:50.431,Pass,
,,,,,,,,,,,,,,,,,1.75223,,,,,,,,,,,,488d970d-a76c-4fb4-be2f-4fbccb441513,135,,"[10.8, 58.7]",3879758,1,,,,0.4937245,,Right Foot,,,"[38.3, 73.5]",High Pass,,31.229633,,,,,Keisuke Honda,5683.0,,,,,,1,Regular Play,Cristian Eduardo Zapata Valencia,6360.0,Left Center Back,5,AC Milan,243,['a8a9b6d5-1f8c-4a84-b2b5-adf11ad22942'],56,,,,,,,,,,,,,,,,,,AC Milan,243,00:01:56.772,Pass,
