50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,0.752871,,,,,,,,,,,,d2edbd7b-5376-4390-b76b-9bbd33adde29,1557,,"[49.2, 19.9]",3879856,35,,,,,-0.017855246,,Right Foot,,,,"[54.8, 19.8]",,Ground Pass,,5.600893,,,,Panagiotis Tachtsidis,30772.0,,,,,,1,Regular Play,Blerim Džemaili,5554.0,Left Defensive Midfield,73,AS Roma,229,"['39ccc53d-8298-4bad-a22b-90a06c44d956', '467722de-77e5-4c18-a76f-95579f4941b6']",43,,,,,,,,,,,,,,,,,Genoa,233,00:35:43.047,Pass,True
,,,,,,,,,,,,,,,,,,1.266846,,,,,,,,,,,,477ef594-e472-4d81-9dbf-fe33354451bf,1564,,"[63.8, 50.6]",3879856,35,,,,,-1.3016288,,Right Foot,,,,"[64.6, 47.7]",,Ground Pass,,3.0083218,,,,Konstantinos Manolas,7048.0,,,,,Recovery,1,Regular Play,Radja Nainggolan,6962.0,Right Center Forward,73,AS Roma,229,"['4cf76f0e-ff72-4853-b5c5-8461de4c1694', 'bbf438eb-ff9d-48ef-a219-50f572522689']",46,,,,,,,,,,,,,,,,,AS Roma,229,00:35:46.865,Pass,True
,,,,,,,,,,,,,,,,,,1.250635,,,,,,,,,,,,24d056c7-0d14-472a-856b-9245c55ed319,1566,,"[68.1, 48.4]",3879856,35,,,,,1.1695676,,Right Foot,,,,"[70.9, 55.0]",,Ground Pass,,7.169379,,,,Daniele De Rossi,7051.0,,,,,,1,Regular Play,Konstantinos Manolas,7048.0,Right Center Back,73,AS Roma,229,['e7b4aa17-3e5d-4877-b58e-82c68acdb451'],48,,,,,,,,,,,,,,,,,AS Roma,229,00:35:48.132,Pass,
,,,,,,,,,,,,,,,,,,2.021938,,,,,,,,,,,,df66ec2a-7666-4473-9454-89f1cb7cd4ac,1572,,"[76.1, 56.4]",3879856,36,,True,,,0.8927681,,Left Foot,,,,"[91.0, 74.9]",,Ground Pass,,23.754158,,,,Maicon Douglas Sisenando,19299.0,,,,,Free Kick,1,From Free Kick,Kevin Strootman,6980.0,Left Defensive Midfield,74,AS Roma,229,['eb3a08e9-b2f2-4d52-88fb-76034c97b79f'],2,,,,,,,,,,,,,,,,,AS Roma,229,00:36:02.839,Pass,
,,,,,,,,,,,,,,,,,,1.094392,,,,,,,,,,,,79617066-a034-4b4a-97a3-3a0d5d55b5e9,1574,,"[96.0, 74.4]",3879856,36,,,,,-1.0512072,,Right Foot,,,,"[109.9, 50.1]",,High Pass,,27.994642,,Incomplete,,Mohamed Salah,3531.0,,,,,,1,From Free Kick,Maicon Douglas Sisenando,19299.0,Right Back,74,AS Roma,229,"['1db6bf7f-4f19-4f60-bb55-526ce6082e4a', '6df2bf0c-bf03-4156-ba93-10a6f732ef14']",6,,,,,,,,,,,,,,,,,AS Roma,229,00:36:06.963,Pass,
,,,,,,,,,,,,,,,,,,0.01172,,,,,,,,,,,,6470e1ef-7ef6-41f1-a730-dbcaa3279e2c,1581,,"[15.4, 2.6]",3879856,36,,,,,0.0,,Left Foot,,,,"[18.5, 2.6]",,Ground Pass,,3.1,,Incomplete,,Armando Izzo,9940.0,,,,,,1,Regular Play,Diego Sebastián Laxalt Suárez,5717.0,Left Wing Back,75,Genoa,233,"['053685cd-b1b6-407f-8e93-792e8115ae8c', 'a005ef25-d69a-43cc-b612-a0095179f844', 'c3e08b5f-375c-4163-ba28-7f545b9f1794']",11,,,,,,,,,,,,,,,,,Genoa,233,00:36:11.963,Pass,True
,,,,,,,,,,,,,,,,,,1.661216,,,,,,,,,,,,3cf9b736-93c0-453c-9dd2-b004cbf8065a,1584,,"[34.7, 0.1]",3879856,36,,,,,0.51048833,,,,,,"[49.7, 8.5]",,High Pass,,17.191858,,Incomplete,,Leonardo Pavoletti,8180.0,,,,,Throw-in,1,From Throw In,Armando Izzo,9940.0,Left Center Back,76,Genoa,233,"['01992ff0-515b-4893-b677-3732f1ea08e1', '409c7e19-0ded-4ef9-beb0-b8842ed706d5']",25,,,,,,,,,,,,,,,,,Genoa,233,00:36:25.269,Pass,
,,,,,,,,,,,,,,,,,,2.056089,,,,,,,,,,,,01992ff0-515b-4893-b677-3732f1ea08e1,1587,,"[70.4, 71.6]",3879856,36,,,,True,0.36717382,,,,,,"[78.2, 74.6]",,Low Pass,,8.357033,,Incomplete,,Maicon Douglas Sisenando,19299.0,,,,,Recovery,1,From Throw In,Konstantinos Manolas,7048.0,Right Center Back,76,Genoa,233,"['3cf9b736-93c0-453c-9dd2-b004cbf8065a', '7387f979-d6ed-4f25-8a08-22a4de850cac', 'd75933fe-79df-441b-9c0b-cfe9d5599b79', 'e9641e81-7ae6-4b5d-90db-10a1049a3769']",26,,,,,,,,,,,,,,,,,AS Roma,229,00:36:26.931,Pass,True
,,,,,,,,,,,,,,,,,,1.17204,,,,,,,,,,,,14810e3f-09d4-4184-aee1-874841e7a42e,1595,,"[79.7, 75.4]",3879856,36,,,,,0.0914112,,Right Foot,,,,"[91.7, 76.5]",,Ground Pass,,12.050311,,,,Mohamed Salah,3531.0,,,,,,1,Regular Play,Maicon Douglas Sisenando,19299.0,Right Back,77,AS Roma,229,['77b55a5f-7fe0-447e-9f7a-9bbb54449084'],30,,,,,,,,,,,,,,,,,AS Roma,229,00:36:30.275,Pass,
,,,,,,,,,,,,,,,,,,1.078999,,,,,,,,,,,,ac425316-b9ee-4d53-9e85-6e7e9288c0f1,1598,,"[97.6, 71.4]",3879856,36,,,,,-2.6176734,,Right Foot,,,,"[88.6, 66.2]",,Ground Pass,,10.394229,,,,Kevin Strootman,6980.0,,,,,,1,Regular Play,Mohamed Salah,3531.0,Right Midfield,77,AS Roma,229,['5c084ab9-6027-486a-bf29-73d3c09fb84c'],32,,,,,,,,,,,,,,,,,AS Roma,229,00:36:32.817,Pass,
,,,,,,,,,,,,,,,,,,0.638859,,,,,,,,,,,,8310ba2a-ec2c-46db-a4ca-e99d8f3d22d4,1601,,"[95.0, 57.2]",3879856,36,,,,,0.0,386cc76a-2b01-48f5-850d-65dd8762a906,Left Foot,,,,"[105.2, 57.2]",,Ground Pass,,10.2,,,,Stephan El Shaarawy,6979.0,True,,Through Ball,True,,1,Regular Play,Kevin Strootman,6980.0,Left Defensive Midfield,77,AS Roma,229,['a24369c9-47d7-415d-8d5d-9d8bee39bc69'],35,,,,,,,,,,,,,,,,,AS Roma,229,00:36:35.259,Pass,
,,,,,,,,,,,,,,,,,,1.157183,,,,,,,,,,,,ff100dcc-182a-4af3-ac26-531379ba342c,1608,,"[120.0, 0.1]",3879856,37,,,,,2.6614177,,Left Foot,,,,"[110.4, 5.1]",,Ground Pass,,10.824047,,,,Diego Perotti,7456.0,,,,,Corner,1,From Corner,Lucas Digne,6849.0,Left Back,78,AS Roma,229,['4a234870-a0f8-4ffc-a250-0a46efb96d8b'],20,,,,,,,,,,,,,,,,,AS Roma,229,00:37:20.962,Pass,
,,,,,,,,,,,,,,,,,,0.8277,,,,,,,,,,,,660f98f3-9ed8-479b-89d3-77faa208f917,1611,,"[108.5, 10.4]",3879856,37,,,,,1.5160565,,Right Foot,,,,"[109.3, 25.0]",,Ground Pass,,14.6219015,,,,Daniele De Rossi,7051.0,,,,,,1,From Corner,Diego Perotti,7456.0,Left Center Forward,78,AS Roma,229,['365804dd-cbdc-4cec-a1f3-b492904187e7'],23,,,,,,,,,,,,,,,,,AS Roma,229,00:37:23.398,Pass,
,,,,,,,,,,,,,,,,,,1.905437,,,,,,,,,,,,ff770d1f-4a4e-4b2c-b96d-1b410a4106bd,1614,,"[109.9, 25.2]",3879856,37,,,,,-0.5648049,,Right Foot,,,,"[120.0, 18.8]",,Ground Pass,,11.957006,,Out,,Kevin Strootman,6980.0,,,,,,1,From Corner,Daniele De Rossi,7051.0,Right Defensive Midfield,78,AS Roma,229,"['68ca2fa3-7306-4574-934e-a46529301d37', '6bc26e7c-9a42-427a-b2ef-823e1e2b9cfd']",24,,,,,,,,,,,,,,,,,AS Roma,229,00:37:24.225,Pass,True
,,,,,,,,,,,,,,,,,,3.117304,,,,,,,,,,,,145405df-bd00-428c-8347-cff61d800fb5,1616,,"[6.0, 44.0]",3879856,37,,True,,,-0.29517195,,Right Foot,,,,"[20.8, 39.5]",,Ground Pass,,15.469001,,,,Nicolás Andrés Burdisso,7467.0,,,,,Goal Kick,1,From Goal Kick,Eugenio Lamanna,38312.0,Goalkeeper,79,Genoa,233,['6fa41e80-1bfe-4794-8398-ab12cee05337'],39,,,,,,,,,,,,,,,,,Genoa,233,00:37:39.965,Pass,
,,,,,,,,,,,,,,,,,,2.104258,,,,,,,,,,,,1549e7ea-981e-4270-91a2-7b7ee8959069,1618,,"[24.8, 42.8]",3879856,37,,,,,0.8569482,,Right Foot,,,,"[52.0, 74.2]",,High Pass,,41.542747,,,,Riccardo Fiamozzi,34355.0,,,,,,1,From Goal Kick,Nicolás Andrés Burdisso,7467.0,Center Back,79,Genoa,233,['85dd44d8-757e-4cf2-99b5-3925ae820ab7'],45,,,,,,,,,,,,,,,,,Genoa,233,00:37:45.848,Pass,
,,,,,,,,,,,,,,,,,,2.19012,,,,,,,,,,,,ab5edbd2-e7e9-4905-a5d0-ed4633e2b8ab,1622,,"[54.4, 70.9]",3879856,37,,,,,-0.7066142,,Left Foot,,,,"[74.9, 53.4]",,Ground Pass,,26.953665,,Incomplete,,Leonardo Pavoletti,8180.0,,,,,,1,From Goal Kick,Riccardo Fiamozzi,34355.0,Right Wing Back,79,Genoa,233,"['7b0fb69f-d5d5-46bb-8fd9-a295c3773393', '84c31a6d-e787-4229-92c6-70267a587cab', '8c8ef345-5bc3-4dfc-9d76-2322f1b47f13']",49,,,,,,,,,,,,,,,,,Genoa,233,00:37:49.612,Pass,True
,,,,,,,,,,,,,,,,,,0.765407,,,,,,,,,,,,7b0fb69f-d5d5-46bb-8fd9-a295c3773393,1624,,"[45.2, 26.7]",3879856,37,,,,,-0.9978302,,Right Foot,,,,"[49.2, 20.5]",,Ground Pass,,7.378347,,,,Daniele De Rossi,7051.0,,,,,Recovery,1,Regular Play,Antonio Rüdiger,3167.0,Left Center Back,80,AS Roma,229,"['ab5edbd2-e7e9-4905-a5d0-ed4633e2b8ab', 'eed8464c-cdda-4b2e-a3df-8b24dfd3bc82']",51,,,,,,,,,,,,,,,,,AS Roma,229,00:37:51.802,Pass,
,,,,,,,,,,,,,,,,,,1.167173,,,,,,,,,,,,da214525-8902-47af-b977-76bb483ffb94,1626,,"[49.2, 20.5]",3879856,37,,,,,1.0977813,,Right Foot,,,,"[57.9, 37.5]",,Ground Pass,,19.096859,,,,Kevin Strootman,6980.0,,,,,,1,Regular Play,Daniele De Rossi,7051.0,Right Defensive Midfield,80,AS Roma,229,['40059a63-8915-4dbc-ab09-4fcf6bf4597f'],52,,,,,,,,,,,,,,,,,AS Roma,229,00:37:52.568,Pass,
,,,,,,,,,,,,,,,,,,0.729088,,,,,,,,,,,,5312f1f7-9cc0-407e-9670-6cad8fb9fff5,1629,,"[57.4, 37.1]",3879856,37,,,,,-0.27651393,,Left Foot,,,,"[64.8, 35.0]",,Ground Pass,,7.692204,,Incomplete,,Radja Nainggolan,6962.0,,,,,,1,Regular Play,Kevin Strootman,6980.0,Left Defensive Midfield,80,AS Roma,229,"['08c9e78e-47f4-4aae-b0b6-866f911259d5', '19a84b44-7f8d-4b97-ab12-7383c049d6d7', 'd10e36d3-fa97-4bd0-a67f-6eb0ac38c40b']",53,,,,,,,,,,,,,,,,,AS Roma,229,00:37:53.735,Pass,True
,,,,,,,,,,,,,,,,,,1.10354,,,,,,,,,,,,08c9e78e-47f4-4aae-b0b6-866f911259d5,1631,,"[55.3, 45.1]",3879856,37,,,,,0.66541,,Right Foot,,,,"[63.2, 51.3]",,Ground Pass,,10.04241,,,,Jesús Joaquín Fernández Sáez de la Torre,7022.0,,,,,Recovery,1,Regular Play,Blerim Džemaili,5554.0,Left Defensive Midfield,81,Genoa,233,"['5312f1f7-9cc0-407e-9670-6cad8fb9fff5', '9c814353-3325-413a-a03b-05c731f836a7']",54,,,,,,,,,,,,,,,,,Genoa,233,00:37:54.464,Pass,
,,,,,,,,,,,,,,,,,,1.217172,,,,,,,,,,,,6e76b3b3-c49b-40f1-8bba-3d736e329f08,1634,,"[64.8, 48.2]",3879856,37,,,,,-1.1978086,,Left Foot,,,,"[69.3, 36.7]",,Ground Pass,,12.349089,,,,Panagiotis Tachtsidis,30772.0,,,,,,1,Regular Play,Jesús Joaquín Fernández Sáez de la Torre,7022.0,Right Attacking Midfield,81,Genoa,233,['02f9f180-7fca-4cc0-b1d9-6079fd367053'],56,,,,,,,,,,,,,,,,,Genoa,233,00:37:56.469,Pass,
,,,,,,,,,,,,,,,,,,0.998751,,,,,,,,,,,,fce0e459-fd7d-4220-9f76-41e4dc8f3b9b,1637,,"[74.5, 36.7]",3879856,37,,,,,0.75484,,Left Foot,,,,"[86.3, 47.8]",,Ground Pass,,16.200308,,,,Leonardo Pavoletti,8180.0,,,,,,1,Regular Play,Panagiotis Tachtsidis,30772.0,Left Attacking Midfield,81,Genoa,233,['130029e4-9315-49a0-b37c-c57e7ec640d3'],57,,,,,,,,,,,,,,,,,Genoa,233,00:37:57.806,Pass,
,,,,,,,,,,,,,,,,,,0.796144,,,,,,,,,,,,1df16fc4-90d5-4387-b1e5-d9855fa43f7e,1648,,"[51.5, 41.3]",3879856,38,,,,,0.15536426,,Right Foot,,,,"[68.1, 43.9]",,Low Pass,,16.802382,,Incomplete,,Mohamed Salah,3531.0,,,Through Ball,True,,1,Regular Play,Radja Nainggolan,6962.0,Right Center Forward,81,Genoa,233,"['3aae665b-c4da-4632-914a-085bac7b4791', 'bd55cfb6-1fc4-47cf-95f3-e3da4be6a9a5']",3,,,,,,,,,,,,,,,,,AS Roma,229,00:38:03.507,Pass,
,,,,,,,,,,,,,,,,,,3.276106,,,,,,,,,,,,d7dccb6b-674f-4755-8f86-58659d0242b4,1651,,"[53.2, 43.5]",3879856,38,,,,,1.16635,,Right Foot,,,,"[64.8, 70.6]",,High Pass,,29.478296,,Pass Offside,,Mohamed Salah,3531.0,,,,,Recovery,1,Regular Play,Radja Nainggolan,6962.0,Right Center Forward,81,Genoa,233,['9e157340-3af0-43ef-b3f8-66be0aaa36e5'],5,,,,,,,,,,,,,,,,,AS Roma,229,00:38:05.905,Pass,
,,,,,,,,,,,,,,,,,,3.086995,,,,,,,,,,,,f2e31625-cb31-49d5-93e2-2c12a026ac8b,1653,,"[55.3, 11.3]",3879856,38,,True,,,1.7043253,,Left Foot,,,,"[49.9, 51.5]",,Ground Pass,,40.561066,,,,Tomás Eduardo Rincón Hernández,7475.0,,True,,,Free Kick,1,From Free Kick,Armando Izzo,9940.0,Left Center Back,82,Genoa,233,['c2bd21dd-c99f-4b46-8f40-d6dd7b98dc2f'],21,,,,,,,,,,,,,,,,,Genoa,233,00:38:21.700,Pass,
,,,,,,,,,,,,,,,,,,2.061488,,,,,,,,,,,,c2118553-c61e-4486-ae89-467cd9b8880c,1655,,"[49.7, 51.8]",3879856,38,,,,,1.6256862,,Right Foot,,,,"[48.7, 70.0]",,Ground Pass,,18.227451,,,,Ezequiel Muñoz,6894.0,,,,,,1,From Free Kick,Tomás Eduardo Rincón Hernández,7475.0,Right Defensive Midfield,82,Genoa,233,['70831395-e905-4276-b17a-86fcd4c03517'],25,,,,,,,,,,,,,,,,,Genoa,233,00:38:25.194,Pass,
,,,,,,,,,,,,,,,,,,2.603919,,,,,,,,,,,,84ec2ce3-f56a-4c9d-88f4-f3551e4db227,1659,,"[56.8, 49.2]",3879856,38,,,,,-1.1346484,,Right Foot,,,,"[78.1, 3.5]",,High Pass,,50.420036,,,,Diego Sebastián Laxalt Suárez,5717.0,,True,,,,1,From Free Kick,Ezequiel Muñoz,6894.0,Right Center Back,82,Genoa,233,['891bbf36-a6d6-43b9-89ba-af37384d4ba6'],31,,,,,,,,,,,,,,,,,Genoa,233,00:38:31.856,Pass,
,,,,,,,,,,,,,,,,,,1.612193,,,,,,,,,,,,e9348f01-d363-42a9-a04d-61fab2b5e411,1663,,"[74.5, 13.3]",3879856,38,,,,,0.9093387,,Right Foot,,,,"[87.5, 30.0]",,Ground Pass,,21.163412,,Incomplete,,Panagiotis Tachtsidis,30772.0,,,,,,1,From Free Kick,Diego Sebastián Laxalt Suárez,5717.0,Left Wing Back,82,Genoa,233,"['596b0bc5-89ee-4d76-aed4-b748920f4cc0', 'c8770340-caea-4cc8-a504-ac73c5fb17b8']",39,,,,,,,,,,,,,,,,,Genoa,233,00:38:39.533,Pass,
,,,,,,,,,,,,,,,,,,0.850305,,,,,,,,,,,,c8770340-caea-4cc8-a504-ac73c5fb17b8,1666,,"[32.6, 50.1]",3879856,38,,,,,1.6631256,,Right Foot,,,,"[31.6, 60.9]",,Ground Pass,,10.846197,,,,Daniele De Rossi,7051.0,,,,,Recovery,1,Regular Play,Kevin Strootman,6980.0,Left Defensive Midfield,83,AS Roma,229,"['20c8a027-2514-47ee-bb2f-caab82eb15ed', '7f9fcc06-328a-4ee9-a00f-1774b750420c', 'e9348f01-d363-42a9-a04d-61fab2b5e411']",41,,,,,,,,,,,,,,,,,AS Roma,229,00:38:41.145,Pass,True
,,,,,,,,,,,,,,,,,,1.349494,,,,,,,,,,,,f8d2151b-5ebd-4028-9367-1e9d1da40167,1669,,"[38.3, 61.6]",3879856,38,,,,,0.83755964,,Right Foot,,,,"[50.1, 74.7]",,Ground Pass,,17.63094,,,,Mohamed Salah,3531.0,,,,,,1,Regular Play,Daniele De Rossi,7051.0,Right Defensive Midfield,83,AS Roma,229,['c089b6ef-90bc-4fbd-85b7-bb09ee19b9dc'],46,,,,,,,,,,,,,,,,,AS Roma,229,00:38:46.631,Pass,
,,,,,,,,,,,,,,,,,,0.933048,,,,,,,,,,,,7c080947-2bcf-4c9b-bd13-9564d05fc958,1672,,"[50.1, 74.7]",3879856,38,,,,,-2.449094,,Left Foot,,,,"[41.3, 67.4]",,Ground Pass,,11.4337225,,,,Maicon Douglas Sisenando,19299.0,,,,,,1,Regular Play,Mohamed Salah,3531.0,Right Midfield,83,AS Roma,229,['e0e3738a-ff6f-41ca-b5ce-e7f23448f8bc'],48,,,,,,,,,,,,,,,,,AS Roma,229,00:38:48.487,Pass,
,,,,,,,,,,,,,,,,,,1.612592,,,,,,,,,,,,715397e5-c6e4-4166-ae27-6f9576bf6921,1675,,"[41.3, 67.4]",3879856,38,,,,,-0.23040244,,Right Foot,,,,"[57.5, 63.6]",,Ground Pass,,16.639711,,,,Kevin Strootman,6980.0,,,,,,1,Regular Play,Maicon Douglas Sisenando,19299.0,Right Back,83,AS Roma,229,['564e979d-48b0-4f12-a8b5-72beac851480'],50,,,,,,,,,,,,,,,,,AS Roma,229,00:38:50.134,Pass,
,,,,,,,,,,,,,,,,,,1.117963,,,,,,,,,,,,3e3c2d5d-2607-4860-b288-e0fe678b33ee,1678,,"[60.5, 64.2]",3879856,38,,,,,1.7554808,,Left Foot,,,,"[58.8, 73.3]",,Ground Pass,,9.257429,,,,Mohamed Salah,3531.0,,,,,,1,Regular Play,Kevin Strootman,6980.0,Left Defensive Midfield,83,AS Roma,229,['5b510860-7a16-4add-883e-cb7b428c746b'],51,,,,,,,,,,,,,,,,,AS Roma,229,00:38:51.859,Pass,
,,,,,,,,,,,,,,,,,,0.826338,,,,,,,,,,,,9dda2661-a460-43b5-99f3-5b9efa3ae5db,1681,,"[58.9, 74.4]",3879856,38,,,,,-0.90544075,,Left Foot,,,,"[70.2, 60.0]",,Low Pass,,18.30437,,,,Stephan El Shaarawy,6979.0,,,,,,1,Regular Play,Mohamed Salah,3531.0,Right Midfield,83,AS Roma,229,['bb788f26-83b5-437f-86bd-734342e07a28'],54,,,,,,,,,,,,,,,,,AS Roma,229,00:38:54.361,Pass,
,,,,,,,,,,,,,,,,,,1.312647,,,,,,,,,,,,100c326c-3388-48ff-8064-917d77077dd7,1685,,"[57.4, 50.8]",3879856,38,,,,,-2.2537506,,Right Foot,,,,"[43.0, 33.1]",,Ground Pass,,22.817757,,,,Antonio Rüdiger,3167.0,,,,,,1,Regular Play,Stephan El Shaarawy,6979.0,Left Midfield,83,AS Roma,229,"['4d79c446-92ce-499f-8759-ced46c287596', '76cda72a-fba2-40db-8f46-917df119c2c2']",57,,,,,,,,,,,,,,,,,AS Roma,229,00:38:57.988,Pass,True
,,,,,,,,,,,,,,,,,,2.327248,,,,,,,,,,,,8de163b7-22d7-4e83-9bd0-4fbd148ced4f,1688,,"[45.1, 32.4]",3879856,39,,,,,1.1934478,,Right Foot,,,,"[58.1, 65.2]",,Ground Pass,,35.28229,,,,Maicon Douglas Sisenando,19299.0,,,,,,1,Regular Play,Antonio Rüdiger,3167.0,Left Center Back,83,AS Roma,229,['dfa89ac7-1baa-4223-bb0a-25d22afdf6b9'],1,,,,,,,,,,,,,,,,,AS Roma,229,00:39:01.564,Pass,
,,,,,,,,,,,,,,,,,,0.912094,,,,,,,,,,,,99cd3d8c-5933-4c7a-bc5f-6b467a920531,1691,,"[89.8, 65.2]",3879856,39,,,,,1.5192956,,Left Foot,,,,"[90.3, 74.9]",,Ground Pass,,9.712878,,,,Mohamed Salah,3531.0,,,,,,1,Regular Play,Maicon Douglas Sisenando,19299.0,Right Back,83,AS Roma,229,['537f27bd-960b-432e-91b0-12c84adcd3b3'],10,,,,,,,,,,,,,,,,,AS Roma,229,00:39:10.051,Pass,
,,,,,,,,,,,,,,,,,,1.324045,,,,,,,,,,,,928fc5af-f8d1-432f-bb63-76aaf749e122,1693,,"[89.9, 75.1]",3879856,39,,,,,-2.7423718,,Right Foot,,,,"[77.1, 69.7]",,Ground Pass,,13.892444,,,,Kevin Strootman,6980.0,,,,,,1,Regular Play,Mohamed Salah,3531.0,Right Midfield,83,AS Roma,229,['17dfb963-d8b3-4fb8-b789-ef24527d96a6'],10,,,,,,,,,,,,,,,,,AS Roma,229,00:39:10.963,Pass,
,,,,,,,,,,,,,,,,,,0.826875,,,,,,,,,,,,1378f814-e8b3-42d5-a56f-8821905e897b,1696,,"[77.1, 69.7]",3879856,39,,,,,-1.0833437,,Left Foot,,,,"[81.5, 61.4]",,Ground Pass,,9.394147,,,,Stephan El Shaarawy,6979.0,,,,,,1,Regular Play,Kevin Strootman,6980.0,Left Defensive Midfield,83,AS Roma,229,['deb94b32-62ad-44ee-9b2c-486b44988aa7'],12,,,,,,,,,,,,,,,,,AS Roma,229,00:39:12.980,Pass,
,,,,,,,,,,,,,,,,,,1.582009,,,,,,,,,,,,08c85107-6ab9-4a76-a2d1-a3e5408f8005,1699,,"[81.3, 61.9]",3879856,39,,,,,1.131937,,Right Foot,,,,"[88.2, 76.6]",,Ground Pass,,16.238842,,,,Maicon Douglas Sisenando,19299.0,,,,,,1,Regular Play,Stephan El Shaarawy,6979.0,Left Midfield,83,AS Roma,229,['647d6519-c304-4bf8-9b48-1ec348b208f0'],15,,,,,,,,,,,,,,,,,AS Roma,229,00:39:15.634,Pass,
,,,,,,,,,,,,,,,,,,1.244798,,,,,,,,,,,,43f00abc-a8de-416e-9a2e-fda546ca8670,1701,,"[88.7, 76.6]",3879856,39,,,,,-2.649107,,Right Foot,,,,"[84.6, 74.4]",,Ground Pass,,4.652956,,,,Kevin Strootman,6980.0,,,,,,1,Regular Play,Maicon Douglas Sisenando,19299.0,Right Back,83,AS Roma,229,['ccccd709-0b2b-437c-96e1-443d1baa6661'],17,,,,,,,,,,,,,,,,,AS Roma,229,00:39:17.216,Pass,
,,,,,,,,,,,,,,,,,,1.343456,,,,,,,,,,,,e2bf45d5-8c2b-40ae-8617-f48ff89c0cf7,1704,,"[84.6, 74.0]",3879856,39,,,,,0.30587888,,Left Foot,,,,"[94.1, 77.0]",,Ground Pass,,9.962429,,,,Maicon Douglas Sisenando,19299.0,,,,,,1,Regular Play,Kevin Strootman,6980.0,Left Defensive Midfield,83,AS Roma,229,['a379ed55-2084-400a-bef3-338d746907d1'],21,,,,,,,,,,,,,,,,,AS Roma,229,00:39:21.364,Pass,
,,,,,,,,,,,,,,,,,,1.275961,,,,,,,,,,,,04269968-038d-4622-865d-cd02d471265d,1707,,"[94.1, 77.0]",3879856,39,,,,,-2.8501358,,Right Foot,,,,"[84.1, 74.0]",,Ground Pass,,10.440307,,,,Kevin Strootman,6980.0,,,,,,1,Regular Play,Maicon Douglas Sisenando,19299.0,Right Back,83,AS Roma,229,['7df807ad-caee-421d-9d6b-ccf099bcad85'],24,,,,,,,,,,,,,,,,,AS Roma,229,00:39:24.634,Pass,
,,,,,,,,,,,,,,,,,,1.110378,,,,,,,,,,,,b3edcd37-3e6c-47e3-a3ef-a92dc3fbc494,1711,,"[82.8, 72.6]",3879856,39,,,,,-0.17073521,,Right Foot,,,,"[94.4, 70.6]",,Ground Pass,,11.771152,,,,Mohamed Salah,3531.0,,,,,,1,Regular Play,Kevin Strootman,6980.0,Left Defensive Midfield,83,AS Roma,229,"['488a7350-ba00-4669-bc9b-4f53fb54bf8a', '95344cf6-760b-407b-98f3-542df160b3a1']",27,,,,,,,,,,,,,,,,,AS Roma,229,00:39:27.806,Pass,True
,,,,,,,,,,,,,,,,,,0.705023,,,,,,,,,,,,a4433fb4-c2e5-4d01-b1c4-1645ffacc9f8,1715,,"[94.1, 70.2]",3879856,39,,,,,-1.7782925,,Left Foot,,,,"[92.9, 64.5]",,Ground Pass,,5.8249464,,,,Kevin Strootman,6980.0,,,,,,1,Regular Play,Mohamed Salah,3531.0,Right Midfield,83,AS Roma,229,"['10df4ea3-f9d7-4b7a-916a-9794b975dc20', '3f33e153-9800-426b-99a1-e10be75a23d3']",29,,,,,,,,,,,,,,,,,AS Roma,229,00:39:29.682,Pass,True
,,,,,,,,,,,,,,,,,,0.164162,,,,,,,,,,,,b60fd577-a137-44aa-9df8-47c9138063e1,1719,,"[112.8, 59.1]",3879856,39,,,,,-1.3644724,,Right Foot,,,,"[113.7, 54.8]",,Ground Pass,,4.3931766,,Incomplete,,Diego Perotti,7456.0,,,,,,1,Regular Play,Kevin Strootman,6980.0,Left Defensive Midfield,83,AS Roma,229,"['3d02c8c8-76fe-464d-afe1-7e7f2cedc610', '4c800c34-e09e-4c3a-b963-69cd5627ffb7']",32,,,,,,,,,,,,,,,,,AS Roma,229,00:39:32.820,Pass,
