player_id,player_name,team,total_minutes_played,total_passes,total_completed_passes,total_progressive_passes,total_penalty_area_passes,total_long_passes,total_assists,total_key_passes,total_shots,total_shots_on_target,total_goals,total_xg,total_dribbles,total_successful_dribbles,total_duels,total_won_duels,total_tackles,total_successful_tackles,total_interceptions,total_ball_recoveries,total_clearances,total_blocks,total_fouls_committed,total_fouls_won,avg_pass_distance,avg_xg_per_shot,total_games
2968.0,Elias Kachunga,Ingolstadt,259,66,43,17,5,2,0,0,4,1,0,0.376303644,5,2,25,1,4,1,1,5,2,3,8,10,14.00913073208018,0.04824614083333333,6
3016.0,Allan Saint-Maximin,Hannover 96,444,135,85,26,24,15,0,4,5,2,1,0.33432920699999996,30,18,14,2,7,2,1,36,1,4,4,9,14.538174939595645,0.0204795781,15
3053.0,Leroy Sané,"Bayern Munich, Schalke 04",2528,719,555,136,105,74,5,25,71,27,8,6.8032780815,169,87,104,15,49,15,16,181,6,43,42,47,15.859567103500591,0.09426887187745098,34
3058.0,Javier Hernández Balcázar,Bayer Leverkusen,2201,549,407,83,74,51,2,24,64,31,17,11.5035092055,45,22,85,3,11,3,6,59,4,16,26,60,14.552662770308903,0.1819388755267857,28
3083.0,Heung-Min Son,Bayer Leverkusen,64,18,14,3,3,2,0,0,2,0,0,0.41902083,3,1,1,1,1,1,1,5,1,1,1,0,14.942313501305884,0.209510415,1
3089.0,Kevin De Bruyne,Wolfsburg,169,107,80,26,23,25,0,3,4,2,0,0.8038856820000001,8,5,2,0,1,0,0,9,0,3,4,3,20.798678268088707,0.2009714205,2
3097.0,Pascal Groß,Ingolstadt,2896,2026,1275,879,487,609,4,95,68,18,1,2.1197513169999995,32,24,128,10,62,10,25,181,25,79,42,57,22.82181169591983,0.026819987812656224,32
3117.0,Lucas Tousart,Union Berlin,90,22,17,7,1,3,0,0,0,0,0,0.0,3,2,4,1,2,1,4,6,4,7,1,1,17.445498003212712,0.0,1
3164.0,Marcelo Antônio Guedes Filho,Hannover 96,1722,922,742,426,26,274,0,2,7,3,1,0.759364138,4,3,57,6,28,6,26,86,131,34,25,6,26.81717448680985,0.03996653357894737,19
3186.0,Julian Draxler,"Wolfsburg, Schalke 04",1775,842,676,229,107,188,5,35,44,19,6,5.0453951262,85,51,51,4,19,4,12,98,8,16,27,23,21.714712134966472,0.11052848062777777,24
3197.0,Dante Bonfim da Costa Santos,"Wolfsburg, Bayern Munich",2111,1678,1477,751,25,405,0,4,15,2,1,0.905283074,3,2,89,7,40,7,30,99,90,50,42,19,24.326467776184003,0.030304977680555553,24
3221.0,Markus Suttner,Ingolstadt,1337,618,385,343,94,203,0,15,20,2,0,0.4996288601999999,14,10,59,10,35,10,33,71,64,37,17,5,25.88100953770182,0.015045346914814807,18
3230.0,Alassane Pléa,Borussia Mönchengladbach,94,46,32,13,8,5,0,1,1,0,0,0.023374189,2,0,4,0,1,0,0,5,0,0,1,2,16.4837674959036,0.023374189,1
3275.0,Henrikh Mkhitaryan,Borussia Dortmund,2606,1487,1059,328,297,222,13,63,78,27,11,10.3414526307,136,74,108,18,54,18,25,168,17,68,58,70,17.982095948384895,0.1072816352005376,31
3428.0,Tomáš Koubek,Augsburg,90,34,24,23,0,21,0,0,0,0,0,0.0,0,0,0,0,0,0,0,4,0,0,0,0,38.56733406165273,0.0,1
3493.0,Emre Can,Borussia Dortmund,158,72,64,19,0,3,0,2,1,0,0,0.14243458,2,2,3,0,2,0,3,8,4,5,7,1,17.02089681162751,0.07121729,2
3499.0,Jean-Eric Maxim Choupo-Moting,"Bayern Munich, Schalke 04",1919,730,530,196,94,69,2,30,50,16,6,3.8661129544999997,124,80,99,10,35,10,19,114,24,42,47,49,16.22239044363462,0.06791230478505747,29
3500.0,Granit Xhaka,"Bayer Leverkusen, Borussia Mönchengladbach",5292,5518,4940,1722,197,857,0,58,77,26,6,3.9418018381999995,57,35,198,29,106,29,49,366,118,132,108,105,19.48551682245184,0.043775636116393436,61
3502.0,Joël Andre Job Matip,Schalke 04,3080,1732,1447,782,51,452,3,8,31,8,3,3.501918667,18,13,99,9,59,9,45,108,187,77,56,25,24.311968517236654,0.06598376263235294,34
3510.0,Sead Kolašinac,Schalke 04,1586,984,755,367,66,128,0,14,10,4,1,0.7098930259999999,24,12,81,7,45,7,27,77,37,40,35,17,18.0427549357717,0.030761414275,20
3530.0,Hiroki Sakai,Hannover 96,2320,1300,935,538,97,177,0,11,11,3,1,0.690687768,19,11,128,15,73,15,44,107,98,62,27,22,19.089545046382035,0.01603089703846154,26
3545.0,Luiz Gustavo Dias,Wolfsburg,1834,1087,955,301,24,205,1,6,23,8,1,2.34955503,13,9,68,12,46,12,20,123,28,31,45,31,21.194163500009655,0.06386293882575757,22
3570.0,Pierre-Emile Højbjerg,Schalke 04,1300,783,682,216,23,123,1,6,21,7,0,1.071479203,26,15,46,7,33,7,24,91,25,40,39,36,20.227698274914125,0.02872111232575757,22
3630.0,Loris Karius,FSV Mainz 05,3057,1265,730,1068,10,858,0,0,0,0,0,0.0,1,1,0,0,0,0,0,185,0,1,0,6,46.55344629439484,0.0,34
3676.0,Jérôme Roussillon,Union Berlin,75,25,22,8,1,2,0,1,0,0,0,0.0,0,0,3,2,3,2,0,0,1,2,1,1,17.382493047014258,0.0,1
3712.0,Pierre-Emerick Aubameyang,Borussia Dortmund,2503,552,367,84,132,33,5,25,117,54,25,27.782515689,28,14,62,1,5,1,4,62,7,27,30,16,14.33594168331433,0.25730614322319506,31
3767.0,Ellyes Joris Skhiri,Eintracht Frankfurt,101,63,58,16,4,9,0,1,0,0,0,0.0,0,0,3,1,3,1,1,4,3,1,1,0,22.698214422003407,0.0,2
3774.0,Papiss Mison Djilobodji,Werder Bremen,1274,667,447,432,50,241,0,7,22,10,2,2.4576488014,12,12,32,6,17,6,32,75,101,32,18,10,29.589469517083675,0.11222013852857142,14
3913.0,Edimilson Fernandes,FSV Mainz 05,92,65,56,21,5,13,0,2,1,0,0,0.011072776,1,1,3,0,1,0,3,7,1,2,1,0,23.7403055057022,0.011072776,1
3959.0,Andreas Christensen,Borussia Mönchengladbach,2804,1807,1596,628,24,353,1,1,14,5,3,2.7217788599999997,7,6,110,13,47,13,42,155,143,75,12,26,22.30283352385842,0.050731928387096774,31
4174.0,Ragnar Klavan,Augsburg,2817,1501,1266,659,31,497,0,6,9,4,0,0.848730291,2,2,78,12,36,12,26,95,187,53,24,16,28.52550642674154,0.027378396483870967,31
4279.0,Konstantinos Stafylidis,Augsburg,695,381,268,178,37,109,0,3,10,4,1,0.2715352793999999,8,6,32,6,23,6,15,43,38,27,10,6,26.09178733957944,0.01751127281999999,10
4381.0,Anwar El Ghazi,FSV Mainz 05,22,10,7,0,1,0,0,0,1,0,0,0.041664448,1,1,1,0,0,0,1,1,0,0,0,0,9.608397223529956,0.041664448,1
4430.0,Neven Subotić,Borussia Dortmund,477,454,398,197,10,115,0,2,2,0,0,0.232686738,1,1,17,1,5,1,4,23,24,11,5,4,25.495636849760945,0.038781123,6
4440.0,Kevin Trapp,Eintracht Frankfurt,185,77,58,50,0,33,0,1,0,0,0,0.0,0,0,0,0,0,0,0,9,0,0,0,0,31.951125611914584,0.0,2
