player_id,player_name,team,total_minutes_played,total_passes,total_completed_passes,total_progressive_passes,total_penalty_area_passes,total_long_passes,total_assists,total_key_passes,total_shots,total_shots_on_target,total_goals,total_xg,total_dribbles,total_successful_dribbles,total_duels,total_won_duels,total_tackles,total_successful_tackles,total_interceptions,total_ball_recoveries,total_clearances,total_blocks,total_fouls_committed,total_fouls_won,avg_pass_distance,avg_xg_per_shot,total_games
4633.0,Magdalena Lilly Eriksson,Sweden Women's,634,314,239,140,14,91,0,2,7,0,0,1.3291475449999999,1,1,18,4,5,4,6,19,28,5,9,2,24.820958473122264,0.16701774928571428,7
4636.0,Maria Thorisdottir,Norway Women's,183,109,93,48,1,22,0,0,1,0,0,0.111834064,1,1,3,2,2,2,2,9,6,2,4,0,23.051383905567455,0.055917032,2
4640.0,Rut Hedvig Lindahl,Sweden Women's,442,121,90,103,0,72,0,0,0,0,0,0.0,0,0,0,0,0,0,0,16,0,0,0,0,37.95008965199402,0.0,5
4641.0,Francesca Kirby,England Women's,404,144,120,35,15,14,3,9,5,3,2,0.21345556400000001,4,2,12,1,8,1,3,14,3,3,0,3,18.122208585796084,0.019628611,6
4642.0,Millie Bright,England Women's,554,356,301,150,9,87,0,0,4,1,0,0.1352735,0,0,12,2,7,2,10,13,42,2,5,0,25.06106354431742,0.013173446444444433,6
4643.0,Georgia Stanway,England Women's,1035,421,347,114,30,72,0,5,26,8,4,3.588875275,26,13,39,4,28,4,13,64,17,33,18,26,19.110518884903836,0.11181282627777776,12
4649.0,Esme Beth Morgan,England Women's,177,96,87,22,0,13,0,0,0,0,0,0.0,0,0,9,0,4,0,0,6,8,4,0,0,19.026692814321784,0.0,2
4650.0,Nadia Nadim,Denmark Women's,178,44,29,17,5,5,0,0,9,6,0,1.0731397379999998,9,5,5,1,2,1,1,9,0,2,5,2,16.05796767388969,0.08849086508333331,6
4658.0,Keira Walsh,England Women's,1213,688,577,234,41,123,2,10,10,3,1,0.468665607,14,8,44,7,23,7,14,70,10,24,4,8,20.410391265955052,0.023895081472222218,12
4659.0,Ramona Bachmann,Switzerland Women's,263,96,63,18,23,19,1,3,7,2,1,0.354414977,5,3,6,1,2,1,1,12,0,4,3,4,17.63067367403697,0.0551498805555555,3
4865.0,Josie Green,Wales,200,70,42,33,1,15,0,0,3,1,0,0.36589813699999996,1,0,5,0,5,0,4,14,11,3,1,3,20.878765043744306,0.06709818066666666,3
4975.0,Gunnhildur Yrsa Jónsdóttir,Iceland Women's,178,42,26,11,6,4,0,2,3,0,0,0.290619823,0,0,5,0,1,0,1,9,1,2,5,5,13.338430700168416,0.032291091444444434,3
5016.0,Jessica Fishlock,Wales,243,62,43,22,8,10,1,3,4,1,1,0.8774162249999999,3,0,8,0,0,0,1,9,0,5,3,1,18.088521290554684,0.2532595583333333,3
5058.0,Rachel Daly,England Women's,491,338,275,121,12,58,0,2,3,1,0,0.10340463800000001,5,3,23,3,22,3,19,29,18,11,5,7,20.13578192388258,0.011489592500000001,6
