bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,1.371618,,,,,,,,,,,,,,7e2385f4-78a8-4210-ba54-d0d8a9caa80a,608,,"[36.2, 68.8]",3825721,13,,,,,0.84046054,,Left Foot,,,"[42.2, 75.5]",,Ground Pass,,8.993887,,Juan Francisco Moreno Fuertes,6738.0,,,,,1,Regular Play,Pedro Mosquera Parada,6733.0,Left Defensive Midfield,33,RC Deportivo La Coruña,219,['ec542029-2852-49e8-9d49-b4e26561c8a1'],40,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:13:40.882,Pass,
,,,,,,,,,,,,,,0.174471,,,,,,,,,,,,,,c7fe2244-8064-4870-ac61-4c81bd3af2b0,612,,"[47.5, 77.0]",3825721,13,,,,,-0.14888994,,Right Foot,,,"[49.5, 76.7]",,Ground Pass,,2.0223749,Incomplete,,,,,,,1,Regular Play,Juan Francisco Moreno Fuertes,6738.0,Right Back,33,RC Deportivo La Coruña,219,"['14490258-faf3-4536-835f-e8e0abe63923', 'dfb6f790-3238-41f9-92bf-30a7ec68d5e1']",43,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:13:43.625,Pass,True
,,,,,,,,,,,,,,2.292108,,,,,,,,,,,,,,e080045e-832c-46a1-bcf7-dde8938390d4,614,,"[48.8, 80.0]",3825721,13,,,,,-2.6601954,,,,,"[28.7, 69.5]",,Low Pass,,22.677301,,Alejandro Arribas Garrido,6869.0,,,,Throw-in,1,From Throw In,Juan Francisco Moreno Fuertes,6738.0,Right Back,34,RC Deportivo La Coruña,219,['93a705d4-cd72-4468-b9c0-81a0eda8a9df'],47,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:13:47.859,Pass,
,,,,,,,,,,,,,,2.179833,,,,,,,,,,,,,,822c1612-f0c0-4269-be50-d04ed3c79e6e,617,,"[31.3, 67.1]",3825721,13,,,,,-1.4646142,,Right Foot,,,"[34.7, 35.2]",,Ground Pass,,32.08068,,Sidnei Rechel da Silva Júnior,6777.0,,,,,1,From Throw In,Alejandro Arribas Garrido,6869.0,Right Center Back,34,RC Deportivo La Coruña,219,['e8da9c95-0509-4b82-a3b3-262af2eb703e'],53,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:13:53.227,Pass,
,,,,,,,,,,,,,,2.231783,,,,,,,,,,,,,,795f513e-c15c-45ec-90a4-7741c52b9e00,620,,"[46.0, 28.8]",3825721,14,,,,,-0.57976925,,Right Foot,,,"[77.0, 8.5]",,High Pass,,37.05523,,Fernando Navarro i Corbacho,6913.0,,,,,1,From Throw In,Sidnei Rechel da Silva Júnior,6777.0,Left Center Back,34,RC Deportivo La Coruña,219,['51ffe81f-5fe1-467a-a735-0be1f4706206'],0,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:14:00.003,Pass,
,,,,,,,,,,,,,,1.019907,,,,,,,,,,,,,,b0644667-f299-4e6f-9859-d71b2d110957,623,,"[77.7, 7.7]",3825721,14,,,,,1.0523733,,Left Foot,,,"[86.2, 22.6]",,High Pass,,17.154009,Incomplete,,,,,,,1,From Throw In,Fernando Navarro i Corbacho,6913.0,Left Back,34,RC Deportivo La Coruña,219,['1f41f8e1-fdbb-4bc2-b535-f57813770f8f'],2,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:14:02.872,Pass,
,,,,,,,,,,,,,,2.024056,,,,,,,,,,,,,,1f41f8e1-fdbb-4bc2-b535-f57813770f8f,624,,"[33.9, 57.5]",3825721,14,,,,,-0.6149374,,Left Foot,,,"[48.2, 47.4]",,High Pass,,17.507141,Incomplete,Tomás Pina Isla,6622.0,,,,Recovery,1,From Throw In,Mario Gaspar Pérez Martínez,6772.0,Right Back,34,RC Deportivo La Coruña,219,"['4403cd86-5e2a-4911-acdc-713b505205e4', '8bc85021-b5e4-4d2f-8156-aa406e6a88c3', 'b0644667-f299-4e6f-9859-d71b2d110957']",3,,,,,,,,,,,,,,,,,Villarreal,222,00:14:03.892,Pass,
,,,,,,,,,,,,,,0.268928,,,,,,,,,,,,,,8bc85021-b5e4-4d2f-8156-aa406e6a88c3,626,,"[71.9, 32.7]",3825721,14,,,,,-0.16910122,,Right Foot,,,"[76.0, 32.0]",,Ground Pass,,4.159327,Incomplete,Fayçal Fajr,5724.0,,,,Recovery,1,From Throw In,Alejandro Bergantiños García,23806.0,Right Defensive Midfield,34,RC Deportivo La Coruña,219,"['1f41f8e1-fdbb-4bc2-b535-f57813770f8f', '8882bc67-2540-4b72-b7bd-829bc5b2579c', 'abb88ee8-5289-4084-b309-1fc989491c99']",5,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:14:05.916,Pass,
,,,,,,,,,,,,,,0.731384,,,,,,,,,,,,,,9ed21373-4bab-484c-8513-090057c66dbd,631,,"[84.3, 36.7]",3825721,14,,,,,1.3327911,,Right Foot,,,"[88.4, 53.6]",,High Pass,,17.390226,Incomplete,,,,,,,1,From Throw In,Fayçal Fajr,5724.0,Left Wing,34,RC Deportivo La Coruña,219,['e2aa4623-1800-4f54-84e9-814223a2cbd3'],7,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:14:07.990,Pass,
,,,,,,,,,,,,,,2.263465,,,,,,,,,,,,,,e2aa4623-1800-4f54-84e9-814223a2cbd3,632,,"[31.7, 26.5]",3825721,14,,,,,0.14631529,,Head,,,"[60.2, 30.7]",,Low Pass,,28.807812,,Cédric Bakambu,6862.0,,,,Recovery,1,Regular Play,Antonio Rukavina,5588.0,Left Back,35,Villarreal,222,"['9ed21373-4bab-484c-8513-090057c66dbd', 'd59dc35f-b0ac-4993-a845-3ca7e70bcef0']",8,,,,,,,,,,,,,,,,,Villarreal,222,00:14:08.721,Pass,
,,,,,,,,,,,,,,1.478879,,,,,,,,,,,,,,cf404c9c-5bcc-4b12-9c71-d464b1e8654e,635,,"[61.2, 29.7]",3825721,14,,,,,1.9914597,,Right Foot,,,"[59.5, 33.5]",,Ground Pass,,4.1629314,,Denis Suárez Fernández,6609.0,,,,,1,Regular Play,Cédric Bakambu,6862.0,Left Center Forward,35,Villarreal,222,['3a3b90d0-3c51-4370-8d57-5c5a9af9662b'],11,,,,,,,,,,,,,,,,,Villarreal,222,00:14:11.170,Pass,
,,,,,,,,,,,,,,1.44638,,,,,,,,,,,,,,98c3b757-4a0d-43ad-9fe5-59dca69be3ad,638,,"[61.9, 40.4]",3825721,14,,,,,0.5762269,,Right Foot,,,"[85.6, 55.8]",,Ground Pass,,28.263935,Incomplete,Roberto Soldado Rillo,26009.0,,,,,1,Regular Play,Denis Suárez Fernández,6609.0,Left Midfield,35,Villarreal,222,"['2d0421b9-71dd-408f-b974-8b78cef8b678', '47a8c833-e282-480d-a02b-e390223a7e71']",13,,,,,,,,,,,,,,,,,Villarreal,222,00:14:13.456,Pass,
,,,,,,,,,,,,,,1.086543,,,,,,,,,,,,,,3bef4284-e642-4bf5-86c6-d1260bcfb6bd,642,,"[39.4, 15.4]",3825721,14,,,,,1.1856388,,Right Foot,,,"[43.9, 26.5]",,Ground Pass,,11.977479,,Pedro Mosquera Parada,6733.0,,,,,1,Regular Play,Sidnei Rechel da Silva Júnior,6777.0,Left Center Back,36,RC Deportivo La Coruña,219,['ab1680bd-00a2-4283-a73a-7e010fe5d3cf'],18,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:14:18.889,Pass,
,,,,,,,,,,,,,,2.517922,,,,,,,,,,,,,,42d5d374-f9e1-471e-832d-acbf0b8ec6c2,645,,"[52.9, 26.5]",3825721,14,,,,,1.5276413,,Left Foot,,,"[54.8, 70.5]",,High Pass,,44.041004,,Juan Francisco Moreno Fuertes,6738.0,,True,,,1,Regular Play,Pedro Mosquera Parada,6733.0,Left Defensive Midfield,36,RC Deportivo La Coruña,219,['a7daa4b6-7ef5-4b29-8d71-2e781c4777cb'],23,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:14:23.988,Pass,
,,,,,,,,,,,,,,1.754128,,,,,,,,,,,,,,c5db867b-12df-4018-a15a-d34073034f3b,648,,"[52.7, 74.8]",3825721,14,,,,,-0.07677189,,Right Foot,,,"[69.6, 73.5]",,Ground Pass,,16.949926,,Federico Nicolás Cartabia,6728.0,,,,,1,Regular Play,Juan Francisco Moreno Fuertes,6738.0,Right Back,36,RC Deportivo La Coruña,219,['52cbe0d9-f446-4081-9c0f-5f0999845f6f'],27,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:14:27.831,Pass,
,,,,,,,,,,,,,,1.887078,,,,,,,,,,,,,,38b929d3-789b-4d31-a99a-bff8f2d4af02,651,,"[97.8, 70.5]",3825721,14,,,,,-0.9583733,,Right Foot,True,,"[120.0, 38.9]",,High Pass,,38.61865,Out,,,,,,,1,Regular Play,Federico Nicolás Cartabia,6728.0,Right Wing,36,RC Deportivo La Coruña,219,,33,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:14:33.973,Pass,
,,,,,,,,,,,,,,3.545104,,,,,,,,,,,,,,9cc22fef-cc2c-47c7-8e22-42b6082ed14d,652,,"[6.0, 44.0]",3825721,14,,,,,-0.3504508,,Right Foot,,,"[68.1, 21.3]",,High Pass,,66.118835,Incomplete,Cédric Bakambu,6862.0,,,,Goal Kick,1,From Goal Kick,Alphonse Areola,3379.0,Goalkeeper,37,Villarreal,222,"['0b98e189-7fe5-4482-8448-833824a7c004', 'd105a915-2b4b-49ab-8c33-40e92363b4cf']",59,,,,,,,,,,,,,,,,,Villarreal,222,00:14:59.277,Pass,
,,,,,,,,,,,,,,0.817637,,,,,,,,,,,,,,d105a915-2b4b-49ab-8c33-40e92363b4cf,654,,"[52.0, 58.8]",3825721,15,,,,,0.10827059,,Head,,,"[61.2, 59.8]",,Low Pass,,9.254189,Incomplete,,,,,,Recovery,1,From Goal Kick,Alejandro Bergantiños García,23806.0,Right Defensive Midfield,37,Villarreal,222,"['6b2426a1-78d9-4fbb-a268-27c6515e4661', '9cc22fef-cc2c-47c7-8e22-42b6082ed14d']",2,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:15:02.822,Pass,
,,,,,,,,,,,,,,1.785025,,,,,,,,,,,,,,6b2426a1-78d9-4fbb-a268-27c6515e4661,655,,"[58.9, 20.3]",3825721,15,,,,,1.3487145,,Other,,,"[61.7, 32.7]",,High Pass,,12.712199,,Tomás Pina Isla,6622.0,,,,Recovery,1,From Goal Kick,Bruno Soriano Llido,22819.0,Left Defensive Midfield,37,Villarreal,222,"['b1eeacbd-ddca-443d-b015-f199815cf88a', 'd105a915-2b4b-49ab-8c33-40e92363b4cf']",3,,,,,,,,,,,,,,,,,Villarreal,222,00:15:03.639,Pass,
,,,,,,,,,,,,,,1.748986,,,,,,,,,,,,,,d6155a91-24f2-410b-a44c-7ed7c956f6b6,657,,"[61.7, 32.7]",3825721,15,,,,,-0.72620815,,Head,,,"[76.0, 20.0]",,High Pass,,19.125376,Incomplete,Cédric Bakambu,6862.0,,,,,1,From Goal Kick,Tomás Pina Isla,6622.0,Right Defensive Midfield,37,Villarreal,222,"['b93fde9c-9b13-4aee-8341-a62b83d2df7e', 'c06f0d95-6908-42a7-ac50-9ea0faa2209a']",5,,,,,,,,,,,,,,,,,Villarreal,222,00:15:05.425,Pass,
,,,,,,,,,,,,,,0.785587,,,,,,,,,,,,,,c06f0d95-6908-42a7-ac50-9ea0faa2209a,659,,"[44.1, 60.1]",3825721,15,,,,,0.32994708,,Head,,,"[51.4, 62.6]",,Low Pass,,7.7162166,Incomplete,Federico Nicolás Cartabia,6728.0,,,,Recovery,1,From Goal Kick,Juan Francisco Moreno Fuertes,6738.0,Right Back,37,Villarreal,222,"['c3a0421b-6fbb-463d-9e80-d18020deaf16', 'cd42bf97-767e-4fae-bacb-e6b52862c138', 'd6155a91-24f2-410b-a44c-7ed7c956f6b6']",7,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:15:07.174,Pass,
,,,,,,,,,,,,,,0.578616,,,,,,,,,,,,,,e31c8075-5b8a-445d-b36d-feb44eea3dfb,669,,"[65.1, 54.3]",3825721,15,,,,,-0.3045109,,Left Foot,,,"[72.1, 52.1]",,Ground Pass,,7.3375745,,Lucas Pérez Martínez,6732.0,,,,,1,Regular Play,Luis Alberto Romero Alconchel,7782.0,Center Attacking Midfield,38,RC Deportivo La Coruña,219,['b64606bd-0ff7-402b-8bae-b506fdd22af2'],10,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:15:10.793,Pass,
,,,,,,,,,,,,,,0.848768,,,,,,,,,,,,,,9568a293-0a00-4d44-be38-772a44fad06f,672,,"[74.7, 52.8]",3825721,15,,,,,-2.156807,,Right Foot,,,"[67.0, 41.2]",,Ground Pass,,13.923002,,Fayçal Fajr,5724.0,,,,,1,Regular Play,Lucas Pérez Martínez,6732.0,Center Forward,38,RC Deportivo La Coruña,219,"['a7002fe9-527a-4043-a8cb-4406b1c14f8c', 'de378096-48f6-4855-a19a-5970f3e57a42']",11,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:15:11.371,Pass,True
,,,,,,,,,,,,,,2.880049,,,,,,,,,,,,,,903fdf18-a70e-411b-a659-c0c8a493d046,675,,"[82.4, 32.3]",3825721,15,,,,,-0.59074485,,Right Foot,,,"[107.6, 15.4]",,Ground Pass,,30.342215,,Lucas Pérez Martínez,6732.0,,,,,1,Regular Play,Fayçal Fajr,5724.0,Left Wing,38,RC Deportivo La Coruña,219,['52ac1c95-8edb-4f54-a24d-b038dcda9987'],15,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:15:15.236,Pass,
,,,,,,,,,,,,,,1.099739,,,,,,,,,,,,,,d3629abc-d313-4436-94db-36ade7c82328,678,,"[107.6, 13.2]",3825721,15,,,,,-3.0022576,,Left Foot,,,"[91.2, 10.9]",,Ground Pass,,16.560495,,Fernando Navarro i Corbacho,6913.0,,,,,1,Regular Play,Lucas Pérez Martínez,6732.0,Center Forward,38,RC Deportivo La Coruña,219,['21a3c392-5211-446d-8604-215d18f808ed'],19,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:15:19.165,Pass,
,,,,,,,,,,,,,,1.454361,,,,,,,,,,,,,,8c7dcc95-4f72-4cd8-a60e-ea0c53a6d60f,681,,"[91.2, 10.9]",3825721,15,,,,,2.6676095,,Left Foot,,,"[75.8, 18.8]",,Ground Pass,,17.30809,,Pedro Mosquera Parada,6733.0,,,,,1,Regular Play,Fernando Navarro i Corbacho,6913.0,Left Back,38,RC Deportivo La Coruña,219,['82b87df4-9ef5-4ed0-800c-29350c955ce7'],20,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:15:20.750,Pass,
,,,,,,,,,,,,,,3.110557,,,,,,,,,,,,,,24a941d6-f16e-4d91-9a6b-1f3789d59372,684,,"[75.8, 18.8]",3825721,15,,,,,1.440019,,Left Foot,,,"[82.6, 70.5]",,High Pass,,52.14528,Incomplete,,,,True,,,1,Regular Play,Pedro Mosquera Parada,6733.0,Left Defensive Midfield,38,RC Deportivo La Coruña,219,['689b2e6d-deef-4d60-9b3e-bb17ee81093c'],23,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:15:23.236,Pass,
,,,,,,,,,,,,,,2.796535,,,,,,,,,,,,,,9a5ef5f9-403e-46fc-a607-c4f5a29ecb45,687,,"[71.9, 80.0]",3825721,15,,,,,-2.429655,,,,,"[59.5, 69.3]",,Low Pass,,16.37834,,Alejandro Arribas Garrido,6869.0,,,,Throw-in,1,From Throw In,Juan Francisco Moreno Fuertes,6738.0,Right Back,39,RC Deportivo La Coruña,219,['bce13868-38b3-494f-b5b6-8ca228edc1c7'],30,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:15:30.801,Pass,
,,,,,,,,,,,,,,2.029321,,,,,,,,,,,,,,b68e737a-8cfc-44f3-b1da-97a9d7ee28af,690,,"[51.4, 59.0]",3825721,15,,,,,-1.7417015,,Left Foot,,,"[48.0, 39.3]",,Ground Pass,,19.991247,,Sidnei Rechel da Silva Júnior,6777.0,,,,,1,From Throw In,Alejandro Arribas Garrido,6869.0,Right Center Back,39,RC Deportivo La Coruña,219,['96a3e85d-c7eb-4edc-aec4-7d48fd597f2d'],35,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:15:35.109,Pass,
,,,,,,,,,,,,,,2.530253,,,,,,,,,,,,,,8eb1cc67-c02e-4f9e-a391-dee62036825c,693,,"[53.5, 43.2]",3825721,15,,,,,0.7392313,,Right Foot,,,"[88.6, 75.2]",,High Pass,,47.497475,,Federico Nicolás Cartabia,6728.0,,,,,1,From Throw In,Sidnei Rechel da Silva Júnior,6777.0,Left Center Back,39,RC Deportivo La Coruña,219,['ceb7ddd9-6ebe-42c6-8dc2-c53cbd0a6bf5'],38,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:15:38.773,Pass,
,,,,,,,,,,,,,,1.251237,,,,,,,,,,,,,,b2fb19e1-0c7c-4f6c-809b-bc2d5125191b,699,,"[92.0, 60.1]",3825721,15,,,,,-0.73657703,,Left Foot,,,"[108.1, 45.5]",,High Pass,,21.734076,Incomplete,,,,,,,1,From Throw In,Federico Nicolás Cartabia,6728.0,Right Wing,39,RC Deportivo La Coruña,219,['0481a80f-c407-4be4-b55b-5551d9612010'],47,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:15:47.140,Pass,
,,,,,,,,,,,,,,1.132216,,,,,,,,,,,,,,0091cb7b-65f5-4f3e-8bbb-6d0a5701f9a7,701,,"[17.4, 39.9]",3825721,15,,,,,-0.72297937,,Head,,,"[25.9, 32.4]",,High Pass,,11.335784,Incomplete,Bruno Soriano Llido,22819.0,,,,Recovery,1,From Throw In,Mateo Pablo Musacchio,7034.0,Right Center Back,39,RC Deportivo La Coruña,219,"['1eef43c0-8a93-4528-9f02-5454c85fc409', '5c6f0849-a366-44e3-9194-a4bb8589bd7b']",51,,,,,,,,,,,,,,,,,Villarreal,222,00:15:51.569,Pass,
,,,,,,,,,,,,,,1.243404,,,,,,,,,,,,,,1eef43c0-8a93-4528-9f02-5454c85fc409,704,,"[94.2, 47.7]",3825721,15,,,,True,-1.4349476,,,,,"[96.1, 33.8]",,High Pass,,14.029255,,Lucas Pérez Martínez,6732.0,,,,Recovery,1,From Throw In,Federico Nicolás Cartabia,6728.0,Right Wing,39,RC Deportivo La Coruña,219,"['0091cb7b-65f5-4f3e-8bbb-6d0a5701f9a7', '1bc984e5-e1b3-402b-a3c4-073732732d50', 'dae35f2b-a7f0-492c-9179-74c44cc86a45']",52,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:15:52.702,Pass,True
,,,,,,,,,,,,,,0.758921,,,,,,,,,,,,,,03d94b16-21a8-47fb-a11a-6f75bb0d474a,706,,"[96.1, 33.8]",3825721,15,,,,,1.0227724,,Head,,,"[100.8, 41.5]",,High Pass,,9.021087,Incomplete,,,,,,,1,From Throw In,Lucas Pérez Martínez,6732.0,Center Forward,39,RC Deportivo La Coruña,219,['70ee0057-d336-4156-98ff-9bd147ca12cc'],53,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:15:53.945,Pass,
,,,,,,,,,,,,,,2.001101,,,,,,,,,,,,,,70ee0057-d336-4156-98ff-9bd147ca12cc,707,,"[19.3, 38.6]",3825721,15,,,,,1.095967,,Head,,,"[32.1, 63.5]",,High Pass,,27.997322,Incomplete,Jonathan dos Santos Ramírez,6357.0,,,,Recovery,1,From Throw In,Víctor Ruíz Torre,6752.0,Left Center Back,39,RC Deportivo La Coruña,219,"['03d94b16-21a8-47fb-a11a-6f75bb0d474a', '2df7f8dd-624f-4a73-80f0-f1071f41b48a', '4827e9b0-50d6-484f-ae51-4f439513f013']",54,,,,,,,,,,,,,,,,,Villarreal,222,00:15:54.704,Pass,
,,,,,,,,,,,,,,1.380608,,,,,,,,,,,,,,2df7f8dd-624f-4a73-80f0-f1071f41b48a,709,,"[88.0, 16.6]",3825721,15,,,,,2.2725909,,Left Foot,,,"[79.8, 26.3]",,Ground Pass,,12.701574,,Pedro Mosquera Parada,6733.0,,,,Recovery,1,From Throw In,Fernando Navarro i Corbacho,6913.0,Left Back,39,RC Deportivo La Coruña,219,"['70ee0057-d336-4156-98ff-9bd147ca12cc', 'd42430bc-1d46-42f7-80ba-df9b23b59fb6']",56,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:15:56.705,Pass,
,,,,,,,,,,,,,,1.542332,,,,,,,,,,,,,,0f6ffdb1-7b85-4d05-87cc-e2e05c4c7c1b,712,,"[80.5, 24.3]",3825721,15,,,,,0.5604776,,Left Foot,,,"[104.4, 39.3]",,High Pass,,28.217194,Incomplete,Federico Nicolás Cartabia,6728.0,,,,,1,From Throw In,Pedro Mosquera Parada,6733.0,Left Defensive Midfield,39,RC Deportivo La Coruña,219,"['6518124e-14d8-4f0d-a928-bc3a2402a946', '6f49f3de-eafc-472c-8a3e-5e49a0758f5c']",59,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:15:59.175,Pass,
,,,,,,,,,,,,,,1.875711,,,,,,,,,,,,,,43965ba1-5b46-494d-9416-ec96d5339d8d,718,,"[22.9, 41.0]",3825721,16,,,,,-1.0268265,,Right Foot,,,"[37.9, 16.2]",,Ground Pass,,28.983444,,Sidnei Rechel da Silva Júnior,6777.0,,,,Recovery,1,From Throw In,Germán Darío Lux,27305.0,Goalkeeper,39,RC Deportivo La Coruña,219,['cbd6d667-2e79-4a10-848a-af1d2a0cb4be'],7,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:16:07.889,Pass,
,,,,,,,,,,,,,,3.368885,,,,,,,,,,,,,,41678ea5-774b-4e5a-866d-9648be124701,721,,"[53.1, 12.4]",3825721,16,,,,,0.024484903,,Right Foot,,,"[102.1, 13.6]",,High Pass,,49.01469,Pass Offside,Fernando Navarro i Corbacho,6913.0,,,,,1,From Throw In,Sidnei Rechel da Silva Júnior,6777.0,Left Center Back,39,RC Deportivo La Coruña,219,['300096a5-ea2e-4ab5-8000-36ffdca9e4c7'],14,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:16:14.572,Pass,
,,,,,,,,,,,,,,2.996446,,,,,,,,,,,,,,beac04e8-9f70-49fb-81bd-9fdc874ce965,723,,"[31.5, 64.3]",3825721,16,,,,,-0.23295105,,Right Foot,,,"[88.4, 50.8]",,High Pass,,58.47957,,Roberto Soldado Rillo,26009.0,,,,Free Kick,1,From Free Kick,Mateo Pablo Musacchio,7034.0,Right Center Back,40,Villarreal,222,['cd0309a6-5dd0-4b6b-894f-7834a6a32057'],48,,,,,,,,,,,,,,,,,Villarreal,222,00:16:48.996,Pass,
,,,,,,,,,,,,,,0.956586,,,,,,,,,,,,,,96b6ef0b-c84b-4293-97a0-6c999e8f21d9,729,,"[26.1, 12.4]",3825721,16,,,,,0.025635408,,Left Foot,,,"[49.5, 13.0]",,Low Pass,,23.407692,Incomplete,,,,,,,1,From Free Kick,Pedro Mosquera Parada,6733.0,Left Defensive Midfield,40,Villarreal,222,['412f4321-b463-4ebe-b562-d52c0bf9c465'],56,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:16:56.005,Pass,
,,,,,,,,,,,,,,0.986672,,,,,,,,,,,,,,9b8f2c5c-5f61-489b-ba04-82161e97f7d1,732,,"[77.1, 64.5]",3825721,16,,,,,-1.0020684,,Right Foot,,,"[89.5, 45.1]",,Ground Pass,,23.024336,,Roberto Soldado Rillo,26009.0,,,,,1,From Free Kick,Tomás Pina Isla,6622.0,Right Defensive Midfield,40,Villarreal,222,['665b3fd8-f42d-45e9-9db2-b52e2dce3ac4'],59,,,,,,,,,,,,,,,,,Villarreal,222,00:16:59.000,Pass,
,,,,,,,,,,,,,,1.109073,,,,,,,,,,,,,,1cdff7a1-3c42-479c-9757-857ab0a9c93d,734,,"[89.5, 45.1]",3825721,16,,,,,-2.670952,,Right Foot,,,"[78.1, 39.3]",,Ground Pass,,12.790622,,Bruno Soriano Llido,22819.0,,,,,1,From Free Kick,Roberto Soldado Rillo,26009.0,Right Center Forward,40,Villarreal,222,['0ae373c3-6a1a-476f-828b-57ef73777fc8'],59,,,,,,,,,,,,,,,,,Villarreal,222,00:16:59.986,Pass,
,,,,,,,,,,,,,,4.367849,,,,,,,,,,,,,,aae9f454-6a10-4aa5-9dc2-70c6186ed635,737,,"[83.3, 40.8]",3825721,17,,,,,0.59426427,,Left Foot,,,"[120.0, 65.6]",,High Pass,,44.29368,Out,Roberto Soldado Rillo,26009.0,,,,,1,From Free Kick,Bruno Soriano Llido,22819.0,Left Defensive Midfield,40,Villarreal,222,['58a9eaca-e52e-4a73-8ab6-44d6af4ee58b'],2,,,,,,,,,,,,,,,,,Villarreal,222,00:17:02.848,Pass,
,,,,,,,,,,,,,,1.611407,,,,,,,,,,,,,,dc26c517-7174-4e95-9b56-6a2a860ad42a,739,,"[7.0, 36.1]",3825721,17,,,,,-0.99967396,,Right Foot,,,"[22.1, 12.6]",,Ground Pass,,27.933134,,Sidnei Rechel da Silva Júnior,6777.0,,,,Goal Kick,1,From Goal Kick,Germán Darío Lux,27305.0,Goalkeeper,41,RC Deportivo La Coruña,219,['d7aaa39e-500b-4239-b39e-0bfe85c7d1b4'],19,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:17:19.805,Pass,
,,,,,,,,,,,,,,1.367436,,,,,,,,,,,,,,9b2d336c-92a8-485b-a154-21cb4c225744,742,,"[20.1, 11.7]",3825721,17,,,,,2.2517374,,Right Foot,,,"[9.0, 25.4]",,Ground Pass,,17.632357,,Germán Darío Lux,27305.0,,,,,1,From Goal Kick,Sidnei Rechel da Silva Júnior,6777.0,Left Center Back,41,RC Deportivo La Coruña,219,['460a6ae1-b947-4eaa-bb1d-f51a9471fe2b'],22,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:17:22.887,Pass,
,,,,,,,,,,,,,,2.765162,,,,,,,,,,,,,,c62e21a8-acc6-4f10-9962-40e3daa77fc9,745,,"[8.6, 23.9]",3825721,17,,,,,-0.19647305,,Left Foot,,,"[50.3, 15.6]",,High Pass,,42.517998,Incomplete,,,,,,,1,From Goal Kick,Germán Darío Lux,27305.0,Goalkeeper,41,RC Deportivo La Coruña,219,['577e5911-eec1-44a6-b7fd-2241b0093a3e'],26,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:17:26.574,Pass,
