50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,6805b0e0-ceaa-4a64-bd43-2111eabc565c,1,,,,2275116,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Manchester City WFC,746,,0,,,,,,,,,,,,,,,"{'formation': 433, 'lineup': [{'player': {'id': 4637, 'name': 'Ellie Roebuck'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 26}, {'player': {'id': 4992, 'name': 'Janine Elizabeth Beckie'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 11}, {'player': {'id': 10185, 'name': 'Stephanie Houghton'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 6}, {'player': {'id': 15554, 'name': 'Gemma Bonner'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 4}, {'player': {'id': 4651, 'name': 'Demi Stokes'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 3}, {'player': {'id': 10188, 'name': 'Caroline Weir'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'jersey_number': 19}, {'player': {'id': 19416, 'name': 'Laura Coombs'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 7}, {'player': {'id': 4658, 'name': 'Keira Walsh'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 24}, {'player': {'id': 10099, 'name': 'Tessa Wullaert'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 25}, {'player': {'id': 15555, 'name': 'Lauren Hemp'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 15}, {'player': {'id': 10180, 'name': 'Ellen White'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 18}]}",Manchester City WFC,746,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,e189ef7f-1184-4be8-9925-c9db046fea72,2,,,,2275116,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Manchester City WFC,746,,0,,,,,,,,,,,,,,,"{'formation': 433, 'lineup': [{'player': {'id': 15626, 'name': 'Anke Preuß'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 18144, 'name': 'Rebecca Jane'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 22}, {'player': {'id': 15614, 'name': 'Sophie Elizabeth Bradley-Auckland'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 6}, {'player': {'id': 19777, 'name': 'Niamh Fahey'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 5}, {'player': {'id': 15630, 'name': 'Leigh-Anne Robe'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 3}, {'player': {'id': 19779, 'name': 'Rhiannon Roberts'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'jersey_number': 4}, {'player': {'id': 21854, 'name': 'Jade Bailey'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 8}, {'player': {'id': 15547, 'name': 'Melissa Lawley'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 11}, {'player': {'id': 19418, 'name': 'Kirsty Linnett'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 24}, {'player': {'id': 15611, 'name': 'Courtney Sweetman-Kirk'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 9}, {'player': {'id': 15631, 'name': 'Niamh Charles'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 17}]}",Liverpool WFC,966,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,eea9b4c5-ea8d-4b2c-9a42-3e7ac9e7172b,3,,,,2275116,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Manchester City WFC,746,['3e924b68-79c7-48a8-a7cd-515daac65b4e'],0,,,,,,,,,,,,,,,,Manchester City WFC,746,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,3e924b68-79c7-48a8-a7cd-515daac65b4e,4,,,,2275116,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Manchester City WFC,746,['eea9b4c5-ea8d-4b2c-9a42-3e7ac9e7172b'],0,,,,,,,,,,,,,,,,Liverpool WFC,966,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,60821c67-7be2-40b1-9569-0854d4cec0fe,2063,,,,2275116,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,,,,92,Manchester City WFC,746,['82c16687-d19f-4db2-9d6d-ff4ccd1735a5'],0,,,,,,,,,,,,,,,,Manchester City WFC,746,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,82c16687-d19f-4db2-9d6d-ff4ccd1735a5,2064,,,,2275116,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,,,,92,Manchester City WFC,746,['60821c67-7be2-40b1-9569-0854d4cec0fe'],0,,,,,,,,,,,,,,,,Liverpool WFC,966,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,1.379433,,,,,,,,,,,,842cbc81-5143-4944-9119-38a0721327e4,5,,,"[60.0, 40.0]",2275116,0,,,3.0154011,,Right Foot,,,"[46.6, 41.7]",,Ground Pass,,13.507405,,,,,Rhiannon Roberts,19779.0,,,,,,Kick Off,1,From Kick Off,Kirsty Linnett,19418.0,Right Wing,2,Liverpool WFC,966,['37b989df-3baf-42b8-b843-7d099ee2bf01'],0,,,,,,,,,,,,,,,,Liverpool WFC,966,00:00:00.153,Pass,
,,,,,,,,,,,,,,,,,3.022944,,,,,,,,,,,,32b54b09-cbf6-4cfb-976a-78673134b9a7,7,,,"[46.4, 41.1]",2275116,0,,,-0.57479477,,Right Foot,,,"[88.7, 13.7]",,High Pass,,50.39891,,,Incomplete,,,,,,,,,,1,From Kick Off,Rhiannon Roberts,19779.0,Center Defensive Midfield,2,Liverpool WFC,966,['14a27787-4a5f-4f4f-be43-6807dc24965d'],1,,,,,,,,,,,,,,,,Liverpool WFC,966,00:00:01.532,Pass,
,,,,,,,,,,,,,,,,,2.742646,,,,,,,,,,,,14a27787-4a5f-4f4f-be43-6807dc24965d,8,,,"[31.4, 66.4]",2275116,0,,,-0.34421867,,Head,,,"[42.0, 62.6]",,High Pass,,11.2605505,,,Incomplete,,Laura Coombs,19416.0,,,,,,Recovery,1,From Kick Off,Stephanie Houghton,10185.0,Right Center Back,2,Liverpool WFC,966,"['32b54b09-cbf6-4cfb-976a-78673134b9a7', 'd70916e1-264c-4dd9-80d2-d8ef6a558b30', 'df050980-fd11-423c-92fa-1d5aaca321af']",4,,,,,,,,,,,,,,,,Manchester City WFC,746,00:00:04.555,Pass,
,,,,,,,,,,,,,,,,,1.44508,,,,,,,,,,,,df050980-fd11-423c-92fa-1d5aaca321af,10,,,"[78.1, 17.5]",2275116,0,,,1.8086323,,Other,,,"[77.3, 20.8]",,Low Pass,,3.3955853,,,Incomplete,,,,,,,,,Recovery,1,From Kick Off,Kirsty Linnett,19418.0,Right Wing,2,Liverpool WFC,966,"['14a27787-4a5f-4f4f-be43-6807dc24965d', '470a9480-ddab-4f5e-8eea-f2d85133ab86']",7,,,,,,,,,,,,,,,,Liverpool WFC,966,00:00:07.298,Pass,
,,,,,,,,,,,,,,,,,1.294011,,,,,,,,,,,,69663410-fa40-4072-a6ad-787e7ea0bbe1,16,,,"[40.3, 59.9]",2275116,0,,,-2.998635,,Right Foot,,,"[27.1, 58.0]",,Ground Pass,,13.336041,,,,,Stephanie Houghton,10185.0,,,,,,Recovery,1,Regular Play,Laura Coombs,19416.0,Right Center Midfield,3,Manchester City WFC,746,['afa24232-9625-488b-8538-a7080cfc51b4'],10,,,,,,,,,,,,,,,,Manchester City WFC,746,00:00:10.360,Pass,
,,,,,,,,,,,,,,,,,1.15776,,,,,,,,,,,,2cd8d561-e58e-43a1-9e0d-ab13efedf535,19,,,"[27.1, 56.1]",2275116,0,,,-1.731559,,Right Foot,,,"[24.1, 37.6]",,Ground Pass,,18.741665,,,,,Gemma Bonner,15554.0,,,,,,,1,Regular Play,Stephanie Houghton,10185.0,Right Center Back,3,Manchester City WFC,746,['6fedd79d-3693-4f44-ae5a-fad31166a655'],12,,,,,,,,,,,,,,,,Manchester City WFC,746,00:00:12.296,Pass,
