50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,0.995951,,,,,,,,,,,,,,e2eec6e1-67eb-4bde-8da4-772ec0f7d7f0,2131,,"[92.0, 23.0]",3754155,63,,,,1.4862525,,Right Foot,,,"[93.5, 40.7]",,Ground Pass,,17.763445,,,Darren Fletcher,4022.0,,,,,,2,Regular Play,James Grant Chester,9628.0,Left Back,150,West Bromwich Albion,27,['81539fd8-5d44-4a43-a46e-24b31122e349'],25,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:18:25.140,Pass,
,,,,,,,,,,,,,,,,,,0.956664,,,,,,,,,,,,,,3b8e7ea7-48e0-4dce-b2ce-61010eb9d338,2134,,"[93.5, 40.7]",3754155,63,,,,-0.096088715,,Right Foot,,,"[101.8, 39.9]",,Ground Pass,,8.338465,,,Saido Berahino,4630.0,,,,,,2,Regular Play,Darren Fletcher,4022.0,Right Center Midfield,150,West Bromwich Albion,27,['228c1f0a-9014-48c2-9ca8-195a57740b35'],26,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:18:26.176,Pass,
,,,,,,,,,,,,,,,,,,1.104252,,,,,,,,,,,,,,48591016-1ca8-4d00-9e16-bb4c732aa543,2140,,"[24.2, 29.8]",3754155,63,,,,0.2536741,,Left Foot,,,"[35.0, 32.6]",,Ground Pass,,11.157061,,,Troy Deeney,3454.0,,,,,,2,Regular Play,Miguel Ángel Britos Cabrera,3288.0,Left Center Back,151,Watford,23,['11fd6135-0a21-437f-a5ab-948671c1545c'],29,,,,,,,,,,,,,,,,,Watford,23,00:18:29.560,Pass,
,,,,,,,,,,,,,,,,,,1.228562,,,,,,,,,,,,,,d700774c-18e3-480a-861e-710fd74faba1,2142,,"[25.3, 30.8]",3754155,63,True,,,-0.47398317,,Right Foot,,,"[56.1, 15.0]",,Ground Pass,,34.61618,,,José Manuel Jurado Marín,6870.0,,,,,,2,Regular Play,Troy Deeney,3454.0,Left Center Forward,151,Watford,23,['29f2a6e3-7458-4f8e-ab52-bb10acc84ea5'],32,,,,,,,,,,,,,,,,,Watford,23,00:18:32.255,Pass,
,,,,,,,,,,,,,,,,,,0.237085,,,,,,,,,,,,,,29e4dada-78e7-4023-a65b-ee4d2e971ccf,2145,,"[75.7, 9.7]",3754155,63,,,,-2.4329665,,Right Foot,,,"[74.3, 8.5]",,Ground Pass,,1.8439089,Incomplete,,Adlène Guédioura,4828.0,,,,,,2,Regular Play,José Manuel Jurado Marín,6870.0,Left Midfield,151,Watford,23,"['27762563-ce9a-4db8-a6c5-c018ac1efac3', '7b7d12a8-a926-4f99-b679-259839da2ea9', 'a33e4ff2-04fc-416b-a75a-7030fbae9003']",40,,,,,,,,,,,,,,,,,Watford,23,00:18:40.236,Pass,True
,,,,,,,,,,,,,,,,,,1.0894,,,,,,,,,,,,,,279d3630-87e1-4e52-a314-42f00c425830,2150,,"[55.8, 2.5]",3754155,63,,,,0.027770637,,Left Foot,,,"[73.8, 3.0]",,Ground Pass,,18.006943,,,José Manuel Jurado Marín,6870.0,,,,,,2,Regular Play,Nathan Aké,3306.0,Left Back,151,Watford,23,['78d997b8-697d-4aae-9b92-469eab13b84c'],44,,,,,,,,,,,,,,,,,Watford,23,00:18:44.939,Pass,
,,,,,,,,,,,,,,,,,,0.741029,,,,,,,,,,,,,,3d959f93-1f41-4012-94ad-f5c10d425492,2153,,"[94.6, 16.2]",3754155,63,,,,0.83644867,,Right Foot,,,"[101.1, 23.4]",,Ground Pass,,9.7,Incomplete,,Troy Deeney,3454.0,,,,,,2,Regular Play,José Manuel Jurado Marín,6870.0,Left Midfield,151,Watford,23,"['bb006ef0-be57-4cb8-8632-e59dd5e7b7fc', 'd8615585-6cb1-4f92-a3df-31793288a591']",50,,,,,,,,,,,,,,,,,Watford,23,00:18:50.705,Pass,
,,,,,,,,,,,,,,,,,,4.399825,,,,,,,,,,,,,,8d14337d-a163-4f81-8a4e-0340d5d122d2,2157,,"[45.1, 55.5]",3754155,63,,,,-1.0528638,,Right Foot,,,"[70.4, 11.1]",,High Pass,,51.10235,,,James McClean,3514.0,,True,,,,2,Regular Play,Gareth McAuley,3596.0,Right Center Back,152,West Bromwich Albion,27,['317b5593-4776-432e-974b-33609f7e444b'],56,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:18:56.306,Pass,
,,,,,,,,,,,,,,,,,,1.272573,,,,,,,,,,,,,,bec851ae-4f0f-4092-8c25-743f8a911a50,2160,,"[81.0, 17.0]",3754155,64,,,,-2.7376745,,Left Foot,,,"[68.6, 11.7]",,Ground Pass,,13.485177,,,James Grant Chester,9628.0,,,,,,2,Regular Play,James McClean,3514.0,Left Midfield,152,West Bromwich Albion,27,['1a5c9118-c0de-447a-a82f-97e5c17aab3f'],6,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:19:06.122,Pass,
,,,,,,,,,,,,,,,,,,1.333289,,,,,,,,,,,,,,fc07f18f-2507-4d5c-ad04-2e88b81e6df1,2163,,"[68.6, 11.7]",3754155,64,,,,2.8514106,,Right Foot,,,"[54.2, 16.0]",,Ground Pass,,15.028307,,,Jonathan Grant Evans,11012.0,,,,,,2,Regular Play,James Grant Chester,9628.0,Left Back,152,West Bromwich Albion,27,['913f54d0-3124-48e3-886d-c4ba53329a3d'],9,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:19:09.387,Pass,
,,,,,,,,,,,,,,,,,,1.387471,,,,,,,,,,,,,,ee2ae7ff-dc76-430f-98e3-7bf441993964,2166,,"[54.6, 16.2]",3754155,64,,,,1.2757456,,Right Foot,,,"[63.9, 46.8]",,Ground Pass,,31.982027,,,Claudio Ariel Yacob,3967.0,,,,,,2,Regular Play,Jonathan Grant Evans,11012.0,Left Center Back,152,West Bromwich Albion,27,['a85ffd6b-f104-41cb-a0af-e8a62ae52307'],11,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:19:11.649,Pass,
,,,,,,,,,,,,,,,,,,2.242494,,,,,,,,,,,,,,fcceee38-7765-426c-93c6-21d51763e633,2169,,"[63.5, 51.2]",3754155,64,,,,0.8411173,,Right Foot,,,"[87.2, 77.7]",,Ground Pass,,35.551933,,,Craig Dawson,3523.0,,,,,,2,Regular Play,Claudio Ariel Yacob,3967.0,Left Center Midfield,152,West Bromwich Albion,27,['80028040-43a6-48bc-9cc1-12f75aa8f730'],13,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:19:13.947,Pass,
,,,,,,,,,,,,,,,,,,0.916223,,,,,,,,,,,,,,7f0854bc-233d-4da1-abfb-629ebfc58724,2172,,"[92.3, 79.5]",3754155,64,,,,-2.6779451,,Right Foot,,,"[86.5, 76.6]",,Ground Pass,,6.484597,,,Stéphane Sessègnon,2966.0,,,,,,2,Regular Play,Craig Dawson,3523.0,Right Back,152,West Bromwich Albion,27,['8d83aa20-2b9b-476a-89ca-2ccb3a0d8212'],19,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:19:19.556,Pass,
,,,,,,,,,,,,,,,,,,1.908402,,,,,,,,,,,,,,60122443-1bce-4d8b-9f15-0ef91e080731,2175,,"[91.6, 78.0]",3754155,64,,,,-0.51540315,,Right Foot,,,"[108.9, 68.2]",,Ground Pass,,19.882908,,,Craig Dawson,3523.0,,,,,,2,Regular Play,Stéphane Sessègnon,2966.0,Right Midfield,152,West Bromwich Albion,27,['67988469-d183-498d-8e57-0e3e1681d5ff'],22,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:19:22.615,Pass,
,,,,,,,,,,,,,,,,,,0.140848,,,,,,,,,,,,,,4aa8147d-e289-44ce-a410-4a49f5effb0e,2178,,"[113.0, 67.0]",3754155,64,,,,-1.5707964,,Right Foot,,,"[113.0, 58.5]",,Ground Pass,,8.5,Incomplete,,,,,,,,,2,Regular Play,Craig Dawson,3523.0,Right Back,152,West Bromwich Albion,27,['28912059-56ee-4178-a36a-3b62abb953bb'],24,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:19:24.911,Pass,
,,,,,,,,,,,,,,,,,,0.892409,,,,,,,,,,,,,,a144c7a5-ba1b-43b3-b337-6042364a1b92,2181,,"[103.8, 41.4]",3754155,64,,,True,0.35877067,,,,,"[110.2, 43.8]",,High Pass,,6.835203,Incomplete,,,,,,,,,2,Regular Play,James McClean,3514.0,Left Midfield,152,West Bromwich Albion,27,"['8a8a4cc5-ec57-42fc-a50a-972a4d199398', 'd6d91888-5973-4f76-a0d4-5c32f7601e0b']",27,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:19:27.670,Pass,True
,,,,,,,,,,,,,,,,,,2.656676,,,,,,,,,,,,,,d6d91888-5973-4f76-a0d4-5c32f7601e0b,2183,,"[9.9, 36.3]",3754155,64,,,,-0.688145,,Head,,,"[14.4, 32.6]",,High Pass,,5.8258047,Incomplete,,Odion Jude Ighalo,5458.0,,,,,Recovery,2,Regular Play,Ben Watson,3626.0,Left Center Midfield,152,West Bromwich Albion,27,"['8d3b9ea1-b0ca-4e84-88df-4b8d8c526c6f', '95d4f23a-0c06-406e-bfb2-c39443366a81', 'a144c7a5-ba1b-43b3-b337-6042364a1b92']",28,,,,,,,,,,,,,,,,,Watford,23,00:19:28.563,Pass,
,,,,,,,,,,,,,,,,,,0.096409,,,,,,,,,,,,,,f47e784f-3107-4ff6-90f1-cce888316a5b,2186,,"[72.8, 8.0]",3754155,64,,,,-2.5337906,,Left Foot,,,"[70.5, 6.4]",,Ground Pass,,2.8017852,Incomplete,,,,,,,,Recovery,2,Regular Play,James Grant Chester,9628.0,Left Back,152,West Bromwich Albion,27,['645f606e-2809-4af8-a4fb-3e072bee6706'],35,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:19:35.342,Pass,
,,,,,,,,,,,,,,,,,,2.882892,,,,,,,,,,,,,,87e9d255-a741-4aab-99a5-14593981c34a,2189,,"[70.1, 0.1]",3754155,65,,,,2.5936131,,,,,"[48.8, 13.1]",,Low Pass,,24.953756,,,Jonathan Grant Evans,11012.0,,,,,Throw-in,2,From Throw In,James Grant Chester,9628.0,Left Back,153,West Bromwich Albion,27,['8464c1c6-388c-4002-abf6-5ff348f86b41'],23,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:20:23.177,Pass,
,,,,,,,,,,,,,,,,,,1.062228,,,,,,,,,,,,,,d5ef9f2c-1295-4c7f-a8d7-6a9ccf1fbaf1,2192,,"[38.1, 18.6]",3754155,65,,,,0.44684246,,Right Foot,,,"[52.5, 25.5]",,Ground Pass,,15.96778,,,Darren Fletcher,4022.0,,,,,,2,From Throw In,Jonathan Grant Evans,11012.0,Left Center Back,153,West Bromwich Albion,27,['10d62bf6-7d11-4ed9-8bf6-272e8d338ff0'],28,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:20:28.293,Pass,
,,,,,,,,,,,,,,,,,,1.713275,,,,,,,,,,,,,,ff2205a7-dc4a-4318-91b3-68cac5e3e8be,2196,,"[50.9, 25.8]",3754155,65,,,,-1.2416385,,Right Foot,,,"[57.8, 5.6]",,Ground Pass,,21.34596,,,James Grant Chester,9628.0,,,,,,2,From Throw In,Darren Fletcher,4022.0,Right Center Midfield,153,West Bromwich Albion,27,"['61369b76-092b-4081-b8fd-04ba0f67c0b3', '6a331c11-ba83-4564-8943-a93e13d5c287']",30,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:20:30.585,Pass,True
,,,,,,,,,,,,,,,,,,0.93736,,,,,,,,,,,,,,8f942c70-e97d-4bef-bd30-2eca9bb0e482,2202,,"[83.5, 9.4]",3754155,65,,,,0.84089667,,Right Foot,,,"[93.7, 20.8]",,Ground Pass,,15.297058,,,José Salomón Rondón Giménez,4041.0,,,,,,2,From Throw In,James Grant Chester,9628.0,Left Back,153,West Bromwich Albion,27,['fc937438-493f-4982-a0a6-36201d09415c'],39,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:20:39.134,Pass,
,,,,,,,,,,,,,,,,,,0.717474,,,,,,,,,,,,,,5a38a6a5-2354-49a9-9d2a-d18cac3d8ef8,2206,,"[27.1, 58.3]",3754155,65,,,,-2.8577986,,Left Foot,,,"[24.7, 57.6]",,Low Pass,,2.5,Incomplete,,Allan Romeo Nyom,3991.0,,,,,Recovery,2,From Throw In,Etienne Capoue,3721.0,Right Center Midfield,153,West Bromwich Albion,27,"['2076b4b6-7a67-4b3a-95f8-fd7bf298b742', 'd6ff9e5d-844e-4ec2-9b4e-fe02983e7130']",40,,,,,,,,,,,,,,,,,Watford,23,00:20:40.551,Pass,
,,,,,,,,,,,,,,,,,,0.096518,,,,,,,,,,,,,,d1989825-e1ae-44e3-b2d5-5767d758a730,2210,,"[90.3, 15.8]",3754155,65,,,,0.09065989,,Right Foot,,,"[92.5, 16.0]",,Ground Pass,,2.209072,Incomplete,,,,,,,,,2,From Throw In,José Salomón Rondón Giménez,4041.0,Right Center Forward,153,West Bromwich Albion,27,['a28ce2a6-7438-481c-ad0b-bf3127086309'],43,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:20:43.233,Pass,
,,,,,,,,,,,,,,,,,,2.436628,,,,,,,,,,,,,,bb0c9a8d-8635-4a7a-a7b8-992573e3a755,2212,,"[33.1, 63.4]",3754155,65,,,,-0.6303021,,Left Foot,,,"[68.6, 37.5]",,High Pass,,43.94383,Incomplete,,Troy Deeney,3454.0,,,,,Recovery,2,From Throw In,Mario Suárez Mata,23488.0,Right Midfield,153,West Bromwich Albion,27,"['998b9264-98ce-45fe-b47c-559c13f3093e', 'c446b331-6926-49e8-b267-037956b49273']",44,,,,,,,,,,,,,,,,,Watford,23,00:20:44.748,Pass,
,,,,,,,,,,,,,,,,,,1.856806,,,,,,,,,,,,,,2c80e8fd-eb7a-4039-8ffa-12e3dce90ed9,2216,,"[41.9, 43.8]",3754155,65,,,,1.2790035,,Right Foot,,,"[50.1, 71.1]",,Ground Pass,,28.504911,,,Craig Dawson,3523.0,,,,,,2,From Throw In,Gareth McAuley,3596.0,Right Center Back,153,West Bromwich Albion,27,['c0688402-8b02-4dd4-98fe-c6bb8ce981fb'],50,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:20:50.424,Pass,
,,,,,,,,,,,,,,,,,,1.213641,,,,,,,,,,,,,,1442b7b7-14e4-43b7-852e-877dc4076116,2219,,"[50.1, 71.1]",3754155,65,,,,-0.6170464,,Right Foot,,,"[64.9, 60.6]",,Ground Pass,,18.146349,,,Stéphane Sessègnon,2966.0,,,,,,2,From Throw In,Craig Dawson,3523.0,Right Back,153,West Bromwich Albion,27,['432911fe-6423-40c6-9ccb-5b51d62aa58a'],53,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:20:53.221,Pass,
,,,,,,,,,,,,,,,,,,2.223124,,,,,,,,,,,,,,08e65fe0-ed55-4faa-8d3e-47793f064a5f,2229,,"[91.6, 65.7]",3754155,65,,,,-0.38831872,,Right Foot,,,"[109.2, 58.5]",,Ground Pass,,19.015783,,,Saido Berahino,4630.0,,,Through Ball,True,,2,From Throw In,Stéphane Sessègnon,2966.0,Right Midfield,153,West Bromwich Albion,27,['476074a8-879b-4af3-bd77-6c5bb0cefb18'],59,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:20:59.063,Pass,
,,,,,,,,,,,,,,,,,,3.960407,,,,,,,,,,,,,,dfaac738-10ec-4af8-b809-19b9f26ca346,2244,,"[6.0, 36.0]",3754155,68,,,,-0.3490786,,Right Foot,,,"[84.3, 7.5]",,High Pass,,83.32551,Incomplete,,Troy Deeney,3454.0,,,,,Goal Kick,2,From Goal Kick,Heurelho da Silva Gomes,3522.0,Goalkeeper,155,Watford,23,"['4e6219cd-eab1-4ff7-a4de-14efe83cdf59', '5b3c5c34-2d25-4844-b9d2-49a773eb7c0d']",2,,,,,,,,,,,,,,,,,Watford,23,00:23:02.420,Pass,
,,,,,,,,,,,,,,,,,,3.497971,,,,,,,,,,,,,,5648795e-a82a-4204-bcbe-69ba0ebb91fd,2248,,"[35.7, 72.2]",3754155,68,,,,-0.27863398,,Right Foot,,,"[75.2, 60.9]",,High Pass,,41.084545,,,Victor Chinedu Anichebe,40130.0,,,,,Recovery,2,Regular Play,Darren Fletcher,4022.0,Right Center Midfield,156,West Bromwich Albion,27,['90c927f2-292b-475a-81bf-21fea65b5adc'],7,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:23:07.853,Pass,
,,,,,,,,,,,,,,,,,,1.789559,,,,,,,,,,,,,,bd3dec4c-3b0d-4772-abea-6d660e078c4d,2250,,"[76.0, 60.9]",3754155,68,,,True,-0.29570433,,,,,"[91.1, 56.3]",,Low Pass,,15.78512,Incomplete,,Saido Berahino,4630.0,,,,,,2,Regular Play,Victor Chinedu Anichebe,40130.0,Right Center Forward,156,West Bromwich Albion,27,"['a6430dd7-a989-47d3-aca3-b2ec047fa4e7', 'c13b3b66-c698-467c-8138-cc161207009c', 'd7bbcaba-4877-4a62-a835-f1d768d99885']",11,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:23:11.351,Pass,True
,,,,,,,,,,,,,,,,,,2.490241,,,,,,,,,,,,,,06ec5dd2-e77c-478f-99ba-743f4e87b772,2255,,"[44.5, 25.5]",3754155,68,,,True,0.9064649,,,,,"[59.3, 44.4]",,High Pass,,24.005207,Incomplete,,Odion Jude Ighalo,5458.0,,,,,Recovery,2,Regular Play,Ben Watson,3626.0,Left Center Midfield,156,West Bromwich Albion,27,"['25d2a7dc-ee6f-4a85-a3e2-fa6eab42a58e', '33cf204f-8d62-47c9-9dfd-68b40fc63680', 'c7f523ea-d0ed-430e-baa3-ec5308782a85']",15,,,,,,,,,,,,,,,,,Watford,23,00:23:15.840,Pass,True
,,,,,,,,,,,,,,,,,,2.387454,,,,,,,,,,,,,,c7f523ea-d0ed-430e-baa3-ec5308782a85,2257,,"[60.8, 35.7]",3754155,68,,,,-0.70821846,,Head,,,"[81.0, 18.4]",,High Pass,,26.595676,Incomplete,,James McClean,3514.0,,,,,Recovery,2,Regular Play,Jonathan Grant Evans,11012.0,Left Center Back,156,West Bromwich Albion,27,"['06ec5dd2-e77c-478f-99ba-743f4e87b772', '4b63f25a-0b57-415d-b0c7-909e6b8e3358', '776c889d-3a5d-42d0-821c-68082ccbdeb1']",18,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:23:18.331,Pass,
,,,,,,,,,,,,,,,,,,3.942987,,,,,,,,,,,,,,776c889d-3a5d-42d0-821c-68082ccbdeb1,2259,,"[39.1, 61.7]",3754155,68,,,,0.16713044,,Right Foot,,,"[80.0, 68.6]",,High Pass,,41.477947,Incomplete,,Odion Jude Ighalo,5458.0,,,,,Recovery,2,Regular Play,Allan Romeo Nyom,3991.0,Right Back,156,West Bromwich Albion,27,"['068744df-c9e0-4255-ac31-25bb8dc8e92d', 'be9b5c61-6f25-4e74-a75e-339512971f03', 'c7f523ea-d0ed-430e-baa3-ec5308782a85']",20,,,,,,,,,,,,,,,,,Watford,23,00:23:20.718,Pass,
,,,,,,,,,,,,,,,,,,0.698844,,,,,,,,,,,,,,068744df-c9e0-4255-ac31-25bb8dc8e92d,2261,,"[40.1, 11.5]",3754155,68,,,,-0.24925214,,Head,,,"[45.6, 10.1]",,Low Pass,,5.6753855,Incomplete,,Callum McManaman,9551.0,,,,,Recovery,2,Regular Play,Jonathan Grant Evans,11012.0,Left Center Back,156,West Bromwich Albion,27,"['776c889d-3a5d-42d0-821c-68082ccbdeb1', 'cbf38741-f835-40ad-83f4-28d18d58509c', 'd568c643-5c94-4c35-9e32-d8a7576c8fe0']",24,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:23:24.661,Pass,
,,,,,,,,,,,,,,,,,,1.600942,,,,,,,,,,,,,,59c2e4c6-5b54-4815-8c6f-566396c20086,2265,,"[45.1, 0.1]",3754155,68,,,,2.6371515,,,,,"[25.9, 10.7]",,Low Pass,,21.931713,,,Jonathan Grant Evans,11012.0,,,,,Throw-in,2,From Throw In,James McClean,3514.0,Left Midfield,157,West Bromwich Albion,27,['f1ef7252-11f4-4972-a39c-b6a2a4e65fe1'],30,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:23:30.670,Pass,
,,,,,,,,,,,,,,,,,,2.103559,,,,,,,,,,,,,,67a69362-d0a3-46d8-bf2c-a08f637ea094,2268,,"[25.9, 10.7]",3754155,68,,,,1.3020492,,Right Foot,,,"[34.3, 41.2]",,Ground Pass,,31.635582,,,Darren Fletcher,4022.0,,,,,,2,From Throw In,Jonathan Grant Evans,11012.0,Left Center Back,157,West Bromwich Albion,27,['12af68da-37dc-481d-83cd-75d18aca306f'],33,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:23:33.468,Pass,
,,,,,,,,,,,,,,,,,,0.821011,,,,,,,,,,,,,,5ec88bff-7868-41a8-a91b-9a849b0135b8,2271,,"[69.0, 63.6]",3754155,68,,,,0.98539114,,Left Foot,,,"[74.9, 72.5]",,Ground Pass,,10.678015,,,Stéphane Sessègnon,2966.0,,,,,,2,From Throw In,Darren Fletcher,4022.0,Right Center Midfield,157,West Bromwich Albion,27,['f4b21dfc-bf88-49a7-9135-e53d89db8284'],41,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:23:41.455,Pass,
,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,e94a52a4-d475-427a-8341-79db61511fe4,2279,,"[20.6, 1.7]",3754155,68,,,,2.3779302,,Left Foot,,,"[11.2, 10.7]",,Ground Pass,,13.013839,,,Nathan Aké,3306.0,,,,,,2,Regular Play,José Manuel Jurado Marín,6870.0,Left Midfield,158,Watford,23,['30725776-1b4c-48da-9d7a-332b416ec3fb'],51,,,,,,,,,,,,,,,,,Watford,23,00:23:51.154,Pass,
,,,,,,,,,,,,,,,,,,0.635213,,,,,,,,,,,,,,ad0191ba-4b73-41f0-83ed-a25385b3bd63,2283,,"[2.2, 5.8]",3754155,68,,,,-0.21439546,,Left Foot,,,"[14.6, 3.1]",,Ground Pass,,12.690548,,,José Manuel Jurado Marín,6870.0,,,,,,2,Regular Play,Nathan Aké,3306.0,Left Back,158,Watford,23,['21b44134-a89a-4905-bc91-b3d72c6b162d'],55,,,,,,,,,,,,,,,,,Watford,23,00:23:55.440,Pass,
,,,,,,,,,,,,,,,,,,0.134535,,,,,,,,,,,,,,ef14fd43-5e7f-4d4b-b56e-a476957dc8db,2286,,"[14.6, 3.1]",3754155,68,,,,-0.09347678,,Left Foot,,,"[17.8, 2.8]",,Low Pass,,3.2140317,Incomplete,,,,,,,,,2,Regular Play,José Manuel Jurado Marín,6870.0,Left Midfield,158,Watford,23,['02e404ad-0460-45b0-aa49-df89f08dc674'],56,,,,,,,,,,,,,,,,,Watford,23,00:23:56.725,Pass,
,,,,,,,,,,,,,,,,,,0.647793,,,,,,,,,,,,,,974bfbdd-0d8f-47ad-889d-b23ff597cf01,2290,,"[115.3, 71.9]",3754155,68,,,,-1.5488218,,Right Foot,,,"[115.7, 53.7]",,High Pass,,18.204395,Incomplete,,,,,,,,,2,Regular Play,Stéphane Sessègnon,2966.0,Right Midfield,158,Watford,23,['de00769f-7f9e-4aa1-ada2-f51052e753c2'],58,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:23:58.932,Pass,
,,,,,,,,,,,,,,,,,,1.529949,,,,,,,,,,,,,,8a741404-91ce-4d21-9f0a-744a030724d1,2293,,"[120.0, 80.0]",3754155,69,,,,-1.693979,,Left Foot,,,"[116.1, 48.5]",,High Pass,True,31.74051,Incomplete,,,,,,Inswinging,,Corner,2,From Corner,James McClean,3514.0,Left Midfield,159,West Bromwich Albion,27,['2d1a4316-9e5e-48ce-8db3-fa5c7300c42a'],24,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:24:24.595,Pass,
,,,,,,,,,,,,,,,,,,1.40488,,,,,,,,,,,,,,3985ae38-5604-43ca-8183-36913c7d9030,2295,,"[31.2, 32.2]",3754155,69,,,,-1.901679,,Head,,,"[26.7, 19.1]",,High Pass,,13.851354,,,Mario Suárez Mata,23488.0,,,,,Recovery,2,Regular Play,José Manuel Jurado Marín,6870.0,Left Midfield,160,Watford,23,['ac06edad-f6a3-4e7a-bd75-cc9e3a1fbe14'],29,,,,,,,,,,,,,,,,,Watford,23,00:24:29.056,Pass,
,,,,,,,,,,,,,,,,,,1.248537,,,,,,,,,,,,,,c1f4843e-d4a6-4c07-8016-8d7494d62c6e,2298,,"[30.4, 19.5]",3754155,69,,,,1.3573493,,Right Foot,,,"[34.8, 39.8]",,Ground Pass,,20.771374,,,José Manuel Jurado Marín,6870.0,,,,,,2,Regular Play,Mario Suárez Mata,23488.0,Right Midfield,160,Watford,23,['8c8b3ec0-1788-4063-8dd2-80d0c9a4a2dd'],30,,,,,,,,,,,,,,,,,Watford,23,00:24:30.484,Pass,
,,,,,,,,,,,,,,,,,,1.36554,,,,,,,,,,,,,,66c32965-aeef-4024-ab32-838f6176f816,2301,,"[35.3, 38.7]",3754155,69,,,,-0.74988014,,Right Foot,,,"[45.5, 29.2]",,Ground Pass,,13.938795,,,Troy Deeney,3454.0,,,,,,2,Regular Play,José Manuel Jurado Marín,6870.0,Left Midfield,160,Watford,23,['3d08ddfb-cf5f-4094-b07b-35a64f83112c'],31,,,,,,,,,,,,,,,,,Watford,23,00:24:31.931,Pass,
,,,,,,,,,,,,,,,,,,2.246476,,,,,,,,,,,,,,6f9da877-eaad-4c95-9c70-a439c0eeb805,2304,,"[50.0, 26.0]",3754155,69,,,,-0.5475049,,Right Foot,,,"[81.0, 7.1]",,Ground Pass,,36.307163,,,Odion Jude Ighalo,5458.0,,,Through Ball,True,,2,Regular Play,Troy Deeney,3454.0,Left Center Forward,160,Watford,23,"['8031c215-1f2f-461e-812b-cf2f28eebd4c', 'edaf7dd0-7ff8-42a5-8bad-6252dc4c3373']",33,,,,,,,,,,,,,,,,,Watford,23,00:24:33.297,Pass,True
,,,,,,,,,,,,,,,,,,1.543846,,,,,,,,,,,,,,3e0b6ee6-30a7-4042-8cf0-6949c8d8fe9f,2313,,"[115.7, 22.7]",3754155,69,,,,3.0890095,,Right Foot,,True,"[104.3, 23.3]",,Ground Pass,,11.415778,Incomplete,,Mario Suárez Mata,23488.0,,,,,,2,Regular Play,Odion Jude Ighalo,5458.0,Right Center Forward,160,Watford,23,"['37e9f011-f12f-4475-8e21-ea9bc653ebb1', '591a413f-0406-4f56-a34b-a23a11a57f3e']",43,,,,,,,,,,,,,,,,,Watford,23,00:24:43.066,Pass,
