ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_offensive,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_redirect,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,2.607279,,,,,,,,,,,,2e906476-689c-455f-9ef5-392ef8d969f8,2236,,,"[19.0, 25.1]",3754312,52,,,,,-1.2801971,,Right Foot,,,"[22.2, 14.4]",,High Pass,,11.168259,,,Ignacio Monreal Eraso,3498.0,,,,,,,2,Regular Play,Per Mertesacker,3475.0,Right Center Back,113,Arsenal,1,"['178555c2-f7be-46ab-a507-1c31a837fa19', '2473c7ba-8eab-4340-a324-1e3d9ee2ca03']",23,,,,,,,,,,,,,,,,,,Arsenal,1,00:07:23.033,Pass,True
,,,,,,,,,,,,,,,,,3.199996,,,,,,,,,,,,266093dc-c984-4f50-a1fe-60c6817b035c,2243,,,"[29.5, 24.1]",3754312,52,,True,,,0.99227214,,Left Foot,,,"[61.5, 73.1]",,High Pass,,58.5235,,,Héctor Bellerín Moruno,3511.0,,,True,,,Free Kick,2,From Free Kick,Ignacio Monreal Eraso,3498.0,Left Back,114,Arsenal,1,['8bd2867e-f419-41f0-a5c2-cce0744e28e7'],44,,,,,,,,,,,,,,,,,,Arsenal,1,00:07:44.421,Pass,
,,,,,,,,,,,,,,,,,1.759999,,,,,,,,,,,,4e3f49a5-f404-44eb-b10a-009bbc9bb565,2245,,,"[67.5, 74.3]",3754312,52,,,,,-2.7923853,,Right Foot,,,"[49.1, 67.6]",,Ground Pass,,19.581879,,,Per Mertesacker,3475.0,,,,,,,2,From Free Kick,Héctor Bellerín Moruno,3511.0,Right Back,114,Arsenal,1,['3d3f658a-693b-444f-81de-7ad0ef505656'],50,,,,,,,,,,,,,,,,,,Arsenal,1,00:07:50.294,Pass,
,,,,,,,,,,,,,,,,,1.159998,,,,,,,,,,,,3eebafcd-1efa-444b-9a91-9b2ac9bf9a9d,2248,,,"[49.1, 67.6]",3754312,52,,,,,0.08931399,,Right Foot,,,"[62.5, 68.8]",,Ground Pass,,13.453624,,,Aaron Ramsey,3517.0,,,,,,,2,From Free Kick,Per Mertesacker,3475.0,Right Center Back,114,Arsenal,1,['075f4a21-4b37-4805-a5f7-5f3f05d28abd'],52,,,,,,,,,,,,,,,,,,Arsenal,1,00:07:52.094,Pass,
,,,,,,,,,,,,,,,,,0.999998,,,,,,,,,,,,64ebd232-3858-4076-81c4-8e2f09f288f6,2252,,,"[62.7, 68.9]",3754312,52,,,,,-3.0440016,,Right Foot,,,"[48.4, 67.5]",,Ground Pass,,14.368368,,,Per Mertesacker,3475.0,,,,,,,2,From Free Kick,Aaron Ramsey,3517.0,Right Wing,114,Arsenal,1,"['0dc4e69e-a73c-4f14-8fdd-d44b2b629a02', 'b7420b64-24be-4b12-83eb-0e88ff1406d8']",55,,,,,,,,,,,,,,,,,,Arsenal,1,00:07:55.454,Pass,True
,,,,,,,,,,,,,,,,,2.095485,,,,,,,,,,,,5527792f-8e81-4904-9058-6a69161c3986,2255,,,"[47.3, 66.8]",3754312,52,,,,,-1.5592228,,Left Foot,,,"[47.8, 23.6]",,Ground Pass,,43.202892,,,Laurent Koscielny,3394.0,,,True,,,,2,From Free Kick,Per Mertesacker,3475.0,Right Center Back,114,Arsenal,1,['17d19351-e1b9-429a-8d0e-f41aaab04fa6'],57,,,,,,,,,,,,,,,,,,Arsenal,1,00:07:57.654,Pass,
,,,,,,,,,,,,,,,,,0.844331,,,,,,,,,,,,7c436901-8a79-4c0c-b8b8-7a1edb9983d1,2258,,,"[67.2, 14.4]",3754312,53,,,,,-1.4056476,,Right Foot,,,"[69.4, 1.2]",,Ground Pass,,13.382077,,,Ignacio Monreal Eraso,3498.0,,,,,,,2,From Free Kick,Laurent Koscielny,3394.0,Left Center Back,114,Arsenal,1,['3c9aa18f-d0e2-4ae3-bbd0-0557d10a1559'],4,,,,,,,,,,,,,,,,,,Arsenal,1,00:08:04.281,Pass,
,,,,,,,,,,,,,,,,,0.644823,,,,,,,,,,,,ca831f36-625b-4cf0-a669-ba7a333b02dd,2261,,,"[69.4, 1.2]",3754312,53,,,,,-0.093187265,,Left Foot,,,"[80.1, 0.2]",,Ground Pass,,10.746628,,,Alexis Alejandro Sánchez Sánchez,3385.0,,,,,,,2,From Free Kick,Ignacio Monreal Eraso,3498.0,Left Back,114,Arsenal,1,['7618b02f-eb0c-4cf7-a61b-a06810229240'],5,,,,,,,,,,,,,,,,,,Arsenal,1,00:08:05.816,Pass,
,,,,,,,,,,,,,,,,,0.637198,,,,,,,,,,,,8f7f2b4c-101e-4123-a26f-6f0085b61125,2265,,,"[78.3, 0.2]",3754312,53,,,,,2.997854,,Right Foot,,,"[70.7, 1.3]",,Low Pass,,7.6791925,,,Ignacio Monreal Eraso,3498.0,,,,,,,2,From Free Kick,Alexis Alejandro Sánchez Sánchez,3385.0,Left Wing,114,Arsenal,1,['4890c358-8716-450f-b85e-4d5aae56e321'],7,,,,,,,,,,,,,,,,,,Arsenal,1,00:08:07.503,Pass,
,,,,,,,,,,,,,,,,,1.490943,,,,,,,,,,,,4d1f7171-acd9-4b2c-afd2-862295469ae6,2269,,,"[63.5, 1.3]",3754312,53,,,,,2.1355474,,Right Foot,,,"[55.2, 14.4]",,Ground Pass,,15.508062,,,Laurent Koscielny,3394.0,,,,,,,2,From Free Kick,Ignacio Monreal Eraso,3498.0,Left Back,114,Arsenal,1,['da89c96d-da7a-4376-a2d4-2ce7f5ecca45'],9,,,,,,,,,,,,,,,,,,Arsenal,1,00:08:09.547,Pass,
,,,,,,,,,,,,,,,,,0.077162,,,,,,,,,,,,45cf204d-bf53-4e30-a2a3-2437155a4294,2272,,,"[54.6, 13.9]",3754312,53,,,,,1.7088023,,Right Foot,,,"[54.1, 17.5]",,Ground Pass,,3.6345563,Incomplete,,Francis Joseph Coquelin,3437.0,,,,,,,2,From Free Kick,Laurent Koscielny,3394.0,Left Center Back,114,Arsenal,1,"['1229326a-3922-49e4-86a6-dbf97bebfed4', '8ebb6936-1d7c-4529-bea9-66987d4e55ba', 'b6ba868d-88f8-44ec-91e5-e79cb8920d01']",11,,,,,,,,,,,,,,,,,,Arsenal,1,00:08:11.038,Pass,True
,,,,,,,,,,,,,,,,,0.927453,,,,,,,,,,,,8f2f2a63-cc70-4723-a8ee-bebe2aa2cfb2,2281,,,"[30.3, 6.7]",3754312,53,,,,,0.96770865,,Right Foot,,,"[37.6, 17.3]",,Ground Pass,,12.870509,,,Laurent Koscielny,3394.0,,,,,,,2,From Free Kick,Francis Joseph Coquelin,3437.0,Right Defensive Midfield,114,Arsenal,1,['667a8df6-b99a-4bf6-a383-b150ab5f2160'],17,,,,,,,,,,,,,,,,,,Arsenal,1,00:08:17.312,Pass,
,,,,,,,,,,,,,,,,,1.284146,,,,,,,,,,,,54213b89-5944-434b-b005-7eb0056ce726,2284,,,"[41.6, 20.9]",3754312,53,,,,,0.22976767,,Right Foot,,,"[71.1, 27.8]",,Ground Pass,,30.296204,,,Mesut Özil,3496.0,,,,,,,2,From Free Kick,Laurent Koscielny,3394.0,Left Center Back,114,Arsenal,1,['df329ad8-7e72-4413-854d-a4ac4795d3c0'],19,,,,,,,,,,,,,,,,,,Arsenal,1,00:08:19.763,Pass,
,,,,,,,,,,,,,,,,,1.439999,,,,,,,,,,,,8feb6e96-0cfe-460c-8195-afcb9e94d897,2287,,,"[78.3, 39.2]",3754312,53,,,,,-0.95594734,,Left Foot,,,"[93.2, 18.1]",,Ground Pass,,25.830603,,,Santiago Cazorla González,11386.0,,,,,,,2,From Free Kick,Mesut Özil,3496.0,Center Attacking Midfield,114,Arsenal,1,['7ab47625-4b63-4c09-a380-14daf9a5530d'],25,,,,,,,,,,,,,,,,,,Arsenal,1,00:08:25.620,Pass,
,,,,,,,,,,,,,,,,,1.402721,,,,,,,,,,,,a14a9c6a-51c2-424e-a660-43d8964f276c,2290,,,"[99.7, 23.5]",3754312,53,,,,,0.5247958,2eb5d80a-9c9c-48ca-846b-d2277f81530c,Right Foot,,,"[109.2, 29.0]",,Ground Pass,,10.977249,,,Aaron Ramsey,3517.0,True,,,,,,2,From Free Kick,Santiago Cazorla González,11386.0,Left Defensive Midfield,114,Arsenal,1,['1403c464-9197-4566-942b-a4a47fdc526f'],28,,,,,,,,,,,,,,,,,,Arsenal,1,00:08:28.787,Pass,
,,,,,,,,,,,,,,,,,0.479993,,,,,,,,,,,,443022f8-9f58-4b1c-8fff-7703be5424bc,2295,,,"[117.5, 0.1]",3754312,53,,True,,,2.0469956,,,,,"[112.6, 9.6]",,Low Pass,,10.689247,,,Mesut Özil,3496.0,,,,,,Throw-in,2,From Throw In,Aaron Ramsey,3517.0,Right Wing,115,Arsenal,1,['29c4e8e8-83f4-4e60-82bc-9d0a2eac69b1'],37,,,,,,,,,,,,,,,,,,Arsenal,1,00:08:37.546,Pass,
,,,,,,,,,,,,,,,,,0.826974,,,,,,,,,,,,eeff4ab9-e9d9-451e-b564-f10d1204da33,2297,,,"[112.6, 4.1]",3754312,53,,,,,2.7187388,,Right Foot,,,"[106.6, 6.8]",,Ground Pass,,6.5795135,,,Aaron Ramsey,3517.0,,,,,,,2,From Throw In,Mesut Özil,3496.0,Center Attacking Midfield,115,Arsenal,1,['eb3d6aa9-84c5-4a72-897d-00ca3ad02d3b'],39,,,,,,,,,,,,,,,,,,Arsenal,1,00:08:39.283,Pass,
,,,,,,,,,,,,,,,,,1.106639,,,,,,,,,,,,88e1c146-c7cc-47a3-8ba8-714cdd9ca56e,2300,,,"[106.5, 6.8]",3754312,53,,,,,2.9441972,,Right Foot,,,"[89.5, 10.2]",,Ground Pass,,17.336666,,,Ignacio Monreal Eraso,3498.0,,,,,,,2,From Throw In,Aaron Ramsey,3517.0,Right Wing,115,Arsenal,1,['215370f6-42da-4799-8ffa-12ad53dd85ab'],42,,,,,,,,,,,,,,,,,,Arsenal,1,00:08:42.470,Pass,
,,,,,,,,,,,,,,,,,1.28893,,,,,,,,,,,,8f236148-7e97-428d-8222-d6fd6330600d,2303,,,"[90.5, 10.1]",3754312,53,,,,,-0.6689067,,Left Foot,,,"[101.0, 1.8]",,Ground Pass,,13.384319,,,Mesut Özil,3496.0,,,,,,,2,From Throw In,Ignacio Monreal Eraso,3498.0,Left Back,115,Arsenal,1,['0cf48463-3655-4841-9b9e-dda8bb0ffbfc'],43,,,,,,,,,,,,,,,,,,Arsenal,1,00:08:43.657,Pass,
,,,,,,,,,,,,,,,,,1.639992,,,,,,,,,,,,23b9bcc7-acc9-492b-84a8-c111b1f9d75a,2306,,,"[99.9, 3.6]",3754312,53,,,,,2.863293,,Left Foot,,,"[84.5, 8.0]",,Ground Pass,,16.016241,,,Ignacio Monreal Eraso,3498.0,,,,,,,2,From Throw In,Mesut Özil,3496.0,Center Attacking Midfield,115,Arsenal,1,['b1866704-7404-4383-8133-4184a87acdb6'],47,,,,,,,,,,,,,,,,,,Arsenal,1,00:08:47.146,Pass,
,,,,,,,,,,,,,,,,,0.687105,,,,,,,,,,,,1b9ea279-cdac-4767-8571-ba00f38610f9,2309,,,"[84.5, 8.1]",3754312,53,,,,,2.2655346,,Left Foot,,,"[74.0, 20.7]",,Ground Pass,,16.401524,,,Francis Joseph Coquelin,3437.0,,,,,,,2,From Throw In,Ignacio Monreal Eraso,3498.0,Left Back,115,Arsenal,1,['feecdce1-0166-40f6-a4d4-a47eb001c794'],49,,,,,,,,,,,,,,,,,,Arsenal,1,00:08:49.586,Pass,
,,,,,,,,,,,,,,,,,1.119992,,,,,,,,,,,,8febc6b9-9251-45a4-96c5-2f13eb73a7e4,2313,,,"[72.8, 24.8]",3754312,53,,,,,1.3734008,,Right Foot,,,"[76.2, 41.8]",,Ground Pass,,17.336666,,,Santiago Cazorla González,11386.0,,,,,,,2,From Throw In,Francis Joseph Coquelin,3437.0,Right Defensive Midfield,115,Arsenal,1,['368e5cfe-8243-4bdf-9d6a-256a964b3cec'],51,,,,,,,,,,,,,,,,,,Arsenal,1,00:08:51.193,Pass,
,,,,,,,,,,,,,,,,,0.98047,,,,,,,,,,,,81455dc8-9268-40e0-aadb-8bf93e07828d,2316,,,"[82.2, 40.8]",3754312,53,,,,,-1.3118769,,Right Foot,,,"[87.1, 22.3]",,Ground Pass,,19.13792,,,Mesut Özil,3496.0,,,,,,,2,From Throw In,Santiago Cazorla González,11386.0,Left Defensive Midfield,115,Arsenal,1,['27acdf74-dff9-4aad-aa77-b5ffe399e144'],56,,,,,,,,,,,,,,,,,,Arsenal,1,00:08:56.633,Pass,
,,,,,,,,,,,,,,,,,0.879999,,,,,,,,,,,,1cc96b23-754b-4ff4-bb95-cdc18fb2eb21,2320,,,"[83.7, 32.5]",3754312,54,,,,,1.6103238,,Left Foot,,,"[83.0, 50.2]",,Ground Pass,,17.713837,,,Santiago Cazorla González,11386.0,,,,,,,2,From Throw In,Mesut Özil,3496.0,Center Attacking Midfield,115,Arsenal,1,['645db6c3-794e-4730-b9ef-fbd25466f5e7'],1,,,,,,,,,,,,,,,,,,Arsenal,1,00:09:01.933,Pass,
,,,,,,,,,,,,,,,,,1.604794,,,,,,,,,,,,b5458e1a-652d-46a7-b41b-b909b3b4c2a7,2324,,,"[83.7, 51.1]",3754312,54,,,,,1.1577164,,Right Foot,,,"[94.0, 74.6]",,Low Pass,,25.658136,,,Héctor Bellerín Moruno,3511.0,,,,,,,2,From Throw In,Santiago Cazorla González,11386.0,Left Defensive Midfield,115,Arsenal,1,['446f779c-c7ef-412c-9c8e-2f5751b32bb8'],4,,,,,,,,,,,,,,,,,,Arsenal,1,00:09:04.133,Pass,
,,,,,,,,,,,,,,,,,1.04,,,,,,,,,,,,cda5b78e-6b67-43ac-84ca-c935eedb7c37,2327,,,"[94.0, 74.6]",3754312,54,,,,,-2.368242,,Right Foot,,,"[81.4, 62.3]",,Ground Pass,,17.608236,,,Santiago Cazorla González,11386.0,,,,,,,2,From Throw In,Héctor Bellerín Moruno,3511.0,Right Back,115,Arsenal,1,['3937a0e9-833c-4f37-9680-ff9c96588687'],7,,,,,,,,,,,,,,,,,,Arsenal,1,00:09:07.563,Pass,
,,,,,,,,,,,,,,,,,0.90158,,,,,,,,,,,,73704382-2a55-4ab3-bd22-fe40e15f2132,2330,,,"[87.2, 52.3]",3754312,54,,,,,0.2027815,,Right Foot,,,"[97.9, 54.5]",,Ground Pass,,10.923827,,,Aaron Ramsey,3517.0,,,,,,,2,From Throw In,Santiago Cazorla González,11386.0,Left Defensive Midfield,115,Arsenal,1,['53dccbd7-4934-45fc-ac38-6a33d0e5d2b5'],11,,,,,,,,,,,,,,,,,,Arsenal,1,00:09:11.465,Pass,
,,,,,,,,,,,,,,,,,1.101943,,,,,,,,,,,,954de3a0-7387-4e37-afb8-230779da95b6,2333,,,"[98.7, 53.9]",3754312,54,,,,,0.43178588,,Right Foot,,,"[108.9, 58.6]",,Ground Pass,,11.230762,,,Héctor Bellerín Moruno,3511.0,,,,,,,2,From Throw In,Aaron Ramsey,3517.0,Right Wing,115,Arsenal,1,['b3d0f8a4-c79d-4af4-ab7a-594d8a8066f5'],14,,,,,,,,,,,,,,,,,,Arsenal,1,00:09:14.217,Pass,
,,,,,,,,,,,,,,,,,1.746688,,,,,,,,,,,,1d1caa44-2769-431e-9eca-3c3ad1f59461,2336,,,"[108.9, 58.6]",3754312,54,,,,,-1.4225152,578c4fb5-317d-4a23-8464-658590d5dd02,Right Foot,True,,"[112.5, 34.5]",,High Pass,,24.367395,,,Alexis Alejandro Sánchez Sánchez,3385.0,True,,,,,,2,From Throw In,Héctor Bellerín Moruno,3511.0,Right Back,115,Arsenal,1,['43d8d5f3-a77a-4fe6-96a9-75e45a5a310e'],15,,,,,,,,,,,,,,,,,,Arsenal,1,00:09:15.359,Pass,
,,,,,,,,,,,,,,,,,0.391459,,,,,,,,,,,,dc8152b8-3020-4731-9c6f-7934cab4bcf1,2344,,,"[61.0, 40.1]",3754312,55,,,,,1.3078016,,Right Foot,,,"[61.7, 42.7]",,Ground Pass,,2.6925824,,,Jordon Mutch,15892.0,,,,,,Kick Off,2,From Kick Off,Connor Wickham,20641.0,Center Forward,116,Crystal Palace,31,['56423ebe-4825-450a-8f56-f548886463db'],3,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:10:03.181,Pass,
,,,,,,,,,,,,,,,,,1.674952,,,,,,,,,,,,b712746a-53a1-455f-a772-efb9509da921,2346,,,"[61.7, 42.7]",3754312,55,,,,,-2.612346,,Right Foot,,,"[40.5, 30.3]",,Ground Pass,,24.560131,,,Damien Delaney,3693.0,,,,,,,2,From Kick Off,Jordon Mutch,15892.0,Center Attacking Midfield,116,Crystal Palace,31,['692a84e4-e0f4-43fc-a53e-4d389064ef1a'],3,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:10:03.572,Pass,
,,,,,,,,,,,,,,,,,1.841935,,,,,,,,,,,,13e474ce-79f9-42e1-9e5e-a713912bce3b,2349,,,"[41.8, 32.0]",3754312,55,,,,,2.140389,,Left Foot,,,"[28.8, 52.3]",,Ground Pass,,24.105808,,,Scott Dann,3407.0,,,,,,,2,From Kick Off,Damien Delaney,3693.0,Left Center Back,116,Crystal Palace,31,['104538ce-1018-4565-8181-898333f69650'],5,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:10:05.498,Pass,
,,,,,,,,,,,,,,,,,2.980291,,,,,,,,,,,,f039aafc-ce7e-4083-acda-c536092e7044,2352,,,"[30.9, 53.1]",3754312,55,,,,,-0.20885532,,Right Foot,,,"[82.8, 42.1]",,High Pass,,53.0529,,,Connor Wickham,20641.0,,,,,,,2,From Kick Off,Scott Dann,3407.0,Right Center Back,116,Crystal Palace,31,['8ff21347-059a-4c95-a1c2-a0da8f378cc4'],9,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:10:09.403,Pass,
,,,,,,,,,,,,,,,,,1.353464,,,,,,,,,,,,bf0b0dc7-3297-46cb-bbdf-54bd4aba6f74,2355,,,"[82.8, 42.1]",3754312,55,,,,True,0.3290497,,,,,"[95.1, 46.3]",,High Pass,,12.997308,Incomplete,,Jordon Mutch,15892.0,,,,,,,2,From Kick Off,Connor Wickham,20641.0,Center Forward,116,Crystal Palace,31,"['095e3b9d-db7f-492d-9acc-afe0eab823f2', '7f6f6a8c-39ed-42d8-85f6-6ca2ddeea2d8', 'ed68edda-6d56-47a2-9f7a-8001b215588a']",12,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:10:12.383,Pass,True
,,,,,,,,,,,,,,,,,1.843478,,,,,,,,,,,,7f6f6a8c-39ed-42d8-85f6-6ca2ddeea2d8,2357,,,"[25.0, 33.8]",3754312,55,,,,,1.2473127,,Head,,,"[30.8, 51.1]",,High Pass,,18.24637,,,Per Mertesacker,3475.0,,,,,,Recovery,2,From Kick Off,Laurent Koscielny,3394.0,Left Center Back,116,Crystal Palace,31,"['bf0b0dc7-3297-46cb-bbdf-54bd4aba6f74', 'caa6f9dc-91b2-4a03-bb9d-dd35c9b639bb']",13,,,,,,,,,,,,,,,,,,Arsenal,1,00:10:13.737,Pass,
,,,,,,,,,,,,,,,,,1.708507,,,,,,,,,,,,a1bb6b57-251c-4ef3-894c-28cb588d16a6,2362,,,"[25.8, 55.7]",3754312,55,,,,,0.12197216,,Head,,,"[41.3, 57.6]",,High Pass,,15.616017,Incomplete,,Santiago Cazorla González,11386.0,,,,,,Recovery,2,From Kick Off,Héctor Bellerín Moruno,3511.0,Right Back,116,Crystal Palace,31,"['321abfdb-a919-44e1-adea-2f1b49ad185c', 'ad8dfdda-7a50-4750-909d-a1eaef982bf4']",16,,,,,,,,,,,,,,,,,,Arsenal,1,00:10:16.895,Pass,
,,,,,,,,,,,,,,,,,1.594608,,,,,,,,,,,,f28ac5e4-fa9d-4c1a-8ff9-b7ceb169dc37,2366,,,"[84.3, 21.2]",3754312,55,,,,,-0.8866136,,Right Foot,,,"[95.8, 7.1]",,Ground Pass,,18.195055,,,Jason Puncheon,19688.0,,,,,,,2,From Kick Off,James McArthur,3464.0,Left Defensive Midfield,116,Crystal Palace,31,['db70c1b8-b567-4470-b9da-1d9854d167a1'],19,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:10:19.966,Pass,
,,,,,,,,,,,,,,,,,1.74952,,,,,,,,,,,,f26d8c53-9172-492b-aced-610c31542eaa,2369,,,"[101.3, 4.2]",3754312,55,,,,,2.664788,,Left Foot,,,"[86.2, 12.0]",,Ground Pass,,16.995588,,,Pape N''Diaye Souaré,4884.0,,,,,,,2,From Kick Off,Jason Puncheon,19688.0,Left Midfield,116,Crystal Palace,31,['f517735c-b270-4295-9c07-439b6ab2d336'],24,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:10:24.207,Pass,
,,,,,,,,,,,,,,,,,2.067433,,,,,,,,,,,,8e08cf12-96da-4b36-9538-dfaa8cd7d344,2372,,,"[86.2, 14.6]",3754312,55,,,,,1.9688107,,Left Foot,,,"[71.4, 49.8]",,Ground Pass,,38.184814,Incomplete,,Yohan Cabaye,3277.0,,,,,,,2,From Kick Off,Pape N''Diaye Souaré,4884.0,Left Back,116,Crystal Palace,31,"['0adb72b8-fe9a-45d9-84dc-dcb77063d0fe', '1fa05980-572d-45ae-811b-035492383eed']",27,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:10:27.008,Pass,
,,,,,,,,,,,,,,,,,2.815078,,,,,,,,,,,,e4edefc2-2e8d-4607-a93c-00aa79af1c3c,2379,,,"[51.3, 26.2]",3754312,55,,,,,2.8616135,,Left Foot,,,"[12.0, 37.5]",,Ground Pass,,40.892296,,,Alex McCarthy,3619.0,,,,,,Recovery,2,From Kick Off,Pape N''Diaye Souaré,4884.0,Left Back,116,Crystal Palace,31,['090a82b1-4493-4833-a2e9-a1d0589d5879'],32,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:10:32.286,Pass,
,,,,,,,,,,,,,,,,,3.663727,,,,,,,,,,,,0efcd532-6d27-44df-98ee-86895974be4e,2381,,,"[13.5, 36.7]",3754312,55,,,,,-0.15452154,,Right Foot,,,"[77.7, 26.7]",,High Pass,,64.97415,Pass Offside,,Connor Wickham,20641.0,,,,,,,2,From Kick Off,Alex McCarthy,3619.0,Goalkeeper,116,Crystal Palace,31,['dadf42fc-76e2-41a6-996b-2e2ae0476731'],35,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:10:35.101,Pass,
,,,,,,,,,,,,,,,,,1.199997,,,,,,,,,,,,26575404-7d9f-4ca6-82a1-6e39d5d47ee6,2383,,,"[42.4, 53.4]",3754312,55,,True,,,-1.5068169,,Right Foot,,,"[44.7, 17.5]",,Ground Pass,,35.973602,,,Laurent Koscielny,3394.0,,,,,,Free Kick,2,From Free Kick,Per Mertesacker,3475.0,Right Center Back,117,Arsenal,1,['b8da6324-087c-4085-8431-325ade44b30f'],59,,,,,,,,,,,,,,,,,,Arsenal,1,00:10:59.719,Pass,
,,,,,,,,,,,,,,,,,1.000331,,,,,,,,,,,,c7540605-2dde-4a54-a912-b8098e2ebc55,2385,,,"[54.6, 19.4]",3754312,56,,,,,-0.6149083,,Right Foot,,,"[70.6, 8.1]",,Low Pass,,19.588007,,,Alexis Alejandro Sánchez Sánchez,3385.0,,,,,,,2,From Free Kick,Laurent Koscielny,3394.0,Left Center Back,117,Arsenal,1,['6ccfaa37-4e8b-47f9-82ec-08bdf8bc1270'],2,,,,,,,,,,,,,,,,,,Arsenal,1,00:11:02.495,Pass,
,,,,,,,,,,,,,,,,,0.766722,,,,,,,,,,,,fd7bb6af-4c4e-4708-a1d8-27c44060799a,2388,,,"[70.6, 8.1]",3754312,56,,,,,0.29977608,,Right Foot,,,"[81.6, 11.5]",,Low Pass,,11.513471,Incomplete,,Mesut Özil,3496.0,,,,,,,2,From Free Kick,Alexis Alejandro Sánchez Sánchez,3385.0,Left Wing,117,Arsenal,1,"['2c0ab27e-613b-4d0a-8627-d40655ae8a08', 'a9f6f614-a4a8-42a8-9380-fa1b9d131085']",3,,,,,,,,,,,,,,,,,,Arsenal,1,00:11:03.559,Pass,
,,,,,,,,,,,,,,,,,1.484285,,,,,,,,,,,,a9f6f614-a4a8-42a8-9380-fa1b9d131085,2390,,,"[38.5, 68.6]",3754312,56,,,,,0.10841674,,Right Foot,,,"[53.2, 70.2]",,Low Pass,,14.7868185,,,Wilfried Zaha,3507.0,,,,,,Recovery,2,Regular Play,Yohan Cabaye,3277.0,Right Defensive Midfield,118,Crystal Palace,31,"['e0d21445-8acf-4018-86b1-022332d08c8a', 'fd7bb6af-4c4e-4708-a1d8-27c44060799a']",4,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:11:04.326,Pass,
,,,,,,,,,,,,,,,,,0.844786,,,,,,,,,,,,c86a6d16-c305-4a86-b32e-3033f4e1b279,2400,,,"[65.7, 64.4]",3754312,56,,,,,2.2769954,,Right Foot,,,"[59.9, 71.2]",,Ground Pass,,8.937561,,,Joel Ward,3443.0,,,,,,,2,Regular Play,Wilfried Zaha,3507.0,Right Midfield,118,Crystal Palace,31,"['33e6f305-ab90-4f3a-9724-3d62deba7182', '82a0918b-6535-4845-be9e-18f64686d67b']",10,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:11:10.999,Pass,True
,,,,,,,,,,,,,,,,,1.140954,,,,,,,,,,,,cb268958-1755-4833-a19e-3680a9ac804b,2403,,,"[61.7, 71.5]",3754312,56,,,,,0.5045604,,Right Foot,,,"[75.1, 78.9]",,Ground Pass,,15.307514,,,Jordon Mutch,15892.0,,,,,,,2,Regular Play,Joel Ward,3443.0,Right Back,118,Crystal Palace,31,['b25e7d01-4509-461f-9acd-79901fa3b07c'],12,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:11:12.390,Pass,
,,,,,,,,,,,,,,,,,1.217415,,,,,,,,,,,,78333b07-bb35-47fc-9d05-7b752f7c6bff,2407,,,"[74.8, 78.8]",3754312,56,,,,,-2.5754683,,Right Foot,,,"[64.1, 72.0]",,Ground Pass,,12.677934,,,Joel Ward,3443.0,,,,,,,2,Regular Play,Jordon Mutch,15892.0,Center Attacking Midfield,118,Crystal Palace,31,"['5f227d84-1045-4e4e-8c1c-6c504b5dbd13', '7aa447ad-1dbf-49e5-a8bc-9948669fe614']",13,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:11:13.838,Pass,True
