ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,3.768382,,,,,,,,,,,ab97cbab-6e02-46ed-8794-601be1da57b8,960,,"[7.0, 36.1]",3754236,24,,True,,,-0.3850956,,Right Foot,,,"[44.5, 20.9]",,High Pass,,40.46344,,Incomplete,,,,,,,,Goal Kick,1,From Goal Kick,Wayne Hennessey,3488.0,Goalkeeper,48,Crystal Palace,31,['4235c18a-7ee6-4df8-acf1-597b1c2863bf'],51,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:24:51.159,Pass,
,,,,,,,,,,,,,,1.11697,,,,,,,,,,,4633259e-2103-4a00-9f7e-e127f0dec630,962,,"[43.7, 20.1]",3754236,24,,,,,-0.019997334,,Head,,,"[68.7, 19.6]",,High Pass,,25.005,,Incomplete,,Connor Wickham,20641.0,,,,,Recovery,1,From Goal Kick,Damien Delaney,3693.0,Left Center Back,48,Crystal Palace,31,"['b8583a02-3b40-45e9-a026-9e0db61af632', 'e0d23b84-c6b8-4287-9600-50c854e63882']",57,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:24:57.647,Pass,
,,,,,,,,,,,,,,0.699354,,,,,,,,,,,dba41ab8-1c20-4c2a-b22e-08130fca8216,971,,"[52.9, 65.8]",3754236,25,,,,,-0.21382344,,Right Foot,,,"[70.4, 62.0]",,Ground Pass,,17.90782,,,,José Salomón Rondón Giménez,4041.0,,,,,,1,Regular Play,Darren Fletcher,4022.0,Right Center Midfield,49,West Bromwich Albion,27,['3e32bd61-ad90-4ab2-b281-d08bc4d17b37'],2,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:25:02.131,Pass,
,,,,,,,,,,,,,,0.659765,,,,,,,,,,,7551bcbb-e0e7-4791-b9ab-fb68391502d1,974,,"[70.2, 62.6]",3754236,25,,,,,-1.9595841,,Right Foot,,,"[66.8, 54.3]",,Ground Pass,,8.969393,,,,Saido Berahino,4630.0,,,,,,1,Regular Play,José Salomón Rondón Giménez,4041.0,Center Forward,49,West Bromwich Albion,27,['6aeb4299-928a-49eb-b7c8-1bc5b692a6a6'],3,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:25:03.148,Pass,
,,,,,,,,,,,,,,2.960171,,,,,,,,,,,d1535607-cc61-4b85-9b0e-000f75c4614f,986,,"[67.4, 45.1]",3754236,25,,,,,-1.1965426,,Right Foot,,,"[82.6, 6.4]",,High Pass,,41.578,,,,Chris Brunt,3541.0,,,,,,1,Regular Play,Claudio Ariel Yacob,3967.0,Center Defensive Midfield,49,West Bromwich Albion,27,['6612f6dc-8895-4679-8c9a-d87e8adca705'],10,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:25:10.265,Pass,
,,,,,,,,,,,,,,1.186566,,,,,,,,,,,2574a49d-85da-4063-9554-7c3afbd766d0,989,,"[94.2, 1.9]",3754236,25,,,,,2.2050385,,Left Foot,,,"[87.8, 10.6]",,Ground Pass,,10.800463,,,,Craig Gardner,9485.0,,,,,,1,Regular Play,Chris Brunt,3541.0,Left Back,49,West Bromwich Albion,27,['a757aa11-b4f9-4e56-9e49-66691e8c3dea'],16,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:25:16.344,Pass,
,,,,,,,,,,,,,,1.683659,,,,,,,,,,,0977405c-4a7e-4f9b-ba79-c4a8fb625c9e,992,,"[87.8, 10.4]",3754236,25,,,,,2.0926306,,Left Foot,,,"[80.9, 22.4]",,Ground Pass,,13.842326,,,,Claudio Ariel Yacob,3967.0,,,,,,1,Regular Play,Craig Gardner,9485.0,Left Center Midfield,49,West Bromwich Albion,27,['b2a367c1-bebc-4c32-b566-a68c35609e90'],20,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:25:20.262,Pass,
,,,,,,,,,,,,,,1.521827,,,,,,,,,,,587d76c7-c11a-43cd-b5bb-b3e9f27d5666,995,,"[80.7, 22.6]",3754236,25,,,True,,-1.3563666,,Right Foot,,,"[85.6, 0.1]",,Ground Pass,,23.027374,,Injury Clearance,,,,,,,,,1,Regular Play,Claudio Ariel Yacob,3967.0,Center Defensive Midfield,49,West Bromwich Albion,27,,23,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:25:23.520,Pass,
,,,,,,,,,,,,,,1.041145,,,,,,,,,,,9e1f3a1b-9f5f-48ca-bc1d-f02257bbdc70,999,,"[32.3, 80.0]",3754236,27,,True,,,-1.4346573,,,,,"[34.3, 65.4]",,Low Pass,,14.73635,,,,Scott Dann,3407.0,,,,,Throw-in,1,From Throw In,Martin Kelly,3448.0,Right Back,50,Crystal Palace,31,['7ccd8cca-f8f0-4c45-bbdb-3ffa154787e8'],18,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:27:18.155,Pass,
,,,,,,,,,,,,,,5.603309,,,,,,,,,,,7baebbec-3e61-4fdc-982f-2473d0b35027,1001,,"[35.5, 65.4]",3754236,27,,,,,-0.44159237,,Right Foot,,,"[107.0, 31.6]",,High Pass,,79.0866,,Injury Clearance,,,,,,,,,1,From Throw In,Scott Dann,3407.0,Right Center Back,50,Crystal Palace,31,,20,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:27:20.299,Pass,
,,,,,,,,,,,,,,2.844233,,,,,,,,,,,c778ae96-8dde-40d3-814e-6d76b2a33cab,1004,,"[14.4, 47.0]",3754236,27,,,,,-0.53845966,,Left Foot,,,"[74.5, 11.1]",,High Pass,,70.00586,,Incomplete,,José Salomón Rondón Giménez,4041.0,,,,,,1,Regular Play,Ben Foster,4053.0,Goalkeeper,51,West Bromwich Albion,27,"['21091a14-9311-4980-9016-8104ca9a77d2', '3e157f46-c977-4347-8703-d603ea6dc121']",30,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:27:30.497,Pass,
,,,,,,,,,,,,,,2.050144,,,,,,,,,,,21091a14-9311-4980-9016-8104ca9a77d2,1006,,"[45.6, 69.0]",3754236,27,,,,True,-0.8960554,,,,,"[54.8, 57.5]",,High Pass,,14.727186,,Incomplete,,,,,,,,Recovery,1,Regular Play,Martin Kelly,3448.0,Right Back,51,West Bromwich Albion,27,"['9f85cd70-bbf5-4c1e-9bd5-e9aded8a1108', 'b290d7ea-bdf1-415c-9704-2a287e4fd6dd', 'c778ae96-8dde-40d3-814e-6d76b2a33cab']",33,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:27:33.341,Pass,True
,,,,,,,,,,,,,,1.74242,,,,,,,,,,,b290d7ea-bdf1-415c-9704-2a287e4fd6dd,1009,,"[65.3, 22.6]",3754236,27,,,,,-1.7855194,,Right Foot,,,"[61.2, 3.8]",,Low Pass,,19.241882,,,,Chris Brunt,3541.0,,,,,Recovery,1,Regular Play,Claudio Ariel Yacob,3967.0,Center Defensive Midfield,51,West Bromwich Albion,27,"['21091a14-9311-4980-9016-8104ca9a77d2', 'ef7b7cdf-652b-49c4-82a9-5328f62f62f0']",35,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:27:35.391,Pass,
,,,,,,,,,,,,,,1.79956,,,,,,,,,,,a126b09b-0f5c-4d6a-887c-a7210e898e57,1012,,"[62.3, 2.7]",3754236,27,,,,,0.094631754,,Left Foot,,,"[91.8, 5.5]",,High Pass,,29.632584,,Incomplete,,Craig Gardner,9485.0,,,,,,1,Regular Play,Chris Brunt,3541.0,Left Back,51,West Bromwich Albion,27,"['2602c405-deb9-4044-ae47-9013dc1ef9cc', '29adc0ee-634f-4c2e-96d8-a68094308028']",38,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:27:38.150,Pass,
,,,,,,,,,True,,,,,1.524558,,,,,,,,,,,2602c405-deb9-4044-ae47-9013dc1ef9cc,1014,,"[28.3, 74.6]",3754236,27,,,,,-0.69192135,,Head,,,"[35.3, 68.8]",,Low Pass,,9.090654,,,,Yohan Cabaye,3277.0,,,,,Interception,1,Regular Play,Martin Kelly,3448.0,Right Back,52,Crystal Palace,31,"['a0c42ab4-2266-473a-9db3-232a48f03ec1', 'a126b09b-0f5c-4d6a-887c-a7210e898e57']",39,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:27:39.949,Pass,
,,,,,,,,,,,,,,1.115566,,,,,,,,,,,fe7bfb6f-bc6b-4d50-8c1d-913c47b2f363,1018,,"[33.4, 66.5]",3754236,27,,,,,-2.7676508,,Right Foot,,,"[17.6, 60.3]",,Ground Pass,,16.97292,,,,Scott Dann,3407.0,,,,,,1,Regular Play,Yohan Cabaye,3277.0,Right Defensive Midfield,52,Crystal Palace,31,"['a552b323-d22c-4d99-bf0f-7ab5a5b62ace', 'c2eb54e4-3cea-434d-977d-0e33fd1ba652']",42,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:27:42.235,Pass,True
,,,,,,,,,,,,,,1.031217,,,,,,,,,,,ea5f666c-901d-40a0-9b29-2ff99a809692,1022,,"[15.9, 59.2]",3754236,27,,,,,0.11649146,,Right Foot,,,"[25.3, 60.3]",,Ground Pass,,9.464143,,,,Yohan Cabaye,3277.0,,,,,,1,Regular Play,Scott Dann,3407.0,Right Center Back,52,Crystal Palace,31,['5ffc2c66-b6f7-47e5-bdf4-f6963b7cda7e'],45,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:27:45.789,Pass,
,,,,,,,,,,,,,,1.541745,,,,,,,,,,,67635e0b-f142-4ff0-8187-00b4d9d112ff,1025,,"[26.6, 60.1]",3754236,27,,,,,-0.4266275,,Right Foot,,,"[39.8, 54.1]",,Ground Pass,,14.499655,,Incomplete,,Joe Ledley,4817.0,,,,,,1,Regular Play,Yohan Cabaye,3277.0,Right Defensive Midfield,52,Crystal Palace,31,"['0c3293bb-9e2c-4f70-8551-b53bc330dcf4', '8a048fc6-ecca-4d9c-97f7-780424f664f7', 'cf53c3e5-890b-48f0-8353-169f4924a239']",46,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:27:46.821,Pass,True
,,,,,,,,,,,,,,0.694919,,,,,,,,,,,8a048fc6-ecca-4d9c-97f7-780424f664f7,1027,,"[80.3, 26.0]",3754236,27,,,,,-0.1061568,,Left Foot,,,"[92.5, 24.7]",,Low Pass,,12.269067,,,,Saido Berahino,4630.0,,,,,Recovery,1,Regular Play,Darren Fletcher,4022.0,Right Center Midfield,53,West Bromwich Albion,27,"['67635e0b-f142-4ff0-8187-00b4d9d112ff', 'b8d215c9-fb9b-4931-b9cb-4470ebabf0e9']",48,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:27:48.362,Pass,
,,,,,,,,,,,,,,1.308153,,,,,,,,,,,d6e8942e-def1-4c9f-9c63-493e2cefd1bc,1030,,"[92.5, 31.8]",3754236,27,,,,,1.270266,,Right Foot,,,"[100.0, 56.0]",,Ground Pass,,25.335548,,,,Stéphane Sessègnon,2966.0,,,,,,1,Regular Play,Saido Berahino,4630.0,Left Wing,53,West Bromwich Albion,27,['1de6275d-46cc-4911-8291-8270b049c4a6'],51,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:27:51.265,Pass,
,,,,,,,,,,,,,,1.160483,,,,,,,,,,,89292e85-02bb-4b4e-8c00-49e7d35a3f68,1033,,"[105.5, 73.7]",3754236,28,,,,,3.0869596,,Right Foot,,,"[92.7, 74.4]",,Ground Pass,,12.819126,,,,Craig Dawson,3523.0,,,,,,1,Regular Play,Stéphane Sessègnon,2966.0,Right Wing,53,West Bromwich Albion,27,['015b5132-79cd-4f67-911e-ada9f7d05ef4'],1,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:28:01.098,Pass,
,,,,,,,,,,,,,,0.929671,,,,,,,,,,,08197492-4a81-4c6a-b3d8-7bb87718ea17,1036,,"[93.7, 73.3]",3754236,28,,,,,-1.3539227,,Right Foot,,,"[100.2, 43.8]",,Low Pass,,30.207615,,Incomplete,,,,,,,,,1,Regular Play,Craig Dawson,3523.0,Right Back,53,West Bromwich Albion,27,['c9147873-b7d0-4a7f-ac75-bfa36ece0a0d'],2,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:28:02.493,Pass,
,,,,,,,,,,,,,,2.097554,,,,,,,,,,,3a0a8ba6-191d-4723-b84c-bb70f6dc64ef,1038,,"[68.3, 29.9]",3754236,28,,,,,0.6570749,,Left Foot,,,"[85.8, 43.4]",,Low Pass,,22.102036,,,,Darren Fletcher,4022.0,,,,,Recovery,1,Regular Play,Jonas Olsson,20527.0,Left Center Back,53,West Bromwich Albion,27,['c34a981b-0716-49ce-b202-66831b296a7c'],5,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:28:05.609,Pass,
,,,,,,,,,,,,,,4.765029,,,,,,,,,,,bd62c68b-c10a-4e71-9571-2f4cf0f7104e,1045,,"[93.3, 52.1]",3754236,28,,,,,-1.2635375,,Right Foot,,,"[109.8, 0.1]",,Low Pass,,54.55502,,Out,,José Salomón Rondón Giménez,4041.0,,True,,,,1,Regular Play,Darren Fletcher,4022.0,Right Center Midfield,53,West Bromwich Albion,27,['df44b16c-73f2-4f43-b2ec-30335c4583f2'],10,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:28:10.472,Pass,
,,,,,,,,,,,,,,1.510424,,,,,,,,,,,04e85eb7-faa6-441e-9396-b301f37e5cff,1047,,"[14.6, 80.0]",3754236,28,,,,,-0.16900718,,,,,"[39.8, 75.7]",,High Pass,,25.564234,,Incomplete,,Connor Wickham,20641.0,,,,,Throw-in,1,From Throw In,Martin Kelly,3448.0,Right Back,54,Crystal Palace,31,"['2c61b3cb-4a2c-444a-b310-ba8c9b0ac386', '2f843d26-166e-498f-924d-6a7934f55f51']",32,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:28:32.762,Pass,
,,,,,,,,,,,,,,1.024121,,,,,,,,,,,2c61b3cb-4a2c-444a-b310-ba8c9b0ac386,1050,,"[80.3, 4.4]",3754236,28,,,,True,2.6779451,,,,,"[73.9, 7.6]",,Low Pass,,7.1554174,,,,Claudio Ariel Yacob,3967.0,,,,,Recovery,1,From Throw In,Craig Gardner,9485.0,Left Center Midfield,54,Crystal Palace,31,"['04e85eb7-faa6-441e-9396-b301f37e5cff', 'aff8b88c-df28-413e-8ac7-1c2c6bbb93a0', 'b490e0e2-a845-495f-bb64-3aa2150cb276']",34,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:28:34.273,Pass,True
,,,,,,,,,,,,,,0.562164,,,,,,,,,,,f4231fac-61e1-4211-abf1-fad872b84461,1054,,"[76.9, 8.7]",3754236,28,,,,,1.5063695,,Right Foot,,,"[77.3, 14.9]",,Low Pass,,6.2128897,,Incomplete,,Darren Fletcher,4022.0,,,,,,1,From Throw In,Claudio Ariel Yacob,3967.0,Center Defensive Midfield,54,Crystal Palace,31,"['ad6393c4-69c7-4f24-a805-92672ea19a3c', 'cf12b0dc-2bf1-4847-afc6-98aa5943f9a7']",36,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:28:36.172,Pass,
,,,,,,,,,,,,,,1.638617,,,,,,,,,,,cf12b0dc-2bf1-4847-afc6-98aa5943f9a7,1056,,"[42.8, 65.2]",3754236,28,,,,,-1.2239615,,Right Foot,,,"[45.8, 56.9]",,Low Pass,,8.825531,,,,Jordon Mutch,15892.0,,,,,Recovery,1,From Throw In,Wilfried Zaha,3507.0,Right Midfield,54,Crystal Palace,31,"['9d253279-186d-4397-a65e-bc36a93ff5ff', 'f4231fac-61e1-4211-abf1-fad872b84461']",36,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:28:36.734,Pass,
,,,,,,,,,,,,,,1.018485,,,,,,,,,,,6318f52b-6d5e-457d-aa16-266de5ada0fd,1063,,"[46.9, 62.0]",3754236,28,,,,,-2.3561945,,Right Foot,,,"[40.0, 55.1]",,Ground Pass,,9.758074,,,,Yohan Cabaye,3277.0,,,,,,1,From Throw In,Jordon Mutch,15892.0,Left Midfield,54,Crystal Palace,31,['ec3b0dab-573b-40a6-9007-cf51b0e3a959'],39,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:28:39.572,Pass,
,,,,,,,,,,,,,,1.479233,,,,,,,,,,,67f31458-7b2f-4f13-a5e1-fb9fd4fff661,1067,,"[45.0, 51.9]",3754236,28,,,,,-2.242068,,Right Foot,,,"[33.8, 37.8]",,Ground Pass,,18.006943,,,,Damien Delaney,3693.0,,,,,,1,From Throw In,Yohan Cabaye,3277.0,Right Defensive Midfield,54,Crystal Palace,31,"['31f7ba38-9ec2-4090-b8c6-dadff7c782a9', 'e52a9c73-75d1-4f21-9c19-a7973825c588']",41,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:28:41.564,Pass,True
,,,,,,,,,,,,,,1.0753,,,,,,,,,,,b341cce7-3585-4ac1-b466-2c60cc9b667d,1070,,"[34.5, 35.9]",3754236,28,,,,,-0.7004964,,Right Foot,,,"[44.7, 27.3]",,Ground Pass,,13.341664,,,,Yohan Cabaye,3277.0,,,,,,1,From Throw In,Damien Delaney,3693.0,Left Center Back,54,Crystal Palace,31,['e54f5ede-e8e6-4df9-804c-11ae7b5e6a50'],45,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:28:45.329,Pass,
,,,,,,,,,,,,,,1.112618,,,,,,,,,,,ce95721d-82b2-472a-9da8-167a37384935,1072,,"[44.7, 27.3]",3754236,28,,,,,2.4405708,,Right Foot,,,"[33.8, 36.5]",,Ground Pass,,14.26359,,,,Damien Delaney,3693.0,,,,,,1,From Throw In,Yohan Cabaye,3277.0,Right Defensive Midfield,54,Crystal Palace,31,['f3e6f314-b730-48c3-8a89-7cc237854ca4'],46,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:28:46.405,Pass,
,,,,,,,,,,,,,,2.091718,,,,,,,,,,,05129e3f-4df5-4ba0-8f9e-4609a52e0130,1075,,"[34.1, 37.6]",3754236,28,,,,,1.6858417,,Left Foot,,,"[31.5, 60.1]",,Ground Pass,,22.649725,,,,Scott Dann,3407.0,,,,,,1,From Throw In,Damien Delaney,3693.0,Left Center Back,54,Crystal Palace,31,['a5553514-5518-4ce7-80ce-edab9d49bacc'],48,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:28:48.477,Pass,
,,,,,,,,,,,,,,1.354081,,,,,,,,,,,3ef5b424-8417-4b2f-a71a-494b9faf6c3c,1078,,"[38.8, 65.2]",3754236,28,,,,,-1.0584068,,Right Foot,,,"[46.0, 52.4]",,Ground Pass,,14.686048,,,,Jordon Mutch,15892.0,,,,,,1,From Throw In,Scott Dann,3407.0,Right Center Back,54,Crystal Palace,31,['ec59a20c-0c7d-4ac5-997c-5e3e8bbbe77d'],55,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:28:55.331,Pass,
,,,,,,,,,,,,,,2.098743,,,,,,,,,,,32123e73-ee22-499f-b654-b4373e2d4354,1081,,"[43.2, 53.9]",3754236,28,,,,,-1.4758446,,Left Foot,,,"[46.2, 22.4]",,Ground Pass,,31.642534,,,,Yohan Cabaye,3277.0,,,,,,1,From Throw In,Jordon Mutch,15892.0,Left Midfield,54,Crystal Palace,31,['85d4d19c-866e-40c8-9331-aa65a35a27ef'],57,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:28:57.915,Pass,
,,,,,,,,,,,,,,1.160254,,,,,,,,,,,37dfb6e6-7f79-435e-95cc-3e2392091562,1084,,"[49.7, 18.6]",3754236,29,,,,,-0.5894996,,Right Foot,,,"[65.1, 8.3]",,Ground Pass,,18.527008,,,,Joel Ward,3443.0,,,,,,1,From Throw In,Yohan Cabaye,3277.0,Right Defensive Midfield,54,Crystal Palace,31,['a1f95af7-bfbf-4384-8e06-f7779d0f861d'],1,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:29:01.114,Pass,
,,,,,,,,,,,,,,0.582629,,,,,,,,,,,df1d9ac0-fca4-46c5-9d8a-d16fcbdf39b0,1087,,"[64.9, 8.1]",3754236,29,,,,,-3.115283,,Right Foot,,,"[49.7, 7.7]",,Ground Pass,,15.205262,,,,Yohan Cabaye,3277.0,,,,,,1,From Throw In,Joel Ward,3443.0,Left Back,54,Crystal Palace,31,['aadbe88c-17e4-4425-a342-2472be7c309c'],3,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:29:03.186,Pass,
,,,,,,,,,,,,,,1.357893,,,,,,,,,,,d4fc2199-1b98-41da-a8cc-b9dea7a54aeb,1090,,"[49.2, 8.3]",3754236,29,,,,,1.4790303,,Right Foot,,,"[50.7, 24.6]",,Ground Pass,,16.368874,,,,Joe Ledley,4817.0,,,,,,1,From Throw In,Yohan Cabaye,3277.0,Right Defensive Midfield,54,Crystal Palace,31,['1a2a49e8-51da-41d6-b1ff-a388a96124a3'],4,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:29:04.588,Pass,
,,,,,,,,,,,,,,2.256312,,,,,,,,,,,45134fc7-b562-40c2-ac03-c037fafdaecd,1094,,"[50.9, 25.2]",3754236,29,,,,,1.4021091,,Right Foot,,,"[58.7, 71.0]",,Ground Pass,,46.459446,,,,Martin Kelly,3448.0,,True,,,,1,From Throw In,Joe Ledley,4817.0,Left Defensive Midfield,54,Crystal Palace,31,['3872ef28-dd4c-42ac-9818-3a188d3f531d'],7,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:29:07.833,Pass,
,,,,,,,,,,,,,,1.164121,,,,,,,,,,,cee96aba-c99a-469c-866a-b1b332cc3bbc,1097,,"[61.4, 72.0]",3754236,29,,,,,-0.4433016,,Right Foot,,,"[75.3, 65.4]",,Ground Pass,,15.387333,,,,Wilfried Zaha,3507.0,,,,,,1,From Throw In,Martin Kelly,3448.0,Right Back,54,Crystal Palace,31,['7932632e-86bd-4966-b61f-150b1463a6b8'],11,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:29:11.070,Pass,
,,,,,,,,,,,,,,0.999059,,,,,,,,,,,37c8fc1c-96d3-47d7-8ffb-0be2910c06d2,1102,,"[75.3, 72.3]",3754236,29,,,,,0.72126603,,Right Foot,,,"[81.1, 77.4]",,Ground Pass,,7.7233415,,,,Martin Kelly,3448.0,,,,,,1,From Throw In,Wilfried Zaha,3507.0,Right Midfield,54,Crystal Palace,31,['9937f760-6684-4723-bb5c-4d59f90c1f06'],15,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:29:15.575,Pass,
,,,,,,,,,,,,,,1.288027,,,,,,,,,,,7034af1f-e429-4781-a8d4-e10e6ca6fe7a,1106,,"[81.8, 78.5]",3754236,29,,,,,-2.938861,,Right Foot,,,"[63.8, 74.8]",,Low Pass,,18.376343,,,,Joe Ledley,4817.0,,,,,,1,From Throw In,Martin Kelly,3448.0,Right Back,54,Crystal Palace,31,"['81fd27a9-eb7e-4f2b-b1af-9fc6555e9610', 'e3c0ee5c-dbe5-4eeb-926c-b9fbe4026941']",17,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:29:17.513,Pass,True
,,,,,,,,,,,,,,1.351292,,,,,,,,,,,2d134b04-8df1-43c5-a45d-1da8960c7467,1109,,"[57.6, 75.9]",3754236,29,,,,,-1.9423141,,Left Foot,,,"[51.6, 60.5]",,Ground Pass,,16.527554,,,,Scott Dann,3407.0,,,,,,1,From Throw In,Joe Ledley,4817.0,Left Defensive Midfield,54,Crystal Palace,31,['5bbd4d7e-606e-4cf8-a272-36055d398a0c'],19,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:29:19.763,Pass,
,,,,,,,,,,,,,,1.274811,,,,,,,,,,,a0df3edb-619c-436d-978d-41f83a907d64,1112,,"[64.9, 67.5]",3754236,29,,,,,0.031807452,,Right Foot,,,"[86.9, 68.2]",,Ground Pass,,22.011133,,,,Emmanuel Adebayor,26699.0,,,,,,1,From Throw In,Scott Dann,3407.0,Right Center Back,54,Crystal Palace,31,['c34acdd7-08c1-47f3-adb3-b05fb82ae3cc'],25,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:29:25.787,Pass,
,,,,,,,,,,,,,,1.270017,,,,,,,,,,,2273ffe6-3459-4a32-88bb-213e21bd945c,1116,,"[84.7, 72.3]",3754236,29,,,,,1.3191063,,Right Foot,,,"[86.5, 79.3]",,Ground Pass,,7.2277246,,,,Wilfried Zaha,3507.0,,,,,,1,From Throw In,Emmanuel Adebayor,26699.0,Right Center Forward,54,Crystal Palace,31,"['1f15f56f-acf7-40c3-a7ef-da115ab9f823', '83ad6446-b886-46b9-a4cb-e48a623c52e7']",28,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:29:28.114,Pass,True
,,,,,,,,,,,,,,3.316284,,,,,,,,,,,effb6448-1b95-4a12-8aa2-80b8955d79dd,1121,,"[32.4, 0.1]",3754236,29,,,,,0.4973427,,,,,"[60.4, 15.3]",,High Pass,,31.859692,,Incomplete,,Saido Berahino,4630.0,,,,,Throw-in,1,From Throw In,Chris Brunt,3541.0,Left Back,55,West Bromwich Albion,27,"['04117bc3-bfdf-481f-a12e-0d0b34bc154c', '80d99ca0-099d-44f3-a6a7-93a0ab9550bf']",45,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:29:45.664,Pass,
,,,,,,,,,,,,,,0.820874,,,,,,,,,,,80d99ca0-099d-44f3-a6a7-93a0ab9550bf,1124,,"[59.7, 64.8]",3754236,29,,,,True,0.06241881,,,,,"[62.9, 65.0]",,High Pass,,3.206244,,,,Yohan Cabaye,3277.0,,,,,Recovery,1,From Throw In,Damien Delaney,3693.0,Left Center Back,55,West Bromwich Albion,27,"['3148acb5-df37-46da-9d39-eac98366fb65', '600fe9a8-0fd9-4878-abbe-a02000ee2870', 'effb6448-1b95-4a12-8aa2-80b8955d79dd']",48,,,,,,,,,,,,,,,,,,Crystal Palace,31,00:29:48.981,Pass,True
,,,,,,,,,,,,,,1.480616,,,,,,,,,,,a3fa56ca-1f10-4991-807b-735e201751ea,1130,,"[38.8, 37.6]",3754236,29,,,,,0.086271815,,Right Foot,,,"[75.8, 40.8]",,Low Pass,,37.13812,,,,José Salomón Rondón Giménez,4041.0,,,,,Recovery,1,From Throw In,Gareth McAuley,3596.0,Right Center Back,55,West Bromwich Albion,27,['f90e692c-acbe-4064-bfcb-24920ac2801d'],53,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:29:53.118,Pass,
