ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,1.133463,,,,,,,,,,,,,815b3362-2651-4783-b8fc-aa6983b7de1b,3330,,"[38.3, 44.7]",3754313,79,,,,,-0.80078155,,Head,,,,"[51.1, 31.5]",Low Pass,,18.386951,,,,,Fernando Francisco Reges,16003.0,,,,,,Recovery,2,Regular Play,Vincent Kompany,3101.0,Right Center Back,135,Manchester City,36,"['094bb837-469d-4a70-87c6-ee996f269bcc', 'b528781a-88f6-4dcd-94f0-45e22c1b224c']",41,,,,,,,,,,,,,,,,Manchester City,36,00:34:41.005,Pass,
,,,,,,,,,,,,,,,,,1.154582,,,,,,,,,,,,,e856d087-721d-4dce-8648-4d6b7fe77d2f,3333,,"[62.0, 17.5]",3754313,79,,,,,0.6977115,,Right Foot,,,,"[71.9, 25.8]",Ground Pass,,12.918979,,,,,Sergio Leonel Agüero del Castillo,3237.0,,,,,,,2,Regular Play,Fernando Francisco Reges,16003.0,Right Defensive Midfield,135,Manchester City,36,['7283ae40-8d8a-40ee-9da8-18436a5fb3ed'],45,,,,,,,,,,,,,,,,Manchester City,36,00:34:45.457,Pass,
,,,,,,,,,,,,,,,,,0.761758,,,,,,,,,,,,,71c13e5a-59d7-422e-9d47-b054edca1017,3337,,"[84.6, 26.5]",3754313,79,,,,,0.91475314,,Right Foot,,,,"[95.3, 40.4]",Ground Pass,,17.54138,,,Incomplete,,Fernando Luiz Rosa,3054.0,,,,,,,2,Regular Play,Sergio Leonel Agüero del Castillo,3237.0,Center Forward,135,Manchester City,36,"['79bde816-5f93-41eb-b24a-d5c1ebde9287', 'f9514c4d-2d86-4a91-96d1-268a3a9f725f']",49,,,,,,,,,,,,,,,,Manchester City,36,00:34:49.995,Pass,
,,,,,,,,,,,,,,,,,1.77677,,,,,,,,,,,,,0091aee3-c7dc-4344-a682-c193bb7f2afb,3345,,"[53.2, 13.2]",3754313,79,,,,,-0.14010173,,Left Foot,,,,"[76.6, 9.9]",Ground Pass,,23.631546,,,,,Cameron Jerome,4807.0,,,,,,,2,Regular Play,Timm Klose,9461.0,Left Center Back,136,Norwich City,56,['c9579122-d2f1-4b32-8c95-e23dd827ab3f'],58,,,,,,,,,,,,,,,,Norwich City,56,00:34:58.799,Pass,
,,,,,,,,,,,,,,,,,0.837481,,,,,,,,,,,,,18a3881a-66ac-4c60-aeaf-755b7018c9e9,3349,,"[76.3, 10.4]",3754313,80,,,,,2.3700824,,Right Foot,,,,"[69.0, 17.5]",Ground Pass,,10.18332,,,,,Graham Dorrans,16334.0,,,,,,,2,Regular Play,Cameron Jerome,4807.0,Center Forward,136,Norwich City,56,['b83d894d-55c5-4beb-ac0a-06012e7ae749'],2,,,,,,,,,,,,,,,,Norwich City,56,00:35:02.140,Pass,
,,,,,,,,,,,,,,,,,1.658447,,,,,,,,,,,,,16355552-8703-4fbd-9428-5bdf99a4a7f1,3352,,"[69.0, 17.5]",3754313,80,,,,,-2.9301136,,Right Foot,,,,"[51.3, 13.7]",Ground Pass,,18.103315,,,,,Timm Klose,9461.0,,,,,,,2,Regular Play,Graham Dorrans,16334.0,Left Wing,136,Norwich City,56,['39f65ae6-a390-4d09-859b-f2babba349b8'],3,,,,,,,,,,,,,,,,Norwich City,56,00:35:03.321,Pass,
,,,,,,,,,,,,,,,,,0.946019,,,,,,,,,,,,,83932d63-f237-4773-91dc-b7f5a4f5c93f,3355,,"[51.3, 13.7]",3754313,80,,,,,1.4418856,,Right Foot,,,,"[52.7, 24.5]",Ground Pass,,10.890363,,,,,Jonathan Howson,9578.0,,,,,,,2,Regular Play,Timm Klose,9461.0,Left Center Back,136,Norwich City,56,['628c0f48-d3ca-46bb-a136-9098550037c5'],6,,,,,,,,,,,,,,,,Norwich City,56,00:35:06.567,Pass,
,,,,,,,,,,,,,,,,,2.052978,,,,,,,,,,,,,01a3f556-6d17-48a6-90b2-a4aa83ff53a2,3358,,"[52.7, 24.5]",3754313,80,,,,,1.625374,,Right Foot,,,,"[50.4, 66.6]",Ground Pass,,42.16278,,,,,Russell Martin,21212.0,,,True,,,,2,Regular Play,Jonathan Howson,9578.0,Left Defensive Midfield,136,Norwich City,56,['8177c39b-5fdc-4ad9-afe8-1c10d1541014'],8,,,,,,,,,,,,,,,,Norwich City,56,00:35:08.636,Pass,
,,,,,,,,,,,,,,,,,2.59576,,,,,,,,,,,,,8b077929-f93f-4e01-a515-9233b1bab762,3361,,"[50.4, 66.6]",3754313,80,,,,,0.046736542,,Right Foot,,,,"[95.3, 68.7]",High Pass,,44.94908,,,,,Matt Jarvis,22594.0,,,,,,,2,Regular Play,Russell Martin,21212.0,Right Back,136,Norwich City,56,['8e757dc1-a51c-44dc-bb38-c9122e982ed7'],12,,,,,,,,,,,,,,,,Norwich City,56,00:35:12.137,Pass,
,,,,,,,,,,,,,,,,,1.27461,,,,,,,,,,,,,162043ac-470e-47e7-b449-e36a2735f8c4,3365,,"[102.8, 77.5]",3754313,80,,,,,-1.2179732,,Right Foot,True,,,"[113.0, 49.8]",Ground Pass,,29.5183,,,Incomplete,,Dieumerci Mbokani Bezua,23663.0,,,,,,,2,Regular Play,Matt Jarvis,22594.0,Right Wing,136,Norwich City,56,"['428bc4bc-2657-4189-b73d-1b0022ed683a', 'feffd607-b230-4b7c-be73-723b40865f51']",19,,,,,,,,,,,,,,,,Norwich City,56,00:35:19.297,Pass,
,,,,,,,,,,,,,,,,,1.730641,,,,,,,,,,,,,7adb390a-2bc6-4017-9eee-c1623419460f,3369,,"[88.2, 80.0]",3754313,80,,,,,-0.7334219,,,,,,"[106.4, 63.6]",Low Pass,,24.49898,,,Incomplete,,Dieumerci Mbokani Bezua,23663.0,,,,,,Throw-in,2,From Throw In,Russell Martin,21212.0,Right Back,137,Norwich City,56,"['b30d562f-dfb6-4cbb-b97e-f3c8605ca927', 'e3be7013-3d71-45dd-80b5-df7bd5089cba']",32,,,,,,,,,,,,,,,,Norwich City,56,00:35:32.088,Pass,
,,,,,,,,,,,,,,,,,0.783606,,,,,,,,,,,,,491ac571-37c7-4d6f-845d-adca184f71a2,3374,,"[12.5, 23.9]",3754313,80,,,,,0.5070985,,Right Foot,,,,"[21.5, 28.9]",Ground Pass,,10.29563,,,,,David Josué Jiménez Silva,3064.0,,,,,,,2,Regular Play,Fernando Francisco Reges,16003.0,Right Defensive Midfield,138,Manchester City,36,['9750927b-37a0-4c5a-aadf-68d669f80583'],36,,,,,,,,,,,,,,,,Manchester City,36,00:35:36.016,Pass,
,,,,,,,,,,,,,,,,,0.730166,,,,,,,,,,,,,fd99adb1-9fb5-4bbd-9e2d-6540ebdc4b37,3376,,"[21.5, 28.9]",3754313,80,,,,,-1.4200499,,Left Foot,,,,"[22.7, 21.0]",Ground Pass,,7.9906197,,,,,Nicolás Hernán Otamendi,3090.0,,,,,,,2,Regular Play,David Josué Jiménez Silva,3064.0,Center Attacking Midfield,138,Manchester City,36,['29b99c77-c24f-48d5-914f-69211e683a77'],36,,,,,,,,,,,,,,,,Manchester City,36,00:35:36.800,Pass,
,,,,,,,,,,,,,,,,,3.038313,,,,,,,,,,,,,18438966-732e-4528-95bc-6f2834b3031f,3382,,"[21.5, 18.2]",3754313,80,,,,,0.16094467,,Left Foot,,,,"[79.4, 27.6]",High Pass,,58.658077,,,Incomplete,,Sergio Leonel Agüero del Castillo,3237.0,,,,Through Ball,True,Recovery,2,Regular Play,Gaël Clichy,20302.0,Left Back,138,Manchester City,36,"['1845d73f-70f3-4196-9bae-9b79e4d01094', 'b26560b5-5f3c-4d97-b4c1-a0bfc68b6eaf']",40,,,,,,,,,,,,,,,,Manchester City,36,00:35:40.206,Pass,
,,,,,,,,,,,,,,,,,1.784064,,,,,,,,,,,,,1845d73f-70f3-4196-9bae-9b79e4d01094,3384,,"[40.7, 52.5]",3754313,80,,,,,0.61864436,,Head,,,,"[52.5, 60.9]",High Pass,,14.484474,,,,,Gary O''Neil,9452.0,,,,,,Interception,2,Regular Play,Ryan Bennett,9930.0,Right Center Back,139,Norwich City,56,"['18438966-732e-4528-95bc-6f2834b3031f', '53694643-34b2-44f4-97fe-5f2b093af3c5']",43,,,,,,,,,,,,,,,,Norwich City,56,00:35:43.244,Pass,
,,,,,,,,,,,,,,,,,2.61241,,,,,,,,,,,,,d2ab688b-7012-4066-9174-4935fca2a4ec,3388,,"[51.8, 59.8]",3754313,80,,,,,0.6084079,,Right Foot,,,,"[80.8, 80.0]",High Pass,,35.34176,,,Out,,Matt Jarvis,22594.0,,,,,,,2,Regular Play,Gary O''Neil,9452.0,Right Defensive Midfield,139,Norwich City,56,"['1d7685fe-eb05-47f4-a81f-37ccb7714bdd', '20afb5d2-928f-4fae-8437-8c7d972ab565']",46,,,,,,,,,,,,,,,,Norwich City,56,00:35:46.290,Pass,True
,,,,,,,,,,,,,,,,,1.72769,,,,,,,,,,,,,5e797687-8211-4e73-b3b2-092f742549b5,3390,,"[35.7, 0.1]",3754313,81,,,,,0.1613751,,,,,,"[57.2, 3.6]",High Pass,,21.78302,,,Incomplete,,Kelechi Promise Iheanacho,3708.0,,,,,,Throw-in,2,From Throw In,Gaël Clichy,20302.0,Left Back,140,Manchester City,36,"['4717c236-3a93-4d20-877f-13aac57b4793', 'ab426bcc-6ed7-422f-a4ba-71d921c7c324']",2,,,,,,,,,,,,,,,,Manchester City,36,00:36:02.658,Pass,
,,,,,,,,,,,,,,,,,1.450779,,,,,,,,,,,,,c08176c6-1f7b-4d92-ad6e-838109bac098,3395,,"[59.6, 0.1]",3754313,81,,,,,0.67474097,,,,,,"[73.6, 11.3]",High Pass,,17.928747,,,Incomplete,,Sergio Leonel Agüero del Castillo,3237.0,,,,,,Throw-in,2,From Throw In,Gaël Clichy,20302.0,Left Back,141,Manchester City,36,"['4a061b73-1665-42ce-b496-3c6d9100e76b', '8f76fb69-11f0-4f9f-8566-b6999babec28']",21,,,,,,,,,,,,,,,,Manchester City,36,00:36:21.583,Pass,
,,,,,,,,,,,,,,,,,0.947851,,,,,,,,,,,,,2dd3267c-9920-41f0-8eb1-f2c85b45e862,3398,,"[34.8, 52.9]",3754313,81,,,,,-0.5216863,,Left Foot,,,,"[47.5, 45.6]",Low Pass,,14.648549,,,,,Jonathan Howson,9578.0,,,,,,Recovery,2,Regular Play,Timm Klose,9461.0,Left Center Back,142,Norwich City,56,['4be633d7-9752-44a7-af15-48195c297d09'],25,,,,,,,,,,,,,,,,Norwich City,56,00:36:25.284,Pass,
,,,,,,,,,,,,,,,,,1.254972,,,,,,,,,,,,,c42b5a4e-fc4f-4337-8ffd-aa6c78e1aa0e,3401,,"[41.1, 49.1]",3754313,81,,,,,2.2974386,,Right Foot,,,,"[33.1, 58.1]",Ground Pass,,12.0415945,,,,,Ryan Bennett,9930.0,,,,,,,2,Regular Play,Jonathan Howson,9578.0,Left Defensive Midfield,142,Norwich City,56,['efb69689-3b14-487a-8c20-204bc18ff87c'],27,,,,,,,,,,,,,,,,Norwich City,56,00:36:27.980,Pass,
,,,,,,,,,,,,,,,,,0.703717,,,,,,,,,,,,,b3457e06-2a86-4a3b-a931-078308f7557c,3403,,"[33.1, 58.1]",3754313,81,,,,,0.45997116,,Right Foot,,,,"[44.0, 63.5]",Ground Pass,,12.164292,,,Incomplete,,Gary O''Neil,9452.0,,,,,,,2,Regular Play,Ryan Bennett,9930.0,Right Center Back,142,Norwich City,56,"['01d5144e-f952-4ad0-89af-d05f1b167482', 'a80c9917-5e76-41fe-8cc4-77aa84876a26']",29,,,,,,,,,,,,,,,,Norwich City,56,00:36:29.235,Pass,
,,,,,,,,,,,,,,,,,0.81614,,,,,,,,,,,,,8ccad08c-b35d-4dff-9203-098661bfdebe,3406,,"[70.5, 23.9]",3754313,81,,,,,-0.3434434,,Left Foot,,,,"[85.6, 18.5]",Ground Pass,,16.03652,,,,,Kelechi Promise Iheanacho,3708.0,,,,,,Recovery,2,Regular Play,David Josué Jiménez Silva,3064.0,Right Attacking Midfield,142,Norwich City,56,['dc57221a-e098-4eff-bf52-0989288caf24'],31,,,,,,,,,,,,,,,,Manchester City,36,00:36:31.512,Pass,
,,,,,,,,,,,,,,,,,2.864175,,,,,,,,,,,,,9e344b73-0977-4710-adb5-9262574a7c28,3410,,"[88.2, 19.6]",3754313,81,,,,,0.3401534,,Left Foot,,,,"[112.5, 28.2]",Ground Pass,,25.776928,True,,Incomplete,,Raheem Sterling,3233.0,,,,,,,2,Regular Play,Kelechi Promise Iheanacho,3708.0,Left Center Forward,142,Norwich City,56,"['10d475b8-3b4e-4f40-b159-4b981fead8e1', 'd712a6d3-bf0f-4efd-be82-9baec959ad7c']",33,,,,,,,,,,,,,,,,Manchester City,36,00:36:33.784,Pass,
,,,,,,,,,,,,,,,,,3.41048,,,,,,,,,,,,,5f987ab4-f4a6-4915-ab16-7bfe4d63cd90,3414,,"[16.0, 55.7]",3754313,81,,,,,0.10911544,,Drop Kick,,,,"[87.2, 63.5]",High Pass,,71.62598,,,Incomplete,,Dieumerci Mbokani Bezua,23663.0,,,,,,,2,Regular Play,John Ruddy,23635.0,Goalkeeper,142,Norwich City,56,"['3c383190-29a0-4424-a8a3-b44d3fcfe5f6', 'e85d68da-f21e-4f3a-bcfe-8e966dd0e410']",51,,,,,,,,,,,,,,,,Norwich City,56,00:36:51.047,Pass,
,,,,,,,,,,,,,,,,,2.111234,,,,,,,,,,,,,e85d68da-f21e-4f3a-bcfe-8e966dd0e410,3417,,"[32.9, 16.6]",3754313,81,,,,True,2.0611043,,,,,,"[25.0, 31.4]",Low Pass,,16.776472,,,,,Vincent Kompany,3101.0,,,,,,Recovery,2,Regular Play,Nicolás Hernán Otamendi,3090.0,Left Center Back,143,Manchester City,36,"['5f987ab4-f4a6-4915-ab16-7bfe4d63cd90', 'c2230040-c4a6-480e-ae59-27054fa9cc2e', 'd1af0c91-b9ca-4a4c-935d-99cf900fdc44']",54,,,,,,,,,,,,,,,,Manchester City,36,00:36:54.457,Pass,True
,,,,,,,,,,,,,,,,,1.459732,,,,,,,,,,,,,d4e9ea07-c7c3-4fdb-a725-f2ef6890479c,3420,,"[27.2, 38.3]",3754313,81,,,,,1.2476703,,Right Foot,,,,"[34.5, 60.1]",Ground Pass,,22.98978,,,,,Bacary Sagna,7110.0,,,,,,,2,Regular Play,Vincent Kompany,3101.0,Right Center Back,143,Manchester City,36,['111bc0f9-160c-474c-a675-6aa53ef44d41'],58,,,,,,,,,,,,,,,,Manchester City,36,00:36:58.686,Pass,
,,,,,,,,,,,,,,,,,0.890702,,,,,,,,,,,,,a12a08ea-3cd5-47d6-8719-2bca6405cc1b,3424,,"[36.2, 62.9]",3754313,82,,,,,-2.4511461,,Left Foot,,,,"[29.3, 57.2]",Ground Pass,,8.949861,,,,,Vincent Kompany,3101.0,,,,,,,2,Regular Play,Bacary Sagna,7110.0,Right Back,143,Manchester City,36,['5cfe05a3-9cee-4a1f-ac34-74e54668234b'],1,,,,,,,,,,,,,,,,Manchester City,36,00:37:01.766,Pass,
,,,,,,,,,,,,,,,,,1.267222,,,,,,,,,,,,,023bf2fa-76be-4097-8a38-12769ef60276,3427,,"[21.7, 55.1]",3754313,82,,,,,-2.5366426,,Right Foot,,,,"[4.2, 43.0]",Ground Pass,,21.275808,,,,,Joe Hart,3291.0,,,,,,,2,Regular Play,Vincent Kompany,3101.0,Right Center Back,143,Manchester City,36,['8d5d83b4-5764-450c-b2de-7700f12e514b'],4,,,,,,,,,,,,,,,,Manchester City,36,00:37:04.657,Pass,
,,,,,,,,,,,,,,,,,2.503267,,,,,,,,,,,,,74b94de5-b2c8-44e1-9685-e8c1734561df,3430,,"[3.3, 47.7]",3754313,82,,,,,0.23893644,,Right Foot,,,,"[42.3, 57.2]",High Pass,,40.140377,,,,,David Josué Jiménez Silva,3064.0,,,,,,,2,Regular Play,Joe Hart,3291.0,Goalkeeper,143,Manchester City,36,['be0e0e09-040a-445d-8482-db6c08acdaa5'],7,,,,,,,,,,,,,,,,Manchester City,36,00:37:07.817,Pass,
,,,,,,,,,,,,,,,,,1.6,,,,,,,,,,,,,84b28c71-e3c3-40e0-bef6-7be59342d10c,3433,,"[42.3, 57.2]",3754313,82,,,,True,-0.4822625,,,,,,"[57.2, 49.4]",Low Pass,,16.818146,,,,,Kelechi Promise Iheanacho,3708.0,,,,,,,2,Regular Play,David Josué Jiménez Silva,3064.0,Right Attacking Midfield,143,Manchester City,36,"['10cd0cdb-1f54-4b38-9a51-284218cbcc86', '90aa8836-c434-440c-9890-7778b1a763fe']",10,,,,,,,,,,,,,,,,Manchester City,36,00:37:10.320,Pass,True
,,,,,,,,,,,,,,,,,0.816368,,,,,,,,,,,,,6ee590fd-9426-4280-b913-2f5e751c648e,3436,,"[54.1, 50.1]",3754313,82,,,,,2.558516,,Left Foot,,,,"[44.7, 56.3]",Ground Pass,,11.2605505,,,,,David Josué Jiménez Silva,3064.0,,,,,,,2,Regular Play,Kelechi Promise Iheanacho,3708.0,Left Center Forward,143,Manchester City,36,['8b036e09-1d4f-41e3-84ed-21cea10315f7'],12,,,,,,,,,,,,,,,,Manchester City,36,00:37:12.906,Pass,
,,,,,,,,,,,,,,,,,0.722063,,,,,,,,,,,,,2e0bb509-b226-44b1-b7f1-c7559c16e9c7,3439,,"[44.7, 56.3]",3754313,82,,,,,-1.1326061,,Left Foot,,,,"[52.9, 38.8]",Ground Pass,,19.32589,,,,,Kelechi Promise Iheanacho,3708.0,,,,,,,2,Regular Play,David Josué Jiménez Silva,3064.0,Right Attacking Midfield,143,Manchester City,36,['32fba7f2-a005-40a1-97ed-1c0b0300b6ab'],15,,,,,,,,,,,,,,,,Manchester City,36,00:37:15.199,Pass,
,,,,,,,,,,,,,,,,,1.309666,,,,,,,,,,,,,87e6245f-79c6-4912-b61b-4d100fa994b8,3442,,"[52.9, 38.8]",3754313,82,,,,,-1.018212,,Left Foot,,,,"[71.4, 8.8]",Low Pass,,35.245567,,,,,Raheem Sterling,3233.0,,,,,,,2,Regular Play,Kelechi Promise Iheanacho,3708.0,Left Center Forward,143,Manchester City,36,['99ccb622-b1e6-4eff-86bf-b645cc3cf5dd'],17,,,,,,,,,,,,,,,,Manchester City,36,00:37:17.385,Pass,
,,,,,,,,,,,,,,,,,0.855719,,,,,,,,,,,,,d5de9396-2fa2-416a-9a60-4a0b9786b2cb,3445,,"[89.2, 21.0]",3754313,82,,,,,2.0643263,,Right Foot,,,,"[81.4, 35.5]",Ground Pass,,16.464811,,,,,David Josué Jiménez Silva,3064.0,,,,,,,2,Regular Play,Raheem Sterling,3233.0,Left Attacking Midfield,143,Manchester City,36,['47d2fd9c-d758-4531-b87e-0abfe2c7f3fd'],25,,,,,,,,,,,,,,,,Manchester City,36,00:37:25.427,Pass,
,,,,,,,,,,,,,,,,,1.6,,,,,,,,,,,,,c51bcea4-ec89-43eb-a25a-924d8ec20563,3448,,"[84.4, 36.4]",3754313,82,,,,,1.1533791,,Left Foot,,,,"[94.6, 59.4]",Ground Pass,,25.160286,,,,,Fernando Luiz Rosa,3054.0,,,,,,,2,Regular Play,David Josué Jiménez Silva,3064.0,Right Attacking Midfield,143,Manchester City,36,['5249720e-58df-4205-a104-42f80a9304eb'],27,,,,,,,,,,,,,,,,Manchester City,36,00:37:27.627,Pass,
,,,,,,,,,,,,,,,,,1.570739,,,,,,,,,,,,,454f2234-f8a3-44e9-b39a-25c34d9a3718,3451,,"[95.8, 58.6]",3754313,82,,,,,0.6040784,,Right Foot,,,,"[110.0, 68.4]",Ground Pass,,17.253405,,,,,Bacary Sagna,7110.0,,,,,,,2,Regular Play,Fernando Luiz Rosa,3054.0,Left Defensive Midfield,143,Manchester City,36,['69dc4725-fc61-4670-922e-cfd279a01841'],31,,,,,,,,,,,,,,,,Manchester City,36,00:37:31.417,Pass,
,,,,,,,,,,,,,,,,,0.715869,,,,,,,,,,,,,c0d24639-417e-47ab-b351-655281016a53,3454,,"[110.2, 68.4]",3754313,82,,,,,-2.3298848,,Left Foot,,,,"[99.1, 56.7]",Ground Pass,,16.127617,,,,,Fernando Luiz Rosa,3054.0,,,,,,,2,Regular Play,Bacary Sagna,7110.0,Right Back,143,Manchester City,36,['b91d04a9-9f2f-43ce-949c-a44f39dd3b78'],35,,,,,,,,,,,,,,,,Manchester City,36,00:37:35.599,Pass,
,,,,,,,,,,,,,,,,,0.569593,,,,,,,,,,,,,69f92f6e-1219-4cb7-a9b5-5f883c88dab3,3457,,"[99.1, 56.7]",3754313,82,,,,,-1.5188949,,Right Foot,,,,"[99.5, 49.0]",Ground Pass,,7.7103825,,,,,David Josué Jiménez Silva,3064.0,,,,,,,2,Regular Play,Fernando Luiz Rosa,3054.0,Left Defensive Midfield,143,Manchester City,36,['b1205270-6a73-4054-910d-157a0d542d22'],37,,,,,,,,,,,,,,,,Manchester City,36,00:37:37.245,Pass,
,,,,,,,,,,,,,,,,,1.13657,,,,,,,,,,,,,63b0e5bb-4521-4190-9d8c-5059a3d671e7,3460,,"[101.2, 54.9]",3754313,82,,,,,0.5364355,,Left Foot,,,,"[112.3, 61.5]",Ground Pass,,12.913946,,,,,Fernando Luiz Rosa,3054.0,,,,,,,2,Regular Play,David Josué Jiménez Silva,3064.0,Right Attacking Midfield,143,Manchester City,36,['30c848cf-9f1b-4b1f-bdf4-67bfb5a38115'],42,,,,,,,,,,,,,,,,Manchester City,36,00:37:42.429,Pass,
,,,,,,,,,,,,,,,,,1.145457,,,,,,,,,,,,,29c8f48c-ca7d-411d-9a89-af29973cf259,3463,,"[111.6, 61.3]",3754313,82,,,,,-2.7698836,,Right Foot,,,,"[99.8, 56.7]",Ground Pass,,12.664912,,,,,David Josué Jiménez Silva,3064.0,,,,,,,2,Regular Play,Fernando Luiz Rosa,3054.0,Left Defensive Midfield,143,Manchester City,36,['5a35f7ef-3b5e-4c22-8b17-c36430e54762'],46,,,,,,,,,,,,,,,,Manchester City,36,00:37:46.967,Pass,
,,,,,,,,,,,,,,,,,0.822562,,,,,,,,,,,,,5fe6b63c-1486-4a41-a2c8-221bbe76c012,3466,,"[99.8, 56.7]",3754313,82,,,,,0.7328151,,Left Foot,,,,"[107.8, 63.9]",Ground Pass,,10.762899,,,,,Fernando Luiz Rosa,3054.0,,,,,,,2,Regular Play,David Josué Jiménez Silva,3064.0,Right Attacking Midfield,143,Manchester City,36,['45eed262-92a1-4d62-b60b-057488743bef'],49,,,,,,,,,,,,,,,,Manchester City,36,00:37:49.573,Pass,
,,,,,,,,,,,,,,,,,0.96316,,,,,,,,,,,,,fffd2d8d-50b5-4ea1-a760-296d3b6fd54a,3469,,"[107.8, 63.9]",3754313,82,,,,,0.2931869,,Right Foot,,,,"[113.1, 65.5]",Ground Pass,,5.5362444,,,,,Bacary Sagna,7110.0,,,,,,,2,Regular Play,Fernando Luiz Rosa,3054.0,Left Defensive Midfield,143,Manchester City,36,['011dbd8e-10e9-42c6-9cc8-48c9659bba60'],53,,,,,,,,,,,,,,,,Manchester City,36,00:37:53.107,Pass,
,,,,,,,,,,,,,,,,,0.119381,,,,,,,,,,,,,50985a43-a8d2-4718-9e6d-a66298027440,3472,,"[113.1, 65.5]",3754313,82,,,,,-1.6799498,,Right Foot,,,,"[112.3, 58.2]",Low Pass,,7.3437047,,,Incomplete,,Sergio Leonel Agüero del Castillo,3237.0,,,,,,,2,Regular Play,Bacary Sagna,7110.0,Right Back,143,Manchester City,36,"['a5bcf5b8-4dbf-43c3-bd81-d7e76ce64c71', 'dfae5386-73ff-4748-a0dc-eb86d317821c']",54,,,,,,,,,,,,,,,,Manchester City,36,00:37:54.456,Pass,
,,,,,,,,,,,,,,,,,1.351359,,,,,,,,,,,,,d041009e-c278-4c57-8bd9-7a03966e29af,3475,,"[111.2, 80.0]",3754313,83,,,,,-1.5558721,,,,,,"[111.6, 53.2]",High Pass,,26.802984,,,Incomplete,,Kelechi Promise Iheanacho,3708.0,,,,,,Throw-in,2,From Throw In,Bacary Sagna,7110.0,Right Back,144,Manchester City,36,"['01604351-1e3c-40db-9f5a-74baa210d1a1', 'dba32ac3-e633-4d56-bdec-f946a5f9e436']",15,,,,,,,,,,,,,,,,Manchester City,36,00:38:15.917,Pass,
,,,,,,,,,,,,,,,,,1.582011,,,,,,,,,,,,,dba32ac3-e633-4d56-bdec-f946a5f9e436,3477,,"[8.5, 26.9]",3754313,83,,,,True,-0.99841744,,,,,,"[21.0, 7.5]",Low Pass,,23.078344,,,Incomplete,,,,,,,,,Recovery,2,From Throw In,Timm Klose,9461.0,Left Center Back,144,Manchester City,36,"['9d77cb4c-71a6-41ac-8ac9-7462f2a84bcb', 'd041009e-c278-4c57-8bd9-7a03966e29af', 'ed285a61-0bf3-4364-866b-035d3d4ed623']",17,,,,,,,,,,,,,,,,Norwich City,56,00:38:17.269,Pass,True
,,,,,,,,,,,,,,,,,3.475784,,,,,,,,,,,,,762209af-b312-4548-8c2d-9770a6864910,3482,,"[23.4, 8.5]",3754313,83,,,,,0.48028076,,Right Foot,,,,"[85.4, 40.8]",High Pass,,69.90916,,,,,Dieumerci Mbokani Bezua,23663.0,,,,,,Free Kick,2,From Free Kick,John Ruddy,23635.0,Goalkeeper,145,Norwich City,56,['069251ba-019d-43f8-b837-c4a1263681e9'],49,,,,,,,,,,,,,,,,Norwich City,56,00:38:49.247,Pass,
,,,,,,,,,,,,,,,,,1.186795,,,,,,,,,,,,,5d0304af-3006-4259-9e41-f329583b31f3,3484,,"[85.4, 40.8]",3754313,83,,,,True,0.12010874,,,,,,"[97.0, 42.2]",High Pass,,11.684177,,,Incomplete,,Cameron Jerome,4807.0,,,,,,,2,From Free Kick,Dieumerci Mbokani Bezua,23663.0,Center Attacking Midfield,145,Norwich City,56,"['2388bf30-8dc7-4273-8e49-d9e60fa07ea6', '3c2261a9-12e0-4274-aed4-75cb9502759c', '89ad8e15-a52d-4d6a-b2d5-9b7f129a12d7']",52,,,,,,,,,,,,,,,,Norwich City,56,00:38:52.723,Pass,True
,,,,,,,,,,,,,,,,,1.611465,,,,,,,,,,,,,24b1b048-a537-47ae-861f-718a03232567,3489,,"[80.8, 28.1]",3754313,83,,,,,-0.7008544,,Other,,,,"[87.2, 22.7]",Low Pass,,8.373769,,,,,Graham Dorrans,16334.0,,,,,,Recovery,2,From Free Kick,Jonathan Howson,9578.0,Left Defensive Midfield,145,Norwich City,56,['dda7d36f-20cf-4cdc-bedd-c5b84ff91e5a'],55,,,,,,,,,,,,,,,,Norwich City,56,00:38:55.270,Pass,
